Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo,,,,,,,,,,,,
2025-10-12 17:46:03,2025-10-12 17:46:03,2025-10-12 17:45:58,385349,862689070266025,8995,GTERI,3.96,00008200,69840A,13788,83,00,22,,,15,1,0724,0006,C4A7,07A74315,66.8,0,523.2,-23.286487,-51.147967,18411.6,,23,0,2,3,,,,,,,,,,,,,,,,1,73.2,343,512.3,-51.147845,-23.290372,2025-10-12 17:45:35,15,18411.1,10,+RESP:,,,,,,,,,,,,
2025-10-12 17:45:09,2025-10-12 17:45:09,2025-10-12 17:45:09,385349,862689070266025,8994,GTERI,3.96,00008200,69840A,13732,83,00,22,,,14,1,0724,0006,C4A7,07A5CC16,65.4,335,526.4,-23.294072,-51.146188,18410.6,,22,0,2,3,,,,,,,,,,,,,,,,1,69.2,349,535.5,-51.145923,-23.294853,2025-10-12 17:45:04,16,18410.6,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:44:04,2025-10-12 17:44:04,2025-10-12 17:44:03,385349,862689070266025,8992,GTSPD,3.95,,69840A,13788,83,00,22,,,13,1,0724,0006,C4A7,07A55516,42.4,20,548.7,-23.303600,-51.145457,18409.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:44:03,2025-10-12 17:44:04,2025-10-12 17:44:03,385349,862689070266025,8991,GTERI,3.95,00008200,69840A,13788,83,00,22,,,13,1,0724,0006,C4A7,07A55516,42.4,20,548.7,-23.303600,-51.145457,18409.6,,23,0,2,3,,,,,,,,,,,,,,,,1,42.4,20,548.7,-51.145457,-23.303600,2025-10-12 17:44:03,13,18409.6,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:43:56,2025-10-12 17:43:57,2025-10-12 17:43:56,385349,862689070266025,8990,GTERI,3.95,00008200,69840A,13716,83,00,22,,,15,1,0724,0006,C4A7,07A55516,34.6,60,548.8,-23.303963,-51.145983,18409.5,,21,0,2,3,,,,,,,,,,,,,,,,1,34.6,60,548.8,-51.145983,-23.303963,2025-10-12 17:43:56,15,18409.5,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:43:56,2025-10-12 17:43:56,2025-10-12 17:43:55,385349,862689070266025,8989,GTSPD,3.95,,69840A,13716,83,00,22,,,15,1,0724,0006,C4A7,07A54E15,35.6,54,548.1,-23.304012,-51.146055,18409.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:43:24,2025-10-12 17:43:25,2025-10-12 17:43:24,385349,862689070266025,8988,GTSPD,3.95,,69840A,13788,83,00,22,,,16,1,0724,0006,C4A7,07A54E15,42.7,15,542.2,-23.307432,-51.147938,18409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:43:03,2025-10-12 17:43:03,2025-10-12 17:42:58,385349,862689070266025,8987,GTERI,3.95,00008200,69840A,13676,83,00,22,,,15,1,0724,0006,C4A7,07A54E16,0.0,16,543.0,-23.308198,-51.148188,18408.9,,21,0,2,3,,,,,,,,,,,,,,,,1,32.5,14,544.5,-51.148333,-23.308732,2025-10-12 17:42:41,15,18408.9,10,+RESP:,,,,,,,,,,,,
2025-10-12 17:42:39,2025-10-12 17:42:39,2025-10-12 17:42:39,385349,862689070266025,8986,GTSPD,3.95,,69840A,13820,83,00,22,,,16,1,0724,0006,C4A7,07A54E15,37.5,14,544.5,-23.308905,-51.148385,18408.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:41:49,2025-10-12 17:41:49,2025-10-12 17:41:49,385349,862689070266025,8984,GTERI,3.95,00008200,69840A,13916,83,00,22,,,9,1,0724,0006,C4A7,07A74515,73.5,12,552.6,-23.315820,-51.150385,18408.1,,25,0,2,3,,,,,,,,,,,,,,,,1,76.2,3,554.1,-51.150463,-23.316352,2025-10-12 17:41:46,11,18408.1,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:40:03,2025-10-12 17:40:03,2025-10-12 17:39:58,385349,862689070266025,8982,GTERI,3.95,00008200,69840A,13932,83,00,22,,,14,1,0724,0006,C4A7,07A54B16,54.3,6,525.6,-23.333340,-51.146242,18406.1,,24,0,2,3,,,,,,,,,,,,,,,,1,77.1,336,525.9,-51.145828,-23.337032,2025-10-12 17:39:36,15,18405.6,10,+RESP:,,,,,,,,,,,,
2025-10-12 17:39:18,2025-10-12 17:39:18,2025-10-12 17:39:18,385349,862689070266025,8981,GTSPD,3.95,,69840A,13860,83,00,22,,,15,1,0724,0006,C4A7,07A54B16,46.5,326,533.5,-23.339643,-51.144090,18405.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:38:41,2025-10-12 17:38:41,2025-10-12 17:38:41,385349,862689070266025,8980,GTERI,3.95,00008200,69840A,13844,83,00,22,,,16,1,0724,0006,C4A7,07A54B16,15.4,340,536.9,-23.340325,-51.143648,18405.2,,26,0,2,3,,,,,,,,,,,,,,,,1,15.4,340,536.9,-51.143648,-23.340325,2025-10-12 17:38:41,16,18405.2,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:38:38,2025-10-12 17:38:38,2025-10-12 17:38:38,385349,862689070266025,8979,GTERI,3.95,00008200,69840A,13844,83,00,22,,,15,1,0724,0006,C4A7,07A54B16,15.0,52,537.5,-23.340415,-51.143670,18405.2,,23,0,2,3,,,,,,,,,,,,,,,,1,30.6,123,541.0,-51.144163,-23.340257,2025-10-12 17:37:52,16,18405.1,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:37:50,2025-10-12 17:37:51,2025-10-12 17:37:50,385349,862689070266025,8977,GTSPD,3.95,,69840A,13932,83,00,22,,,16,1,0724,0006,C4A7,07A54B16,35.5,120,541.4,-23.340162,-51.144310,18405.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:37:38,2025-10-12 17:37:39,2025-10-12 17:37:38,385349,862689070266025,8976,GTERI,3.95,00008200,69840A,13996,83,00,22,,,14,1,0724,0006,C4A7,07A54B16,47.4,120,541.3,-23.339507,-51.145578,18404.9,,23,0,2,3,,,,,,,,,,,,,,,,1,48.2,109,541.7,-51.145925,-23.339333,2025-10-12 17:37:35,15,18404.9,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:37:30,2025-10-12 17:37:31,2025-10-12 17:37:30,385349,862689070266025,8975,GTSPD,3.95,,69840A,13964,83,00,22,,,15,1,0724,0006,C4A7,07A54B16,44.7,93,540.9,-23.339227,-51.146583,18404.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:37:14,2025-10-12 17:37:15,2025-10-12 17:37:14,385349,862689070266025,8974,GTSPD,3.95,,69840A,13932,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,33.2,58,540.6,-23.339525,-51.147937,18404.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:37:03,2025-10-12 17:37:03,2025-10-12 17:36:58,385349,862689070266025,8973,GTERI,3.95,00008200,69840A,13980,83,00,22,,,14,1,0724,0006,C4A7,07A54B17,41.4,54,545.9,-23.340610,-51.149503,18404.6,,25,0,2,3,,,,,,,,,,,,,,,,1,47.3,53,545.3,-51.149117,-23.340343,2025-10-12 17:37:02,14,18404.6,10,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:54,2025-10-12 17:36:54,2025-10-12 17:36:54,385349,862689070266025,8972,GTSPD,3.95,,69840A,13972,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,41.5,53,543.7,-23.340855,-51.149870,18404.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:47,2025-10-12 17:36:47,2025-10-12 17:36:47,385349,862689070266025,8971,GTSPD,3.95,,69840A,13972,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,36.4,82,536.5,-23.341188,-51.150472,18404.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:45,2025-10-12 17:36:45,2025-10-12 17:36:45,385349,862689070266025,8970,GTSPD,3.95,,69840A,13972,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,41.0,87,533.6,-23.341205,-51.150672,18404.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:40,2025-10-12 17:36:40,2025-10-12 17:36:40,385349,862689070266025,8969,GTERI,3.95,00008200,69840A,13988,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,35.8,81,530.3,-23.341325,-51.151200,18404.3,,17,0,2,3,,,,,,,,,,,,,,,,1,40.8,154,531.1,-51.151635,-23.341058,2025-10-12 17:36:34,16,18404.3,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:32,2025-10-12 17:36:32,2025-10-12 17:36:32,385349,862689070266025,8968,GTSPD,3.95,,69840A,13956,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,39.3,141,531.1,-23.340862,-51.151713,18404.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:36:29,2025-10-12 17:36:28,2025-10-12 17:36:28,385349,862689070266025,8967,GTERI,3.95,00008200,69840A,13956,83,00,22,,,15,1,0724,0006,C4A7,07A54B17,41.5,111,534.5,-23.340595,-51.152027,18404.2,,15,0,2,3,,,,,,,,,,,,,,,,1,52.9,81,543.9,-51.153047,-23.340577,2025-10-12 17:36:20,14,18404.1,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:35:47,2025-10-12 17:35:46,2025-10-12 17:35:46,385349,862689070266025,8965,GTSPD,3.95,,69840A,13956,83,00,22,,,13,1,0724,0006,C4A7,07A72D15,43.9,62,554.8,-23.341920,-51.157197,18403.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:35:33,2025-10-12 17:35:33,2025-10-12 17:35:33,385349,862689070266025,8964,GTSPD,3.94,,69840A,13964,83,00,22,,,14,1,0724,0006,C4A7,07A5BF16,33.1,67,555.1,-23.342313,-51.158197,18403.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:35:20,2025-10-12 17:35:21,2025-10-12 17:35:20,385349,862689070266025,8963,GTSPD,3.94,,69840A,14004,83,00,22,,,16,1,0724,0006,C4A7,07A5BF16,43.2,63,560.4,-23.342867,-51.159635,18403.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:35:06,2025-10-12 17:35:07,2025-10-12 17:35:06,385349,862689070266025,8962,GTSPD,3.94,,69840A,13940,83,00,22,,,16,1,0724,0006,C4A7,07A5BF16,36.7,68,560.1,-23.343283,-51.160712,18403.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:34:03,2025-10-12 17:34:03,2025-10-12 17:33:58,385349,862689070266025,8960,GTERI,3.94,00008200,69840A,14028,83,00,22,,,16,1,0724,0006,C4A7,07A5BF15,41.9,66,622.1,-23.346305,-51.168477,18402.4,,27,0,2,3,,,,,,,,,,,,,,,,1,43.1,68,621.4,-51.168263,-23.346222,2025-10-12 17:34:00,16,18402.4,10,+RESP:,,,,,,,,,,,,
2025-10-12 17:33:59,2025-10-12 17:33:59,2025-10-12 17:33:59,385349,862689070266025,8959,GTSPD,3.94,,69840A,14020,83,00,22,,,16,1,0724,0006,C4A7,07A5BF15,42.5,66,621.6,-23.346263,-51.168370,18402.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:33:48,2025-10-12 17:33:48,2025-10-12 17:33:48,385349,862689070266025,8958,GTERI,3.94,00008200,69840A,14044,83,00,22,,,16,1,0724,0006,C4A7,07A5BF15,17.7,77,621.5,-23.346628,-51.169357,18402.3,,31,0,2,3,,,,,,,,,,,,,,,,1,17.7,77,621.5,-51.169357,-23.346628,2025-10-12 17:33:48,16,18402.3,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:33:46,2025-10-12 17:33:46,2025-10-12 17:33:45,385349,862689070266025,8957,GTERI,3.94,00008200,69840A,14052,83,00,22,,,16,1,0724,0006,C4A7,07A5BF15,5.5,129,621.7,-23.346617,-51.169480,18402.3,,30,0,2,3,,,,,,,,,,,,,,,,1,31.2,179,618.1,-51.169507,-23.346162,2025-10-12 17:33:20,14,18402.2,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:33:36,2025-10-12 17:33:19,2025-10-12 17:33:18,385349,862689070266025,8956,GTSPD,3.94,,69840A,14076,83,00,22,,,13,1,0724,0006,C4A7,07A5BF15,36.9,179,617.3,-23.346002,-51.169500,18402.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:33:36,2025-10-12 17:33:19,2025-10-12 17:33:18,385349,862689070266025,8956,GTSPD,3.94,,69840A,14076,83,00,22,,,13,1,0724,0006,C4A7,07A5BF15,36.9,179,617.3,-23.346002,-51.169500,18402.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:46,2025-10-12 17:32:46,2025-10-12 17:32:45,385349,862689070266025,8955,GTSPD,3.94,,69840A,14060,83,00,22,,,10,1,0724,0006,C4A7,07A5BF15,42.5,181,613.2,-23.342610,-51.169403,18401.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:28,2025-10-12 17:32:29,2025-10-12 17:32:28,385349,862689070266025,8954,GTSPD,3.93,,69840A,14068,83,00,22,,,11,1,0724,0006,C4A7,07A5BF15,36.0,182,624.9,-23.341125,-51.169270,18401.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:26,2025-10-12 17:32:14,2025-10-12 17:32:13,385349,862689070266025,8953,GTSPD,3.93,,69840A,14108,83,00,22,,,11,1,0724,0006,C4A7,07A5BF15,42.6,167,634.3,-23.339472,-51.169280,18401.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:25,2025-10-12 17:32:12,2025-10-12 17:32:11,385349,862689070266025,8952,GTERI,3.93,00008200,69840A,14124,83,00,22,,,11,1,0724,0006,C4A7,07A5BF15,39.7,156,637.0,-23.339268,-51.169367,18401.4,,24,0,2,3,,,,,,,,,,,,,,,,1,39.7,156,637.0,-51.169367,-23.339268,2025-10-12 17:32:11,11,18401.5,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:25,2025-10-12 17:32:04,2025-10-12 17:32:03,385349,862689070266025,8951,GTERI,3.93,00008200,69840A,14092,83,00,22,,,10,1,0724,0006,C4A7,07A5BF15,7.5,106,642.5,-23.338570,-51.169847,18401.3,,21,0,2,3,,,,,,,,,,,,,,,,1,23.8,306,642.7,-51.169608,-23.338598,2025-10-12 17:31:53,9,18401.3,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:24,2025-10-12 17:31:40,2025-10-12 17:31:39,385349,862689070266025,8950,GTERI,3.93,00008200,69840A,13996,83,00,22,,,9,1,0724,0006,C4A7,07A5BF15,4.5,272,643.4,-23.338703,-51.169303,18401.3,,23,0,2,3,,,,,,,,,,,,,,,,1,5.9,247,643.9,-51.169267,-23.338690,2025-10-12 17:31:36,8,18401.3,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:24,2025-10-12 17:31:32,2025-10-12 17:31:32,385349,862689070266025,8949,GTERI,3.92,00008200,69840A,13796,83,00,22,,,7,1,0724,0006,C4A7,07A5BF15,7.0,216,644.1,-23.338642,-51.169213,18401.3,,23,0,2,3,,,,,,,,,,,,,,,,1,8.7,255,644.3,-51.169088,-23.338660,2025-10-12 17:31:27,7,18401.3,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:23,2025-10-12 17:31:15,2025-10-12 17:31:14,385349,862689070266025,8948,GTERI,3.92,00008200,69840A,14036,83,00,22,,,5,1,0724,0006,C4A7,07A5BF15,3.1,244,644.3,-23.338373,-51.169348,18401.2,,17,0,2,3,,,,,,,,,,,,,,,,1,3.1,244,644.3,-51.169348,-23.338373,2025-10-12 17:31:14,5,18401.2,11,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:23,2025-10-12 17:31:05,2025-10-12 17:28:41,385349,862689070266025,8946,GTIGN,3.92,,69840A,11922,83,00,22,,2,8,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:22,2025-10-12 17:31:03,2025-10-12 17:28:41,385349,862689070266025,8945,GTIGF,3.92,,69840A,12034,82,00,12,4,,0,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:22,2025-10-12 17:30:59,2025-10-12 17:28:41,385349,862689070266025,8943,GTIGN,3.92,,69840A,12435,83,00,22,,148,8,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:22,2025-10-12 17:30:59,2025-10-12 17:28:41,385349,862689070266025,8943,GTIGN,3.92,,69840A,12435,83,00,22,,148,8,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:32:22,2025-10-12 17:30:59,2025-10-12 17:28:41,385349,862689070266025,8943,GTIGN,3.92,,69840A,12435,83,00,22,,148,8,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:44,2025-10-12 17:28:31,2025-10-12 17:28:25,385349,862689070266025,8942,GTIGF,3.77,,69840A,12571,82,00,12,2,,0,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:44,2025-10-12 17:28:29,2025-10-12 17:28:25,385349,862689070266025,8940,GTIGN,3.77,,69840A,12779,83,00,22,,4,7,1,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:43,2025-10-12 17:28:25,2025-10-12 17:28:24,385349,862689070266025,8939,GTIGF,3.76,,69840A,14156,82,00,12,14,,7,0,0724,0006,C4A7,07A5BF15,1.2,10,645.2,-23.338713,-51.168850,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:43,2025-10-12 17:28:11,2025-10-12 16:29:15,385349,862689070266025,8937,GTIGN,3.75,,69840A,11442,83,00,22,,2,8,0,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:42,2025-10-12 17:28:09,2025-10-12 16:29:15,385349,862689070266025,8936,GTIGF,3.75,,69840A,12218,82,00,12,6,,5,0,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:42,2025-10-12 17:28:09,2025-10-12 16:29:15,385349,862689070266025,8936,GTIGF,3.75,,69840A,12218,82,00,12,6,,5,0,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 17:28:04,2025-10-12 17:28:03,2025-10-12 16:29:15,385349,862689070266025,8934,GTIGN,3.75,,69840A,12619,83,00,22,,21390,8,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 16:31:33,2025-10-12 16:31:33,2025-10-12 16:29:15,385349,862689070266025,8933,GTERI,3.77,00008200,69840A,12971,82,00,11,,,8,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,18,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 16:29:15,8,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 16:15:40,2025-10-12 16:15:40,2025-10-12 15:29:20,385349,862689070266025,8932,GTINF,3.77,,69840A,12971,82,00,11,,,,,,,,,,,,,,,,24,0,,,89554000000352089833,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-12 15:31:33,2025-10-12 15:31:33,2025-10-12 15:29:20,385349,862689070266025,8931,GTERI,3.78,00008200,69840A,12987,82,00,11,,,6,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,18,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 15:29:20,6,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 14:31:33,2025-10-12 14:31:33,2025-10-12 14:29:26,385349,862689070266025,8930,GTERI,3.80,00008200,69840A,13011,82,00,11,,,9,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,21,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 14:29:26,9,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 13:31:33,2025-10-12 13:31:33,2025-10-12 13:29:12,385349,862689070266025,8929,GTERI,3.82,00008200,69840A,13067,82,00,11,,,8,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,19,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 13:29:12,8,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 12:31:50,2025-10-12 12:31:33,2025-10-12 12:29:12,385349,862689070266025,8928,GTERI,3.84,00008200,69840A,13107,82,00,11,,,10,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,18,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 12:29:12,10,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 12:31:50,2025-10-12 12:31:33,2025-10-12 12:29:12,385349,862689070266025,8928,GTERI,3.84,00008200,69840A,13107,82,00,11,,,10,1,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,18,0,2,3,,,,,,,,,,,,,,,,1,0.0,117,539.3,-51.169292,-23.338340,2025-10-12 12:29:12,10,18401.2,10,+RESP:,,,,,,,,,,,,
2025-10-12 11:31:33,2025-10-12 11:31:33,2025-10-12 11:31:32,385349,862689070266025,8927,GTIGF,3.97,,69840A,14076,82,00,12,102,,14,0,0724,0006,C4A7,07A5BF15,0.0,117,539.3,-23.338340,-51.169292,18401.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 11:31:12,2025-10-12 11:31:13,2025-10-12 11:31:12,385349,862689070266025,8926,GTERI,3.95,00008200,69840A,14196,83,00,22,,,14,1,0724,0006,C4A7,07A5BF15,16.2,86,532.0,-23.338238,-51.169468,18401.2,,19,0,2,3,,,,,,,,,,,,,,,,1,17.8,50,531.4,-51.169582,-23.338275,2025-10-12 11:31:09,11,18401.2,11,+RESP:,,,,,,,,,,,,
2025-10-12 11:31:04,2025-10-12 11:31:05,2025-10-12 11:31:04,385349,862689070266025,8925,GTERI,3.93,00008200,69840A,14180,83,00,22,,,14,1,0724,0006,C4A7,07A5BF15,9.1,48,531.0,-23.338405,-51.169730,18401.1,,23,0,2,3,,,,,,,,,,,,,,,,1,24.6,323,524.7,-51.169710,-23.338520,2025-10-12 11:30:49,13,18401.2,11,+RESP:,,,,,,,,,,,,
2025-10-12 11:30:47,2025-10-12 11:30:48,2025-10-12 11:30:47,385349,862689070266025,8924,GTSPD,3.92,,69840A,14172,83,00,22,,,13,1,0724,0006,C4A7,07A5BF15,35.0,328,521.8,-23.338640,-51.169595,18401.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 11:30:13,2025-10-12 11:30:13,2025-10-12 11:30:13,385349,862689070266025,8923,GTSPD,3.87,,69840A,14172,83,00,22,,,15,1,0724,0006,C4A7,07A5BF15,42.8,0,530.8,-23.342360,-51.169390,18400.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-12 11:30:07,2025-10-12 11:30:07,2025-10-12 11:30:07,385349,862689070266025,8922,GTERI,3.87,00008200,69840A,14172,83,00,22,,,13,1,0724,0006,C4A7,07A5BF15,12.8,352,531.9,-23.342947,-51.169395,18400.7,,27,0,2,3,,,,,,,,,,,,,,,,1,12.8,352,531.9,-51.169395,-23.342947,2025-10-12 11:30:07,13,18400.7,11,+RESP:,,,,,,,,,,,,
2025-10-12 11:30:01,2025-10-12 11:30:01,2025-10-12 11:30:00,385349,862689070266025,8921,GTERI,3.86,00008200,69840A,13916,83,00,22,,,9,1,0724,0006,C4A7,07A5BF15,9.1,309,530.3,-23.343030,-51.169400,18400.7,,22,0,2,3,,,,,,,,,,,,,,,,1,9.1,309,530.3,-51.169400,-23.343030,2025-10-12 11:30:00,9,18400.7,11,+RESP:,,,,,,,,,,,,
2025-10-12 11:29:51,2025-10-12 11:29:51,2025-10-12 11:26:23,385349,862689070266025,8919,GTIGN,3.86,,69840A,13067,83,00,22,,208,13,1,0724,0006,C4A7,07A5BF15,0.0,7,530.3,-23.343052,-51.169303,18400.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
