Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-09-30 23:39:10,2025-09-30 23:39:10,2025-09-30 23:36:48,2025-09-30 23:36:48,867488068383602,1492,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25067,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,142.0,NA_0
2025-10-01 00:39:10,2025-10-01 00:39:10,2025-10-01 00:36:51,2025-10-01 00:36:51,867488068383602,1523,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25101,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,139.0,NA_0
2025-10-01 01:39:10,2025-10-01 01:39:10,2025-10-01 01:37:05,2025-10-01 01:37:05,867488068383602,1554,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25060,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,125.0,NA_0
2025-10-01 02:39:10,2025-10-01 02:39:10,2025-10-01 02:36:46,2025-10-01 02:36:46,867488068383602,1585,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25017,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,144.0,NA_0
2025-10-01 03:39:10,2025-10-01 03:39:10,2025-10-01 03:36:55,2025-10-01 03:36:55,867488068383602,1616,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,24955,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,135.0,NA_0
2025-10-01 04:39:10,2025-10-01 04:39:10,2025-10-01 04:37:06,2025-10-01 04:37:06,867488068383602,1647,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,24888,0000,-,00,00,11,9,9,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,124.0,NA_0
2025-10-01 05:39:10,2025-10-01 05:39:10,2025-10-01 05:36:46,2025-10-01 05:36:46,867488068383602,1678,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,24855,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,144.0,NA_0
2025-10-01 06:39:10,2025-10-01 06:39:10,2025-10-01 06:36:45,2025-10-01 06:36:45,867488068383602,1709,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,24849,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-10-01 07:39:10,2025-10-01 07:39:10,2025-10-01 07:37:05,2025-10-01 07:37:05,867488068383602,1740,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,24829,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,125.0,NA_0
2025-10-01 08:25:18,2025-10-01 08:25:18,2025-10-01 07:37:05,2025-10-01 07:37:05,867488068383602,1765,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,48,24800,0000,0000,01,00,22,4,4,49864,00,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:00,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,2893.0,NA_0
2025-10-01 08:25:18,2025-10-01 08:25:18,2025-10-01 07:37:05,2025-10-01 07:37:05,867488068383602,1766,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,48,24800,0000,0000,01,00,22,4,4,-,00,00,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:00,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,2893.0,NA_0
2025-10-01 08:25:37,2025-10-01 08:25:37,2025-10-01 08:25:37,2025-10-01 08:25:37,867488068383602,1767,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,17394,0000,-,01,00,22,4,4,-,02,02,0.2,0.2,184,184,1015,1015,-25.047784,-25.047784,-51.541759,-51.541759,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:18,1:39:57,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-01 08:25:37,2025-10-01 08:25:37,2025-10-01 08:25:37,2025-10-01 08:25:37,867488068383602,1768,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,48,17394,0000,0000,01,00,22,4,4,-,02,02,0.2,0.2,184,184,1015,1015,-25.047784,-25.047784,-51.541759,-51.541759,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:18,1:39:57,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-10-01 08:28:20,2025-10-01 08:28:20,2025-10-01 08:28:20,2025-10-01 08:28:20,867488068383602,1772,GTBTC,0x19fe7fbf,,802003,0x8303,0x0115,48,27505,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1015,1015,-25.047784,-25.047784,-51.541759,-51.541759,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:00,1:42:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 08:28:26,2025-10-01 08:28:26,2025-10-01 08:28:25,2025-10-01 08:28:26,867488068383602,1773,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,27416,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1015,1015,-25.047784,-25.047784,-51.541759,-51.541759,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:06,1:42:45,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 08:30:36,2025-10-01 08:30:36,2025-10-01 08:30:35,2025-10-01 08:30:35,867488068383602,1779,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,12,12,12,318,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.1,0.1,0.1,0:05:18,1:44:57,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:36,2025-10-01 08:30:36,2025-10-01 08:30:35,2025-10-01 08:30:35,867488068383602,1780,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,12,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.1,0.1,0.1,0:05:18,1:44:57,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:37,2025-10-01 08:30:36,2025-10-01 08:30:36,2025-10-01 08:30:36,867488068383602,1781,GTSTC,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,12,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.1,0.1,0.1,0:05:18,1:44:57,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 08:30:37,2025-10-01 08:30:37,2025-10-01 08:30:37,2025-10-01 08:30:37,867488068383602,1782,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,12,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.1,0.1,0.1,0:05:18,1:44:57,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-10-01 08:30:39,2025-10-01 08:30:38,2025-10-01 08:30:37,2025-10-01 08:29:34,867488068383602,1785,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,22,12,12,2,00,01,0.0,6.4,184,233,1026,1019,-25.047989,-25.047789,-51.542023,-51.541804,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:00,1:44:57,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:39,2025-10-01 08:30:38,2025-10-01 08:30:37,2025-10-01 08:30:37,867488068383602,1786,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,81,27616,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:00,1:44:57,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:40,2025-10-01 08:30:39,2025-10-01 08:30:39,2025-10-01 08:30:39,867488068383602,1788,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,81,26433,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:00,1:44:57,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-10-01 08:30:44,2025-10-01 08:30:44,2025-10-01 08:30:43,2025-10-01 08:30:43,867488068383602,1789,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,81,26369,0000,0000,00,00,12,12,12,5,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:44,2025-10-01 08:30:44,2025-10-01 08:30:43,2025-10-01 08:30:43,867488068383602,1790,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,81,26369,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-10-01 08:30:45,2025-10-01 08:30:45,2025-10-01 08:30:44,2025-10-01 08:30:44,867488068383602,1791,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,81,26369,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,01,,X,NA,0,,,1.0,NA_0
2025-10-01 08:31:10,2025-10-01 08:31:09,2025-10-01 08:31:09,2025-10-01 08:31:09,867488068383602,1794,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,66,25613,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 08:31:26,2025-10-01 08:31:26,2025-10-01 08:31:25,2025-10-01 08:31:25,867488068383602,1795,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,60,25562,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 08:34:26,2025-10-01 08:34:26,2025-10-01 08:34:25,2025-10-01 08:34:25,867488068383602,1799,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,50,25417,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 08:35:44,2025-10-01 08:35:44,2025-10-01 08:35:44,2025-10-01 08:35:44,867488068383602,1801,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,50,25360,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-01 09:02:17,2025-10-01 09:02:17,2025-10-01 08:35:44,2025-10-01 08:35:44,867488068383602,1815,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,49,25276,0000,0000,00,00,16,12,12,-,00,00,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1593.0,NA_0
2025-10-01 09:02:38,2025-10-01 09:02:37,2025-10-01 08:35:44,2025-10-01 08:35:44,867488068383602,1817,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,49,25281,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1613.0,NA_0
2025-10-01 09:35:39,2025-10-01 09:35:39,2025-10-01 09:33:11,2025-10-01 09:33:11,867488068383602,1834,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,49,25135,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,148.0,NA_0
2025-10-01 10:35:39,2025-10-01 10:35:39,2025-10-01 10:33:12,2025-10-01 10:33:12,867488068383602,1865,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25121,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,147.0,NA_0
2025-10-01 11:35:44,2025-10-01 11:35:39,2025-10-01 11:33:35,2025-10-01 11:33:35,867488068383602,1896,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25045,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,124.0,NA_0
2025-10-01 12:35:39,2025-10-01 12:35:39,2025-10-01 12:33:14,2025-10-01 12:33:14,867488068383602,1927,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25061,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-10-01 13:35:39,2025-10-01 13:35:39,2025-10-01 13:33:14,2025-10-01 13:33:14,867488068383602,1959,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,49,24983,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-10-01 14:35:39,2025-10-01 14:35:39,2025-10-01 14:33:20,2025-10-01 14:33:20,867488068383602,1990,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,49,25026,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,139.0,NA_0
2025-10-01 15:35:39,2025-10-01 15:35:39,2025-10-01 15:33:35,2025-10-01 15:33:35,867488068383602,2021,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,49,25010,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,124.0,NA_0
2025-10-01 16:35:39,2025-10-01 16:35:39,2025-10-01 16:33:14,2025-10-01 16:33:14,867488068383602,2052,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,49,24958,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-10-01 17:35:39,2025-10-01 17:35:39,2025-10-01 17:33:16,2025-10-01 17:33:16,867488068383602,2084,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,50,24915,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:03,1:45:00,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,143.0,NA_0
2025-10-01 18:17:48,2025-10-01 18:17:47,2025-10-01 17:33:16,2025-10-01 17:33:16,867488068383602,2107,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,50,24856,0000,0000,01,00,22,4,4,35224,00,01,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:00,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,2671.0,NA_0
2025-10-01 18:17:48,2025-10-01 18:17:47,2025-10-01 17:33:16,2025-10-01 17:33:16,867488068383602,2108,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,50,24856,0000,0000,01,00,22,4,4,-,00,00,0.0,0.0,184,184,1026,1026,-25.047989,-25.047989,-51.542023,-51.542023,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:00,1:45:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,2671.0,NA_0
2025-10-01 18:18:24,2025-10-01 18:18:24,2025-10-01 18:18:24,2025-10-01 18:18:24,867488068383602,2109,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,50,27222,0000,-,01,00,22,4,4,-,03,03,0.0,0.0,184,184,1034,1034,-25.047945,-25.047945,-51.542066,-51.542066,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:36,1:45:36,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-01 18:18:24,2025-10-01 18:18:24,2025-10-01 18:18:24,2025-10-01 18:18:24,867488068383602,2110,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,50,27222,0000,0000,01,00,22,4,4,-,03,03,0.0,0.0,184,184,1034,1034,-25.047945,-25.047945,-51.542066,-51.542066,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:00:36,1:45:36,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-10-01 18:20:49,2025-10-01 18:20:48,2025-10-01 18:20:48,2025-10-01 18:20:33,867488068383602,2113,GTBTC,0x19fe7fbf,,802003,0x8303,0x0115,50,27579,0000,0000,01,00,22,12,12,-,01,01,0.0,0.6,184,152,1037,1036,-25.047942,-25.04794,-51.542051,-51.542061,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:03:00,1:48:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 18:20:55,2025-10-01 18:20:55,2025-10-01 18:20:54,2025-10-01 18:20:55,867488068383602,2114,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,50,27635,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,152,152,1037,1037,-25.047942,-25.047942,-51.542051,-51.542051,0724,0004,85da,0f6ad116,0.0,0.1,0.1,0:03:06,1:48:06,-,-,0,-,,,,,04,1,00000000,00,10,,T,T1,3,,1.0,1.0,T1_3
2025-10-01 18:21:57,2025-10-01 18:21:56,2025-10-01 18:21:56,2025-10-01 18:21:56,867488068383602,2120,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,73,27573,0000,0000,00,00,12,12,12,249,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 18:21:57,2025-10-01 18:21:56,2025-10-01 18:21:56,2025-10-01 18:21:56,867488068383602,2121,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,73,27573,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 18:21:57,2025-10-01 18:21:57,2025-10-01 18:21:57,2025-10-01 18:21:57,867488068383602,2122,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,73,27573,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-10-01 18:21:59,2025-10-01 18:21:58,2025-10-01 18:21:58,2025-10-01 18:21:58,867488068383602,2123,GTSTC,0x19fe7fbf,,802003,0x8303,0x0115,73,26311,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 18:22:22,2025-10-01 18:22:22,2025-10-01 18:22:22,2025-10-01 18:22:22,867488068383602,2126,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,68,25765,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 18:23:55,2025-10-01 18:23:55,2025-10-01 18:23:54,2025-10-01 18:23:54,867488068383602,2129,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,53,25533,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 18:26:55,2025-10-01 18:26:55,2025-10-01 18:26:54,2025-10-01 18:26:54,867488068383602,2132,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,51,25399,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,04,3,00000000,00,10,,T,T5,3,,3.0,1.0,T5_3
2025-10-01 18:26:57,2025-10-01 18:26:57,2025-10-01 18:26:57,2025-10-01 18:26:57,867488068383602,2133,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,51,25399,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-01 19:26:52,2025-10-01 19:26:52,2025-10-01 19:24:31,2025-10-01 19:24:31,867488068383602,2164,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,51,25188,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,152,152,1041,1041,-25.047742,-25.047742,-51.541711,-51.541711,0724,0004,85da,0f6ad10a,0.0,0.2,0.2,0:04:09,1:49:09,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,141.0,NA_0
