Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,
2025-10-16 10:30:47,2025-10-16 10:30:44,2025-10-16 10:30:44,2025-10-16 10:30:44,867488067670306,2508,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12514,0000,0000,00,00,16,12,12,-,01,01,33.5,33.5,351,351,41,41,-30.01874,-30.01874,-51.152179,-51.152179,0724,0004,894E,051B6A02,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:29:42,2025-10-16 10:29:42,2025-10-16 10:27:44,2025-10-16 10:27:44,867488067670306,2507,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12568,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,54,54,102,102,-30.036582,-30.036582,-51.152494,-51.152494,0724,0004,894E,051A2C0B,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:27:44,2025-10-16 10:27:44,2025-10-16 10:27:44,2025-10-16 10:27:44,867488067670306,2506,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12521,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,54,54,102,102,-30.036582,-30.036582,-51.152494,-51.152494,0724,0004,894E,051A2B0B,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:27:37,2025-10-16 10:27:37,2025-10-16 10:27:37,2025-10-16 10:27:37,867488067670306,2505,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12521,0000,0000,00,00,16,12,12,-,01,01,50.6,50.6,54,54,102,102,-30.036582,-30.036582,-51.152494,-51.152494,0724,0004,894E,051A2B0B,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:25:58,2025-10-16 10:25:58,2025-10-16 10:25:04,2025-10-16 10:25:04,867488067670306,2504,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12640,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,108,108,87,87,-30.040684,-30.040684,-51.159824,-51.159824,0724,0004,894E,051B5F82,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:25:04,2025-10-16 10:25:04,2025-10-16 10:25:04,2025-10-16 10:25:04,867488067670306,2503,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12528,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,108,108,87,87,-30.040684,-30.040684,-51.159824,-51.159824,0724,0004,894E,051B5F09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:24:58,2025-10-16 10:24:56,2025-10-16 10:24:56,2025-10-16 10:24:56,867488067670306,2502,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12536,0000,0000,00,00,16,12,12,-,01,01,57.7,57.7,108,108,87,87,-30.040684,-30.040684,-51.159824,-51.159824,0724,0004,894E,051B5F09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:21:53,2025-10-16 10:21:50,2025-10-16 10:20:45,2025-10-16 10:20:45,867488067670306,2501,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12646,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,144,144,95,95,-30.044756,-30.044756,-51.172156,-51.172156,0724,0004,894E,051B1C81,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:20:48,2025-10-16 10:20:45,2025-10-16 10:20:45,2025-10-16 10:20:45,867488067670306,2500,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12546,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,144,144,95,95,-30.044756,-30.044756,-51.172156,-51.172156,0724,0004,894E,051B1C82,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:20:40,2025-10-16 10:20:38,2025-10-16 10:20:38,2025-10-16 10:20:38,867488067670306,2499,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12546,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,144,144,95,95,-30.044756,-30.044756,-51.172156,-51.172156,0724,0004,894E,051B1C82,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:19:35,2025-10-16 10:19:34,2025-10-16 10:19:34,2025-10-16 10:19:34,867488067670306,2498,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12550,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,144,144,66,66,-30.047933,-30.047933,-51.172519,-51.172519,0724,0004,894E,051B2F09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:19:34,2025-10-16 10:19:34,2025-10-16 10:19:34,2025-10-16 10:19:34,867488067670306,2497,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12547,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,144,144,66,66,-30.047933,-30.047933,-51.172519,-51.172519,0724,0004,894E,051B2F09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:19:29,2025-10-16 10:19:27,2025-10-16 10:19:26,2025-10-16 10:19:26,867488067670306,2496,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12547,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,144,144,66,66,-30.047933,-30.047933,-51.172519,-51.172519,0724,0004,894E,051B2F09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:16:54,2025-10-16 10:16:54,2025-10-16 10:16:54,2025-10-16 10:16:54,867488067670306,2495,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12566,0000,-,00,00,1A,12,12,-,01,01,7.1,7.1,144,144,29,29,-30.053918,-30.053918,-51.167363,-51.167363,0724,0004,894E,051A59D4,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 10:15:13,2025-10-16 10:15:12,2025-10-16 10:15:11,2025-10-16 10:15:11,867488067670306,2494,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12587,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,7,7,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,04,7,00000000,00,10,,
2025-10-16 10:15:12,,,,867488067670306,2493,HBD
2025-10-16 10:13:12,,,,867488067670306,2492,HBD
2025-10-16 10:12:18,2025-10-16 10:12:18,2025-10-16 10:12:18,2025-10-16 10:12:18,867488067670306,2491,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12625,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,15,15,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:12:12,2025-10-16 10:12:12,2025-10-16 10:12:11,2025-10-16 10:12:11,867488067670306,2490,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12625,0000,-,00,00,12,11,11,-,01,01,0.0,0.0,15,15,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,04,7,00000000,00,10,,
2025-10-16 10:11:59,,,,867488067670306,2489,ACK
2025-10-16 10:11:58,,,,867488067670306,2488,ACK
2025-10-16 10:11:55,2025-10-16 10:11:54,2025-10-16 10:11:54,2025-10-16 10:11:54,867488067670306,2487,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12627,0000,0000,00,00,12,11,11,-,01,01,0.0,0.0,15,15,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,01
2025-10-16 10:11:54,2025-10-16 10:11:54,2025-10-16 10:11:53,2025-10-16 10:11:53,867488067670306,2486,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12627,0000,0000,00,00,12,11,11,-,01,01,0.0,0.0,15,15,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:11:54,2025-10-16 10:11:54,2025-10-16 10:11:53,2025-10-16 10:11:53,867488067670306,2485,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,42,12627,0000,0000,00,00,12,11,11,167,01,01,0.0,0.0,15,15,31,31,-30.053912,-30.053912,-51.167344,-51.167344,0724,0004,894E,051A5901,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:11:09,2025-10-16 10:11:08,2025-10-16 10:11:08,2025-10-16 10:11:08,867488067670306,2484,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,14284,0000,0000,01,00,22,9,9,-,01,01,13.3,13.3,15,15,11,11,-30.054798,-30.054798,-51.167401,-51.167401,0724,0004,894E,051A2083,0.1,1.5,1.5,0:02:00,2:56:41,-,-,0,-,,,,,,,,,00
2025-10-16 10:11:08,2025-10-16 10:11:08,2025-10-16 10:11:08,2025-10-16 10:11:08,867488067670306,2483,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,14284,0000,-,01,00,22,9,9,-,01,01,13.3,13.3,15,15,11,11,-30.054798,-30.054798,-51.167401,-51.167401,0724,0004,894E,051A2083,0.1,1.5,1.5,0:02:00,2:56:41,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 10:11:08,,,,867488067670306,2482,HBD
2025-10-16 10:10:22,2025-10-16 10:10:22,2025-10-16 09:13:51,2025-10-16 09:13:51,867488067670306,2481,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12221,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,194,194,52,52,-30.0556,-30.0556,-51.167585,-51.167585,0724,0004,894E,051B520D,0.0,1.4,1.4,0:01:15,2:55:56,-,-,0,-
2025-10-16 10:09:08,2025-10-16 10:09:07,2025-10-16 09:13:51,2025-10-16 09:13:51,867488067670306,2480,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12526,0000,0000,01,00,21,12,12,-,00,00,0.0,0.0,194,194,52,52,-30.0556,-30.0556,-51.167585,-51.167585,0724,0004,894E,051A200D,0.0,1.4,1.4,0:00:00,2:54:41,-,-,0,-
2025-10-16 10:09:07,2025-10-16 10:09:07,2025-10-16 09:13:51,2025-10-16 09:08:40,867488067670306,2479,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,43,12526,0000,0000,01,00,21,12,6,3616,00,03,0.0,13.7,194,166,52,33,-30.0556,-30.055513,-51.167585,-51.167668,0724,0004,894E,051A200D,0.0,1.4,1.4,0:00:00,2:54:41,-,-,0,-
2025-10-16 10:09:07,,,,867488067670306,2478,HBD
2025-10-16 09:13:51,2025-10-16 09:13:51,2025-10-16 09:13:51,2025-10-16 09:13:51,867488067670306,2477,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12618,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,194,194,52,52,-30.0556,-30.0556,-51.167585,-51.167585,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 09:11:33,2025-10-16 09:11:33,2025-10-16 09:11:32,2025-10-16 09:11:32,867488067670306,2476,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12646,0000,-,00,00,11,9,9,-,01,01,0.0,0.0,194,194,52,52,-30.0556,-30.0556,-51.167585,-51.167585,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 09:11:03,,,,867488067670306,2475,HBD
2025-10-16 09:09:13,2025-10-16 09:09:13,2025-10-16 09:09:13,2025-10-16 09:09:13,867488067670306,2474,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12718,0000,0000,00,00,11,9,9,-,01,01,0.0,0.0,194,194,30,30,-30.055777,-30.055777,-51.167678,-51.167678,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-
2025-10-16 09:08:53,,,,867488067670306,2473,ACK
2025-10-16 09:08:53,2025-10-16 09:08:52,2025-10-16 09:08:52,2025-10-16 09:08:52,867488067670306,2472,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14128,0000,0000,00,00,12,7,7,-,01,01,7.1,7.1,194,194,32,32,-30.055713,-30.055713,-51.167705,-51.167705,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-,,,,,,,,,01
2025-10-16 09:08:52,,,,867488067670306,2471,ACK
2025-10-16 09:08:52,2025-10-16 09:08:51,2025-10-16 09:08:51,2025-10-16 09:08:51,867488067670306,2470,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14128,0000,0000,00,00,12,6,6,-,01,01,8.5,8.5,191,191,32,32,-30.055725,-30.055725,-51.167699,-51.167699,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-
2025-10-16 09:08:51,2025-10-16 09:08:51,2025-10-16 09:08:51,2025-10-16 09:08:51,867488067670306,2469,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,43,14128,0000,0000,00,00,12,6,6,121,01,01,8.5,8.5,191,191,32,32,-30.055725,-30.055725,-51.167699,-51.167699,0724,0004,894E,051A2083,0.1,1.4,1.4,0:02:00,2:54:41,-,-,0,-
2025-10-16 09:08:51,,,,867488067670306,2468,HBD
2025-10-16 09:08:33,2025-10-16 09:08:33,2025-10-16 09:08:32,2025-10-16 09:07:41,867488067670306,2467,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,14102,0000,-,01,00,22,9,12,-,01,01,1.4,4.3,188,321,35,31,-30.055282,-30.055284,-51.167724,-51.16783,0724,0004,894E,051A2083,0.0,1.4,1.4,0:01:42,2:54:23,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 09:07:31,2025-10-16 09:07:31,2025-10-16 09:07:30,2025-10-16 09:07:30,867488067670306,2466,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14196,0000,0000,01,00,22,12,12,-,01,01,1.2,1.2,188,188,28,28,-30.055286,-30.055286,-51.167838,-51.167838,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:39,2:53:20,-,-,0,-
2025-10-16 09:07:30,2025-10-16 09:07:30,2025-10-16 09:07:29,2025-10-16 09:07:19,867488067670306,2465,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14196,0000,0000,01,00,21,12,12,-,01,01,1.5,5.0,188,191,27,32,-30.055285,-30.055278,-51.167835,-51.167761,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:39,2:53:20,-,-,0,-
2025-10-16 09:06:52,2025-10-16 09:06:51,2025-10-16 09:06:51,2025-10-16 09:06:51,867488067670306,2464,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,12553,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,188,188,21,21,-30.055083,-30.055083,-51.167722,-51.167722,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:00,2:52:41,-,-,0,-,,,,,,,,,00
2025-10-16 09:06:51,2025-10-16 09:06:50,2025-10-16 09:06:50,2025-10-16 09:06:50,867488067670306,2463,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12553,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,188,188,21,21,-30.055083,-30.055083,-51.167722,-51.167722,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:00,2:52:41,-,-,0,-
2025-10-16 09:06:51,2025-10-16 09:06:50,2025-10-16 09:06:50,2025-10-16 09:05:58,867488067670306,2462,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,43,12553,0000,0000,01,00,22,12,12,41,01,01,0.0,7.4,188,188,21,43,-30.055083,-30.055108,-51.167722,-51.167716,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:00,2:52:41,-,-,0,-
2025-10-16 09:06:50,,,,867488067670306,2461,HBD
2025-10-16 09:06:27,2025-10-16 09:06:27,2025-10-16 09:06:27,2025-10-16 09:06:27,867488067670306,2460,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12609,0000,0000,00,00,11,12,12,-,01,01,1.6,1.6,188,188,33,33,-30.055078,-30.055078,-51.167726,-51.167726,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:42,2:52:41,-,-,0,-
2025-10-16 09:06:10,,,,867488067670306,2459,ACK
2025-10-16 09:06:10,,,,867488067670306,2458,ACK
2025-10-16 09:06:09,2025-10-16 09:06:09,2025-10-16 09:06:09,2025-10-16 09:06:09,867488067670306,2457,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14132,0000,0000,00,00,12,12,12,-,01,01,0.8,0.8,188,188,41,41,-30.055164,-30.055164,-51.167708,-51.167708,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:42,2:52:41,-,-,0,-,,,,,,,,,01
2025-10-16 09:06:09,2025-10-16 09:06:09,2025-10-16 09:06:08,2025-10-16 09:06:08,867488067670306,2456,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14132,0000,0000,00,00,12,12,12,-,01,01,0.8,0.8,188,188,41,41,-30.05516,-30.05516,-51.167713,-51.167713,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:42,2:52:41,-,-,0,-
2025-10-16 09:06:09,2025-10-16 09:06:09,2025-10-16 09:06:08,2025-10-16 09:06:08,867488067670306,2455,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,43,14132,0000,0000,00,00,12,12,12,45,01,01,0.8,0.8,188,188,41,41,-30.05516,-30.05516,-51.167713,-51.167713,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:42,2:52:41,-,-,0,-
2025-10-16 09:05:56,2025-10-16 09:05:56,2025-10-16 09:05:56,2025-10-16 09:05:56,867488067670306,2454,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14188,0000,0000,01,00,22,12,12,-,01,01,5.8,5.8,188,188,45,45,-30.055094,-30.055094,-51.167683,-51.167683,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:30,2:52:29,-,-,0,-,,,,,,,,,00
2025-10-16 09:05:56,2025-10-16 09:05:56,2025-10-16 09:05:56,2025-10-16 09:05:56,867488067670306,2453,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,14188,0000,-,01,00,22,12,12,-,01,01,5.8,5.8,188,188,45,45,-30.055094,-30.055094,-51.167683,-51.167683,0724,0004,894E,051A2083,0.0,1.4,1.4,0:00:30,2:52:29,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 09:05:25,2025-10-16 09:05:24,2025-10-16 09:01:42,2025-10-16 09:01:42,867488067670306,2452,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12517,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,188,188,23,23,-30.05489,-30.05489,-51.167721,-51.167721,0724,0004,894E,051A2083,0.0,1.3,1.3,0:00:00,2:51:59,-,-,0,-
2025-10-16 09:05:25,2025-10-16 09:05:24,2025-10-16 09:01:42,2025-10-16 08:55:51,867488067670306,2451,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,43,12517,0000,0000,01,00,22,12,12,522,00,01,0.0,49.4,188,271,23,43,-30.05489,-30.05419,-51.167721,-51.16874,0724,0004,894E,051A2083,0.0,1.3,1.1,0:00:00,2:51:59,-,-,0,-
2025-10-16 09:05:24,,,,867488067670306,2450,HBD
2025-10-16 09:01:42,2025-10-16 09:01:42,2025-10-16 09:01:42,2025-10-16 09:01:42,867488067670306,2449,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12576,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,188,188,23,23,-30.05489,-30.05489,-51.167721,-51.167721,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:59:53,2025-10-16 08:59:53,2025-10-16 08:59:52,2025-10-16 08:59:52,867488067670306,2448,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12590,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,188,188,34,34,-30.054994,-30.054994,-51.167802,-51.167802,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:59:01,,,,867488067670306,2447,HBD
2025-10-16 08:57:03,2025-10-16 08:57:03,2025-10-16 08:57:02,2025-10-16 08:57:02,867488067670306,2446,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12693,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,188,188,34,34,-30.054994,-30.054994,-51.167802,-51.167802,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-
2025-10-16 08:56:53,2025-10-16 08:56:53,2025-10-16 08:56:52,2025-10-16 08:56:52,867488067670306,2445,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12693,0000,-,00,00,12,12,12,-,01,01,0.0,0.0,188,188,37,37,-30.055006,-30.055006,-51.167724,-51.167724,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:56:45,,,,867488067670306,2444,ACK
2025-10-16 08:56:45,,,,867488067670306,2443,ACK
2025-10-16 08:56:43,2025-10-16 08:56:42,2025-10-16 08:56:42,2025-10-16 08:56:42,867488067670306,2442,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14324,0000,0000,00,00,12,12,12,-,01,01,0.6,0.6,188,188,37,37,-30.055002,-30.055002,-51.167704,-51.167704,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-,,,,,,,,,01
2025-10-16 08:56:42,2025-10-16 08:56:42,2025-10-16 08:56:41,2025-10-16 08:56:41,867488067670306,2441,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14324,0000,0000,00,00,12,12,12,-,01,01,2.6,2.6,188,188,38,38,-30.055,-30.055,-51.1677,-51.1677,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-
2025-10-16 08:56:42,2025-10-16 08:56:42,2025-10-16 08:56:41,2025-10-16 08:56:41,867488067670306,2440,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,43,14324,0000,0000,00,00,12,12,12,138,01,01,2.6,2.6,188,188,38,38,-30.055,-30.055,-51.1677,-51.1677,0724,0004,894E,051A2083,0.3,1.3,1.3,0:02:18,2:51:59,-,-,0,-
2025-10-16 08:56:42,,,,867488067670306,2439,HBD
2025-10-16 08:55:23,2025-10-16 08:55:23,2025-10-16 08:55:22,2025-10-16 08:54:49,867488067670306,2438,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14333,0000,0000,01,00,22,12,12,-,01,01,0.0,3.2,188,146,50,41,-30.054349,-30.054335,-51.168092,-51.168089,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:57,2:50:38,-,-,0,-
2025-10-16 08:54:45,2025-10-16 08:54:45,2025-10-16 08:54:45,2025-10-16 08:54:32,867488067670306,2437,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14314,0000,0000,01,00,21,12,12,-,01,01,1.4,4.5,188,1,37,27,-30.054335,-30.054317,-51.168083,-51.168041,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:21,2:50:02,-,-,0,-
2025-10-16 08:54:25,2025-10-16 08:54:24,2025-10-16 08:54:24,2025-10-16 08:54:24,867488067670306,2436,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,12329,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,188,188,24,24,-30.054324,-30.054324,-51.168018,-51.168018,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:49:41,-,-,0,-,,,,,,,,,00
2025-10-16 08:54:24,2025-10-16 08:54:24,2025-10-16 08:54:23,2025-10-16 08:54:23,867488067670306,2435,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12329,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,199,199,24,24,-30.054324,-30.054324,-51.168018,-51.168018,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:49:41,-,-,0,-
2025-10-16 08:54:24,2025-10-16 08:54:24,2025-10-16 08:54:23,2025-10-16 08:51:10,867488067670306,2434,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,43,12329,0000,0000,01,00,22,12,12,177,01,01,0.0,7.2,199,25,24,34,-30.054324,-30.054545,-51.168018,-51.168069,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:00,2:49:41,-,-,0,-
2025-10-16 08:54:24,,,,867488067670306,2433,HBD
2025-10-16 08:53:53,2025-10-16 08:53:53,2025-10-16 08:53:52,2025-10-16 08:53:52,867488067670306,2432,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12397,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,199,199,24,24,-30.054447,-30.054447,-51.168056,-51.168056,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:39,2:49:41,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 08:53:00,,,,867488067670306,2431,HBD
2025-10-16 08:51:42,2025-10-16 08:51:42,2025-10-16 08:51:42,2025-10-16 08:51:42,867488067670306,2430,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,12541,0000,0000,00,00,11,11,11,-,01,01,2.6,2.6,199,199,24,24,-30.054447,-30.054447,-51.168056,-51.168056,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:39,2:49:41,-,-,0,-
2025-10-16 08:51:29,,,,867488067670306,2429,ACK
2025-10-16 08:51:29,,,,867488067670306,2428,ACK
2025-10-16 08:51:27,2025-10-16 08:51:27,2025-10-16 08:51:27,2025-10-16 08:51:27,867488067670306,2427,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,43,14351,0000,0000,00,00,12,11,11,-,01,01,4.6,4.6,199,199,30,30,-30.054536,-30.054536,-51.168054,-51.168054,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:39,2:49:41,-,-,0,-,,,,,,,,,01
2025-10-16 08:51:27,2025-10-16 08:51:27,2025-10-16 08:51:26,2025-10-16 08:51:26,867488067670306,2426,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,43,14351,0000,0000,00,00,12,10,10,-,01,01,2.3,2.3,101,101,29,29,-30.054528,-30.054528,-51.168051,-51.168051,0724,0004,894E,051A2083,0.0,1.0,1.0,0:00:39,2:49:41,-,-,0,-
