Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type
6714,SUR6A68,83,862689070242307,2025-06-25 16:33:25,2025-06-25 17:15:06.580,2025-06-25 17:15:05,220.00000,1,-23.50792,-47.60237,9,Válido,0,11603,0,667,GTIGN,21,3974.90,10,
6719,SUR6A68,83,862689070242307,2025-06-25 17:15:14,2025-06-25 17:15:15.010,2025-06-25 17:15:14,0.00000,1,-23.50781,-47.60232,7,Válido,0,11707,0,761,22,30,3974.90,0,10
6720,SUR6A68,83,862689070242307,2025-06-25 17:17:07,2025-06-25 17:17:08.507,2025-06-25 17:17:07,0.00000,1,-23.50797,-47.60241,13,Válido,0,13484,0,668,GTIGF,20,3974.90,10,
6721,SUR6A68,83,862689070242307,2025-06-25 17:17:08,2025-06-25 17:17:08.757,2025-06-25 17:17:08,0.00000,0,-23.50797,-47.60241,13,Válido,0,13468,0,760,11,27,3974.90,10,10
6726,SUR6A68,83,862689070242307,2025-06-25 18:14:47,2025-06-25 18:17:06.593,2025-06-25 18:17:05,0.00000,1,-23.50797,-47.60241,7,Válido,0,12876,0,760,11,27,3974.90,10,10
6727,SUR6A68,83,862689070242307,2025-06-25 19:14:45,2025-06-25 19:17:06.630,2025-06-25 19:17:05,0.00000,1,-23.50797,-47.60241,7,Válido,0,12876,0,760,11,27,3974.90,10,10
6728,SUR6A68,83,862689070242307,2025-06-25 20:14:45,2025-06-25 20:17:06.597,2025-06-25 20:17:05,0.00000,1,-23.50797,-47.60241,6,Válido,0,12868,0,760,11,27,3974.90,10,10
6730,SUR6A68,83,862689070242307,2025-06-25 21:15:54,2025-06-25 21:17:06.607,2025-06-25 21:17:05,0.00000,1,-23.50797,-47.60241,6,Válido,0,12860,0,760,11,27,3974.90,10,10
6731,SUR6A68,83,862689070242307,2025-06-25 22:15:16,2025-06-25 22:17:06.600,2025-06-25 22:17:05,0.00000,1,-23.50797,-47.60241,4,Inválido,0,12844,0,760,11,27,3974.90,10,10
6732,SUR6A68,83,862689070242307,2025-06-25 23:15:17,2025-06-25 23:17:06.513,2025-06-25 23:17:05,0.00000,1,-23.50797,-47.60241,5,Válido,0,12836,0,760,11,27,3974.90,10,10
6733,SUR6A68,83,862689070242307,2025-06-26 01:14:50,2025-06-26 01:17:02.767,2025-06-26 01:17:02,11.00000,0,-23.50788,-47.60240,9,Válido,0,12844,0,760,11,27,3974.90,10,10
6734,SUR6A68,83,862689070242307,2025-06-26 02:14:49,2025-06-26 02:17:02.687,2025-06-26 02:17:02,11.00000,0,-23.50788,-47.60240,6,Válido,0,12844,0,760,11,27,3974.90,10,10
6735,SUR6A68,83,862689070242307,2025-06-26 03:14:48,2025-06-26 03:17:02.690,2025-06-26 03:17:02,11.00000,0,-23.50788,-47.60240,6,Válido,0,12836,0,760,11,27,3974.90,10,10
6736,SUR6A68,83,862689070242307,2025-06-26 04:14:41,2025-06-26 04:17:02.687,2025-06-26 04:17:02,11.00000,0,-23.50788,-47.60240,6,Válido,0,12828,0,760,11,27,3974.90,10,10
6737,SUR6A68,83,862689070242307,2025-06-26 05:14:41,2025-06-26 05:17:02.677,2025-06-26 05:17:02,11.00000,0,-23.50788,-47.60240,7,Válido,0,12812,0,760,11,27,3974.90,0,10
6738,SUR6A68,83,862689070242307,2025-06-26 05:14:41,2025-06-26 06:02:56.677,2025-06-26 06:02:56,11.00000,0,-23.50788,-47.60240,7,Válido,0,11531,0,667,GTIGN,21,3974.90,10,
6743,SUR6A68,83,862689070242307,2025-06-26 06:03:11,2025-06-26 06:03:11.550,2025-06-26 06:03:11,36.00000,0,-23.50801,-47.60231,8,Válido,3,13188,0,761,22,30,3974.90,10,10
6750,SUR6A68,83,862689070242307,2025-06-26 06:06:02,2025-06-26 06:06:07.633,2025-06-26 06:06:07,315.00000,0,-23.50562,-47.60548,14,Válido,0,12764,0,761,22,30,3975.30,10,10
6755,SUR6A68,83,862689070242307,2025-06-26 06:09:02,2025-06-26 06:09:07.543,2025-06-26 06:09:07,133.00000,0,-23.51570,-47.60004,15,Válido,25,12828,0,761,22,30,3977.00,10,10
6757,SUR6A68,83,862689070242307,2025-06-26 06:12:02,2025-06-26 06:12:07.633,2025-06-26 06:12:07,73.00000,0,-23.51186,-47.56797,16,Válido,95,12772,0,761,22,30,3981.10,10,10
6759,SUR6A68,83,862689070242307,2025-06-26 06:15:02,2025-06-26 06:15:07.667,2025-06-26 06:15:07,122.00000,0,-23.52313,-47.53024,16,Válido,107,12780,0,761,22,30,3985.60,10,10
6760,SUR6A68,83,862689070242307,2025-06-26 06:18:02,2025-06-26 06:18:07.650,2025-06-26 06:18:07,78.00000,0,-23.53332,-47.48434,17,Válido,111,13621,0,761,22,30,3991.00,10,10
6762,SUR6A68,83,862689070242307,2025-06-26 06:21:02,2025-06-26 06:21:07.640,2025-06-26 06:21:07,45.00000,0,-23.52271,-47.43822,17,Válido,111,12716,0,761,22,30,3995.90,10,10
6765,SUR6A68,83,862689070242307,2025-06-26 06:24:02,2025-06-26 06:24:07.550,2025-06-26 06:24:07,47.00000,0,-23.49616,-47.40382,17,Válido,90,14934,0,761,22,30,4000.50,10,10
6768,SUR6A68,83,862689070242307,2025-06-26 06:27:02,2025-06-26 06:27:12.650,2025-06-26 06:27:07,352.00000,5,-23.47344,-47.38075,17,Válido,102,14765,0,761,22,30,4004.60,10,10
6774,SUR6A68,83,862689070242307,2025-06-26 06:30:02,2025-06-26 06:30:07.487,2025-06-26 06:30:07,52.00000,0,-23.44139,-47.38176,17,Válido,71,14349,0,761,22,30,4008.60,10,10
6779,SUR6A68,83,862689070242307,2025-06-26 06:33:02,2025-06-26 06:33:07.657,2025-06-26 06:33:07,52.00000,0,-23.42014,-47.35155,16,Válido,76,12756,0,761,22,30,4012.50,1,10
6783,SUR6A68,83,862689070242307,2025-06-26 06:36:02,2025-06-26 06:36:34.420,2025-06-26 06:36:07,230.00000,27,-23.39926,-47.33661,13,Válido,79,14966,0,761,22,30,4016.30,10,10
6785,SUR6A68,83,862689070242307,2025-06-26 06:39:02,2025-06-26 06:39:07.650,2025-06-26 06:39:07,287.00000,0,-23.38422,-47.38451,15,Válido,114,12724,0,761,22,30,4021.60,1,10
6788,SUR6A68,83,862689070242307,2025-06-26 06:42:02,2025-06-26 06:42:30.793,2025-06-26 06:42:07,280.00000,23,-23.37382,-47.43432,16,Válido,77,14637,0,761,22,30,4026.80,1,10
6790,SUR6A68,83,862689070242307,2025-06-26 06:45:02,2025-06-26 06:45:10.697,2025-06-26 06:45:07,287.00000,3,-23.36259,-47.48149,16,Válido,104,12724,0,761,22,30,4031.80,1,10
6791,SUR6A68,83,862689070242307,2025-06-26 06:48:02,2025-06-26 06:48:08.230,2025-06-26 06:48:07,316.00000,1,-23.34405,-47.52765,16,Válido,75,14709,0,761,22,30,4036.90,1,10
6795,SUR6A68,83,862689070242307,2025-06-26 06:51:02,2025-06-26 06:51:08.537,2025-06-26 06:51:07,349.00000,1,-23.31662,-47.53193,17,Válido,64,13140,0,761,22,30,4040.10,1,10
6801,SUR6A68,83,862689070242307,2025-06-26 06:54:02,2025-06-26 06:54:08.473,2025-06-26 06:54:07,20.00000,1,-23.28503,-47.52713,16,Válido,70,13276,0,761,22,30,4043.70,1,10
6806,SUR6A68,83,862689070242307,2025-06-26 06:57:02,2025-06-26 06:57:08.280,2025-06-26 06:57:07,14.00000,1,-23.25444,-47.52009,16,Válido,77,12724,0,761,22,30,4047.30,1,10
6812,SUR6A68,83,862689070242307,2025-06-26 07:00:02,2025-06-26 07:00:08.490,2025-06-26 07:00:07,11.00000,1,-23.22715,-47.50906,16,Válido,66,14893,0,761,22,30,4051.00,0,10
6815,SUR6A68,83,862689070242307,2025-06-26 07:01:50,2025-06-26 07:01:53.490,2025-06-26 07:01:50,46.00000,3,-23.22654,-47.50956,16,Válido,0,12868,0,760,11,27,4052.00,1,10
6814,SUR6A68,83,862689070242307,2025-06-26 07:01:49,2025-06-26 07:01:51.497,2025-06-26 07:01:50,46.00000,1,-23.22654,-47.50956,16,Válido,0,12684,0,668,GTIGF,20,4052.00,0,
6820,SUR6A68,83,862689070242307,2025-06-26 07:01:50,2025-06-26 07:42:30.760,2025-06-26 07:40:48,46.00000,102,-23.22654,-47.50956,16,Válido,0,12844,1,667,GTIGN,21,4052.00,1,
6825,SUR6A68,83,862689070242307,2025-06-26 07:40:55,2025-06-26 07:42:33.357,2025-06-26 07:40:56,246.00000,97,-23.22659,-47.50958,15,Válido,6,12332,1,761,22,30,4052.00,10,10
6833,SUR6A68,83,862689070242307,2025-06-26 07:43:47,2025-06-26 07:43:52.820,2025-06-26 07:43:52,280.00000,0,-23.23317,-47.51772,16,Válido,64,14925,0,761,22,30,4053.30,10,10
6839,SUR6A68,83,862689070242307,2025-06-26 07:46:47,2025-06-26 07:46:52.683,2025-06-26 07:46:52,348.00000,0,-23.22825,-47.52565,16,Válido,0,12380,0,761,22,30,4054.50,10,10
6843,SUR6A68,83,862689070242307,2025-06-26 07:49:47,2025-06-26 07:49:52.603,2025-06-26 07:49:52,177.00000,0,-23.23253,-47.51907,14,Válido,22,12668,0,761,22,30,4055.50,0,10
6847,SUR6A68,83,862689070242307,2025-06-26 07:52:20,2025-06-26 07:52:20.937,2025-06-26 07:52:20,188.00000,0,-23.22442,-47.51035,15,Válido,50,12428,0,856,Aceleração Brusca,Aceleração Brusca,4057.70,0,
6848,SUR6A68,83,862689070242307,2025-06-26 07:52:32,2025-06-26 07:52:33.850,2025-06-26 07:52:32,166.00000,1,-23.22557,-47.50936,15,Válido,47,12428,0,856,Aceleração Brusca,Aceleração Brusca,4057.90,10,
6849,SUR6A68,83,862689070242307,2025-06-26 07:52:47,2025-06-26 07:52:52.513,2025-06-26 07:52:52,269.00000,0,-23.22679,-47.50947,15,Válido,0,13020,0,761,22,30,4058.00,0,10
6850,SUR6A68,83,862689070242307,2025-06-26 07:53:19,2025-06-26 07:53:20.510,2025-06-26 07:53:20,59.00000,0,-23.22655,-47.50953,14,Válido,0,12364,0,668,GTIGF,20,4058.10,10,
6851,SUR6A68,83,862689070242307,2025-06-26 07:53:20,2025-06-26 07:53:21.067,2025-06-26 07:53:21,59.00000,0,-23.22655,-47.50953,14,Válido,0,12588,0,760,11,27,4058.10,10,10
6856,SUR6A68,83,862689070242307,2025-06-26 08:50:55,2025-06-26 08:53:17.637,2025-06-26 08:53:17,59.00000,0,-23.22655,-47.50953,12,Válido,0,12828,0,760,11,27,4058.10,10,10
6857,SUR6A68,83,862689070242307,2025-06-26 09:50:55,2025-06-26 09:53:58.070,2025-06-26 09:53:17,59.00000,41,-23.22655,-47.50953,10,Válido,0,12844,0,760,11,27,4058.10,0,10
6858,SUR6A68,83,862689070242307,2025-06-26 10:50:55,2025-06-26 10:53:04.773,2025-06-26 10:53:04,59.00000,0,-23.22655,-47.50953,10,Válido,0,12692,0,667,GTIGN,21,4058.10,10,
6863,SUR6A68,83,862689070242307,2025-06-26 10:53:12,2025-06-26 10:53:13.557,2025-06-26 10:53:13,209.00000,0,-23.22653,-47.50953,10,Válido,4,12332,0,761,22,30,4058.10,10,10
6870,SUR6A68,83,862689070242307,2025-06-26 10:56:07,2025-06-26 10:56:12.707,2025-06-26 10:56:12,194.00000,0,-23.23243,-47.51909,16,Válido,20,12788,0,761,22,30,4059.60,10,10
6872,SUR6A68,83,862689070242307,2025-06-26 10:59:07,2025-06-26 10:59:12.710,2025-06-26 10:59:12,167.00000,0,-23.22901,-47.52500,17,Válido,37,12364,0,761,22,30,4060.80,10,10
6873,SUR6A68,83,862689070242307,2025-06-26 11:02:07,2025-06-26 11:02:12.697,2025-06-26 11:02:12,36.00000,0,-23.23253,-47.51269,16,Válido,86,12340,0,761,22,30,4062.50,10,10
6874,SUR6A68,83,862689070242307,2025-06-26 11:05:07,2025-06-26 11:05:13.770,2025-06-26 11:05:12,116.00000,1,-23.21903,-47.48122,18,Válido,106,12324,0,761,22,30,4067.50,10,10
6875,SUR6A68,83,862689070242307,2025-06-26 11:08:07,2025-06-26 11:08:36.350,2025-06-26 11:08:12,86.00000,24,-23.23027,-47.43587,17,Válido,94,12324,0,761,22,30,4072.60,10,10
6876,SUR6A68,83,862689070242307,2025-06-26 11:11:07,2025-06-26 11:11:13.023,2025-06-26 11:11:12,95.00000,1,-23.23996,-47.39017,18,Válido,96,12308,0,761,22,30,4077.60,10,10
6877,SUR6A68,83,862689070242307,2025-06-26 11:14:07,2025-06-26 11:14:12.910,2025-06-26 11:14:12,94.00000,0,-23.25463,-47.35301,18,Válido,96,13252,0,761,22,30,4082.00,10,10
6878,SUR6A68,83,862689070242307,2025-06-26 11:17:07,2025-06-26 11:17:12.760,2025-06-26 11:17:12,21.00000,0,-23.25351,-47.32025,17,Válido,56,13436,0,761,22,30,4085.80,10,10
6879,SUR6A68,83,862689070242307,2025-06-26 11:20:07,2025-06-26 11:20:13.137,2025-06-26 11:20:12,348.00000,1,-23.21494,-47.32054,18,Válido,106,13821,0,761,22,30,4090.30,10,10
6880,SUR6A68,83,862689070242307,2025-06-26 11:23:07,2025-06-26 11:23:12.697,2025-06-26 11:23:12,55.00000,0,-23.18225,-47.30483,18,Válido,94,14525,0,761,22,30,4094.90,10,10
6881,SUR6A68,83,862689070242307,2025-06-26 11:26:07,2025-06-26 11:26:12.687,2025-06-26 11:26:12,25.00000,0,-23.16687,-47.26661,17,Válido,92,12404,0,761,22,30,4099.70,10,10
6882,SUR6A68,83,862689070242307,2025-06-26 11:29:07,2025-06-26 11:29:12.800,2025-06-26 11:29:12,48.00000,0,-23.13160,-47.23501,16,Válido,107,12420,0,761,22,30,4104.80,10,10
6883,SUR6A68,83,862689070242307,2025-06-26 11:32:07,2025-06-26 11:32:12.690,2025-06-26 11:32:12,319.00000,0,-23.11188,-47.21090,18,Válido,14,13893,0,761,22,30,4108.10,10,10
6884,SUR6A68,83,862689070242307,2025-06-26 11:35:07,2025-06-26 11:35:12.633,2025-06-26 11:35:12,93.00000,0,-23.11767,-47.22107,18,Válido,0,12316,0,761,22,30,4109.60,10,10
6886,SUR6A68,83,862689070242307,2025-06-26 11:37:48,2025-06-26 11:37:48.907,2025-06-26 11:37:48,343.00000,0,-23.11726,-47.22073,18,Válido,0,12428,0,760,11,27,4109.70,0,10
6885,SUR6A68,83,862689070242307,2025-06-26 11:37:47,2025-06-26 11:37:48.517,2025-06-26 11:37:48,343.00000,0,-23.11726,-47.22073,18,Válido,0,12308,0,668,GTIGF,20,4109.70,0,
6891,SUR6A68,83,862689070242307,2025-06-26 11:37:48,2025-06-26 11:47:20.677,2025-06-26 11:47:20,343.00000,0,-23.11726,-47.22073,18,Válido,0,12668,0,667,GTIGN,21,4109.70,10,
6896,SUR6A68,83,862689070242307,2025-06-26 11:47:27,2025-06-26 11:47:28.110,2025-06-26 11:47:28,242.00000,0,-23.11731,-47.22073,18,Válido,0,11539,0,761,22,30,4109.70,0,10
6904,SUR6A68,83,862689070242307,2025-06-26 11:49:04,2025-06-26 11:49:04.990,2025-06-26 11:49:04,85.00000,0,-23.11519,-47.21990,19,Válido,0,12444,0,760,11,27,4110.00,10,10
6903,SUR6A68,83,862689070242307,2025-06-26 11:49:03,2025-06-26 11:49:04.660,2025-06-26 11:49:04,85.00000,0,-23.11519,-47.21990,19,Válido,0,12388,0,668,GTIGF,20,4110.00,0,
6909,SUR6A68,83,862689070242307,2025-06-26 11:49:04,2025-06-26 12:02:48.520,2025-06-26 12:02:48,85.00000,0,-23.11519,-47.21990,19,Válido,0,12676,0,667,GTIGN,21,4110.00,10,
6914,SUR6A68,83,862689070242307,2025-06-26 12:02:57,2025-06-26 12:02:58.130,2025-06-26 12:02:58,120.00000,0,-23.11526,-47.21981,16,Válido,0,12011,0,761,22,30,4110.00,0,10
6915,SUR6A68,83,862689070242307,2025-06-26 12:02:59,2025-06-26 12:03:00.513,2025-06-26 12:03:00,120.00000,0,-23.11525,-47.21983,16,Válido,0,12091,0,668,GTIGF,20,4110.00,10,
6916,SUR6A68,83,862689070242307,2025-06-26 12:03:00,2025-06-26 12:03:01.143,2025-06-26 12:03:01,120.00000,0,-23.11525,-47.21983,17,Válido,0,11931,0,760,11,27,4110.00,0,10
6921,SUR6A68,83,862689070242307,2025-06-26 12:03:00,2025-06-26 12:03:03.253,2025-06-26 12:03:02,120.00000,1,-23.11525,-47.21983,17,Válido,0,11931,0,667,GTIGN,21,4110.00,10,
6926,SUR6A68,83,862689070242307,2025-06-26 12:03:11,2025-06-26 12:03:13.400,2025-06-26 12:03:12,264.00000,1,-23.11522,-47.21988,18,Válido,2,12324,0,761,22,30,4110.00,0,10
6934,SUR6A68,83,862689070242307,2025-06-26 12:04:50,2025-06-26 12:04:50.840,2025-06-26 12:04:50,220.00000,0,-23.11733,-47.22089,18,Válido,0,12372,0,760,11,27,4110.30,10,10
6933,SUR6A68,83,862689070242307,2025-06-26 12:04:49,2025-06-26 12:04:50.550,2025-06-26 12:04:50,220.00000,0,-23.11733,-47.22089,18,Válido,0,12316,0,668,GTIGF,20,4110.30,10,
6939,SUR6A68,83,862689070242307,2025-06-26 13:02:25,2025-06-26 13:04:47.817,2025-06-26 13:04:47,220.00000,0,-23.11733,-47.22089,10,Válido,0,12772,0,760,11,27,4110.30,10,10
6940,SUR6A68,83,862689070242307,2025-06-26 14:02:25,2025-06-26 14:04:47.747,2025-06-26 14:04:47,220.00000,0,-23.11733,-47.22089,14,Válido,0,12788,0,760,11,27,4110.30,0,10
6941,SUR6A68,83,862689070242307,2025-06-26 14:02:25,2025-06-26 14:53:28.690,2025-06-26 14:53:28,220.00000,0,-23.11733,-47.22089,14,Válido,0,12756,0,667,GTIGN,21,4110.30,10,
6946,SUR6A68,83,862689070242307,2025-06-26 14:53:36,2025-06-26 14:53:37.630,2025-06-26 14:53:37,275.00000,0,-23.11735,-47.22086,12,Válido,2,12195,0,761,22,30,4110.30,10,10
6953,SUR6A68,83,862689070242307,2025-06-26 14:56:32,2025-06-26 14:56:37.573,2025-06-26 14:56:37,228.00000,0,-23.12221,-47.22381,16,Válido,32,13564,0,761,22,30,4111.10,10,10
6955,SUR6A68,83,862689070242307,2025-06-26 14:59:32,2025-06-26 14:59:41.830,2025-06-26 14:59:37,229.00000,4,-23.13693,-47.24182,18,Válido,88,12508,0,761,22,30,4113.90,10,10
6956,SUR6A68,83,862689070242307,2025-06-26 15:02:32,2025-06-26 15:02:37.630,2025-06-26 15:02:37,209.00000,0,-23.16876,-47.26773,17,Válido,104,13677,0,761,22,30,4118.40,10,10
6957,SUR6A68,83,862689070242307,2025-06-26 15:05:32,2025-06-26 15:05:37.803,2025-06-26 15:05:37,236.00000,0,-23.18606,-47.31123,17,Válido,104,12692,0,761,22,30,4123.60,10,10
6958,SUR6A68,83,862689070242307,2025-06-26 15:08:32,2025-06-26 15:09:04.453,2025-06-26 15:08:37,168.00000,27,-23.22598,-47.31827,18,Válido,102,12796,0,761,22,30,4128.80,10,10
6959,SUR6A68,83,862689070242307,2025-06-26 15:11:32,2025-06-26 15:11:37.753,2025-06-26 15:11:37,270.00000,0,-23.25275,-47.33458,18,Válido,101,14453,0,761,22,30,4133.40,10,10
6960,SUR6A68,83,862689070242307,2025-06-26 15:14:32,2025-06-26 15:14:37.723,2025-06-26 15:14:37,292.00000,0,-23.24179,-47.37442,17,Válido,93,12460,0,761,22,30,4138.10,10,10
6961,SUR6A68,83,862689070242307,2025-06-26 15:17:32,2025-06-26 15:17:37.723,2025-06-26 15:17:37,269.00000,0,-23.23008,-47.42070,19,Válido,102,12676,0,761,22,30,4143.20,1,10
6962,SUR6A68,83,862689070242307,2025-06-26 15:20:32,2025-06-26 15:20:39.000,2025-06-26 15:20:37,311.00000,2,-23.22739,-47.46855,17,Válido,103,12580,0,761,22,30,4148.20,1,10
6963,SUR6A68,83,862689070242307,2025-06-26 15:23:32,2025-06-26 15:23:38.387,2025-06-26 15:23:37,341.00000,1,-23.20992,-47.50492,16,Válido,59,12492,0,761,22,30,4152.60,1,10
6964,SUR6A68,83,862689070242307,2025-06-26 15:26:32,2025-06-26 15:26:38.527,2025-06-26 15:26:37,5.00000,1,-23.19699,-47.51436,21,Válido,48,14269,0,761,22,30,4154.60,1,10
6966,SUR6A68,83,862689070242307,2025-06-26 15:27:52,2025-06-26 15:28:12.400,2025-06-26 15:27:52,21.00000,20,-23.19454,-47.51517,18,Válido,0,12444,0,760,11,27,4154.90,0,10
6965,SUR6A68,83,862689070242307,2025-06-26 15:27:51,2025-06-26 15:28:11.383,2025-06-26 15:27:52,21.00000,19,-23.19454,-47.51517,18,Válido,0,12388,0,668,GTIGF,20,4154.90,0,
6971,SUR6A68,83,862689070242307,2025-06-26 15:27:52,2025-06-26 15:35:53.187,2025-06-26 15:35:36,21.00000,17,-23.19454,-47.51517,18,Válido,0,12860,0,667,GTIGN,21,4154.90,1,
6976,SUR6A68,83,862689070242307,2025-06-26 15:35:43,2025-06-26 15:35:56.967,2025-06-26 15:35:44,359.00000,12,-23.19452,-47.51522,17,Válido,0,12115,0,761,22,30,4154.90,1,10
6983,SUR6A68,83,862689070242307,2025-06-26 15:38:37,2025-06-26 15:38:42.957,2025-06-26 15:38:42,344.00000,0,-23.19458,-47.51478,19,Válido,0,12340,0,761,22,30,4155.10,0,10
6985,SUR6A68,83,862689070242307,2025-06-26 15:39:40,2025-06-26 15:39:41.483,2025-06-26 15:39:40,196.00000,1,-23.19510,-47.51480,19,Válido,31,12372,0,856,Aceleração Brusca,Aceleração Brusca,4155.10,1,
6987,SUR6A68,83,862689070242307,2025-06-26 15:41:37,2025-06-26 15:41:42.933,2025-06-26 15:41:42,126.00000,0,-23.20564,-47.51060,19,Válido,69,14205,0,761,22,30,4156.60,1,10
6988,SUR6A68,83,862689070242307,2025-06-26 15:44:37,2025-06-26 15:44:52.897,2025-06-26 15:44:42,179.00000,10,-23.22383,-47.50923,19,Válido,84,14181,0,761,22,30,4159.10,0,10
6990,SUR6A68,83,862689070242307,2025-06-26 15:45:36,2025-06-26 15:45:38.340,2025-06-26 15:45:36,1.00000,2,-23.22675,-47.50964,19,Válido,0,12508,0,760,11,27,4159.30,1,10
6989,SUR6A68,83,862689070242307,2025-06-26 15:45:35,2025-06-26 15:45:37.327,2025-06-26 15:45:36,1.00000,1,-23.22675,-47.50964,19,Válido,0,12348,0,668,GTIGF,20,4159.30,10,
6990,SUR6A68,83,862689070242307,2025-06-26 15:45:36,2025-06-26 15:45:38.340,2025-06-26 15:45:36,1.00000,2,-23.22675,-47.50964,19,Válido,0,12508,0,760,11,27,4159.30,0,10
6995,SUR6A68,83,862689070242307,2025-06-26 16:43:09,2025-06-26 16:45:32.830,2025-06-26 16:45:32,1.00000,0,-23.22675,-47.50964,9,Válido,0,12852,0,760,11,27,4159.30,10,10
6996,SUR6A68,83,862689070242307,2025-06-26 16:43:09,2025-06-26 16:46:10.730,2025-06-26 16:46:10,1.00000,0,-23.22675,-47.50964,9,Válido,0,12780,0,667,GTIGN,21,4159.30,10,
7001,SUR6A68,83,862689070242307,2025-06-26 16:46:18,2025-06-26 16:46:19.160,2025-06-26 16:46:19,200.00000,0,-23.22673,-47.50962,8,Válido,6,12147,0,761,22,30,4159.30,10,10
7008,SUR6A68,83,862689070242307,2025-06-26 16:49:12,2025-06-26 16:49:17.737,2025-06-26 16:49:17,321.00000,0,-23.23273,-47.51850,15,Válido,0,12308,0,761,22,30,4160.70,10,10
7010,SUR6A68,83,862689070242307,2025-06-26 16:52:12,2025-06-26 16:52:17.770,2025-06-26 16:52:17,195.00000,0,-23.25561,-47.52049,15,Válido,103,12468,0,761,22,30,4163.60,10,10
7011,SUR6A68,83,862689070242307,2025-06-26 16:55:12,2025-06-26 16:55:17.810,2025-06-26 16:55:17,201.00000,0,-23.29278,-47.53050,15,Válido,87,12900,0,761,22,30,4167.90,10,10
7012,SUR6A68,83,862689070242307,2025-06-26 16:58:12,2025-06-26 16:58:18.213,2025-06-26 16:58:17,180.00000,1,-23.32545,-47.52917,15,Válido,51,13853,0,761,22,30,4171.60,10,10
7013,SUR6A68,83,862689070242307,2025-06-26 17:01:12,2025-06-26 17:03:37.730,2025-06-26 17:01:17,117.00000,140,-23.34791,-47.52203,15,Válido,98,12556,1,761,22,30,4175.10,10,10
7014,SUR6A68,83,862689070242307,2025-06-26 17:04:12,2025-06-26 17:04:17.727,2025-06-26 17:04:17,107.00000,0,-23.36566,-47.47216,15,Válido,113,12700,0,761,22,30,4180.60,1,10
7015,SUR6A68,83,862689070242307,2025-06-26 17:07:12,2025-06-26 17:07:31.457,2025-06-26 17:07:17,100.00000,14,-23.37669,-47.41996,15,Válido,108,13765,0,761,22,30,4186.00,1,10
7016,SUR6A68,83,862689070242307,2025-06-26 17:10:12,2025-06-26 17:10:20.037,2025-06-26 17:10:17,106.00000,3,-23.38877,-47.36992,15,Válido,115,12620,0,761,22,30,4191.30,1,10
7017,SUR6A68,83,862689070242307,2025-06-26 17:13:12,2025-06-26 17:13:19.383,2025-06-26 17:13:17,211.00000,2,-23.41102,-47.34125,15,Válido,53,13893,0,761,22,30,4195.90,1,10
7018,SUR6A68,83,862689070242307,2025-06-26 17:16:12,2025-06-26 17:16:20.033,2025-06-26 17:16:17,232.00000,3,-23.43473,-47.37278,15,Válido,97,12508,0,761,22,30,4200.10,1,10
7019,SUR6A68,83,862689070242307,2025-06-26 17:19:12,2025-06-26 17:19:18.223,2025-06-26 17:19:17,205.00000,1,-23.46501,-47.38174,15,Válido,112,12404,0,761,22,30,4204.50,1,10
7020,SUR6A68,83,862689070242307,2025-06-26 17:22:12,2025-06-26 17:22:26.280,2025-06-26 17:22:17,268.00000,9,-23.49493,-47.39565,15,Válido,47,12740,0,761,22,30,4208.60,1,10
7021,SUR6A68,83,862689070242307,2025-06-26 17:25:12,2025-06-26 17:26:38.543,2025-06-26 17:25:17,246.00000,81,-23.51550,-47.42916,17,Válido,79,12676,1,761,22,30,4212.90,1,10
7022,SUR6A68,83,862689070242307,2025-06-26 17:28:12,2025-06-26 17:28:18.087,2025-06-26 17:28:17,258.00000,1,-23.53096,-47.47206,14,Válido,90,13100,0,761,22,30,4217.70,1,10
7023,SUR6A68,83,862689070242307,2025-06-26 17:31:12,2025-06-26 17:41:06.957,2025-06-26 17:31:17,272.00000,589,-23.52504,-47.51570,17,Válido,100,12452,1,761,22,30,4222.80,1,10
7024,SUR6A68,83,862689070242307,2025-06-26 17:34:12,2025-06-26 17:41:07.990,2025-06-26 17:34:17,259.00000,410,-23.50995,-47.56146,16,Válido,83,14541,1,761,22,30,4228.10,1,10
7025,SUR6A68,83,862689070242307,2025-06-26 17:37:13,2025-06-26 17:41:08.763,2025-06-26 17:37:17,234.00000,231,-23.51454,-47.59464,17,Válido,15,14045,1,761,22,30,4231.90,1,10
7027,SUR6A68,83,862689070242307,2025-06-26 17:40:05,2025-06-26 17:41:10.530,2025-06-26 17:40:18,313.00000,52,-23.51602,-47.59956,0,Inválido,53,14533,0,761,22,30,4232.70,0,10
7029,SUR6A68,83,862689070242307,2025-06-26 17:43:14,2025-06-26 17:43:20.240,2025-06-26 17:43:19,302.00000,1,-23.50545,-47.61222,15,Válido,20,12716,0,761,22,30,4233.80,1,10
7030,SUR6A68,83,862689070242307,2025-06-26 17:43:37,2025-06-26 17:43:39.353,2025-06-26 17:43:38,273.00000,1,-23.50535,-47.61288,16,Válido,0,12596,0,668,GTIGF,20,4233.90,0,
