Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:42:04,,,,867488067677285,5253,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:05,2025-10-13 14:43:17,2025-10-13 14:43:18,2025-10-13 14:42:11,867488067677285,5254,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,13991,0000,0000,01,00,22,12,12,-,01,01,107.8,112.3,304,297,538,576,-23.464719,-23.475096,-49.982689,-49.966276,0000,0000,0000,00000000,7.1,349.8,347.8,0:05:15,10:18:38,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:06,,,,867488067677285,5255,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:06,2025-10-13 14:43:41,2025-10-13 14:43:42,2025-10-13 14:43:42,867488067677285,5256,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,13995,0000,0000,01,00,22,12,12,-,01,01,109.9,109.9,292,292,559,559,-23.461311,-23.461311,-49.988681,-49.988681,0000,0000,0000,00000000,7.8,350.6,350.6,0:05:39,10:19:02,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:06,2025-10-13 14:44:09,2025-10-13 14:44:09,2025-10-13 14:43:45,867488067677285,5258,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13995,0000,-,01,00,22,12,12,-,01,01,90.5,111.0,291,292,551,557,-23.458597,-23.460997,-49.995946,-49.989516,0000,0000,0000,00000000,8.7,351.4,350.7,0:06:09,10:19:32,-,-,0,-,,,,,00,0,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:06,2025-10-13 14:44:39,2025-10-13 14:44:40,2025-10-13 14:44:39,867488067677285,5259,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,14004,0000,0000,01,00,22,12,12,-,01,01,88.7,89.1,324,325,536,536,-23.454741,-23.454923,-50.000999,-50.00086,0000,0000,0000,00000000,9.3,352.1,352.0,0:06:39,10:20:02,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:06,,,,867488067677285,5260,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:07,2025-10-13 14:46:41,2025-10-13 14:46:42,2025-10-13 14:45:04,867488067677285,5262,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,14010,0000,0000,01,00,22,12,12,-,01,01,98.4,107.5,325,326,532,540,-23.430215,-23.450461,-50.019115,-50.004189,0000,0000,0000,00000000,12.6,355.3,352.6,0:08:39,10:22:02,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:07,2025-10-13 14:47:09,2025-10-13 14:47:09,2025-10-13 14:47:09,867488067677285,5263,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14014,0000,-,01,00,22,12,12,-,01,01,99.8,99.8,325,325,528,528,-23.424683,-23.424683,-50.023198,-50.023198,0000,0000,0000,00000000,13.4,356.1,356.1,0:09:09,10:22:32,-,-,0,-,,,,,00,0,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:07,,,,867488067677285,5264,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:08,,,,867488067677285,5266,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:08,,,,867488067677285,5269,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:50:10,2025-10-13 14:50:09,2025-10-13 14:50:09,2025-10-13 14:49:25,867488067677285,5270,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13978,0000,-,01,00,22,12,12,-,01,01,104.2,123.6,341,330,535,520,-23.39072,-23.399097,-50.042741,-50.039075,0724,0004,8630,0f6a6f0a,17.8,360.5,359.5,0:12:09,10:25:32,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:52:31,,,,867488067677285,5272,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:54:12,2025-10-13 14:53:09,2025-10-13 14:53:09,2025-10-13 14:50:11,867488067677285,5273,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14039,0000,-,01,00,22,12,12,-,01,01,73.0,96.5,343,343,478,535,-23.370963,-23.390245,-50.064364,-50.042904,0724,0004,8630,0f6a6f0e,21.4,364.1,360.5,0:15:09,10:28:32,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:54:12,,,,867488067677285,5275,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:24,2025-10-13 14:55:22,2025-10-13 14:55:23,2025-10-13 14:55:23,867488067677285,5276,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,14030,0000,0000,00,00,12,12,12,1042,01,01,0.0,0.0,343,343,519,519,-23.358429,-23.358429,-50.062418,-50.062418,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:25,2025-10-13 14:55:22,2025-10-13 14:55:23,2025-10-13 14:55:23,867488067677285,5277,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,14030,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,343,343,519,519,-23.358429,-23.358429,-50.062418,-50.062418,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:26,2025-10-13 14:55:23,2025-10-13 14:55:24,2025-10-13 14:55:24,867488067677285,5278,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,14030,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,343,343,519,519,-23.358429,-23.358429,-50.062418,-50.062418,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,,,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:27,,,,867488067677285,5279,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:28,,,,867488067677285,5280,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:55:55,2025-10-13 14:55:53,2025-10-13 14:55:53,2025-10-13 14:55:53,867488067677285,5281,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,12746,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:56:11,,,,867488067677285,5283,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:56:12,2025-10-13 14:56:09,2025-10-13 14:56:08,2025-10-13 14:56:08,867488067677285,5284,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,12802,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:58:52,,,,867488067677285,5286,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:59:12,,,,867488067677285,5286,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 14:59:13,2025-10-13 14:59:09,2025-10-13 14:59:08,2025-10-13 14:59:08,867488067677285,5287,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,12869,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:45,,,,867488067677285,5289,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:47,2025-10-13 15:00:23,2025-10-13 15:00:24,2025-10-13 15:00:24,867488067677285,5290,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,12911,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,22.9,365.6,365.6,0:17:21,10:30:44,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:47,2025-10-13 15:00:45,2025-10-13 15:00:24,2025-10-13 14:53:17,867488067677285,5292,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,12821,0000,0000,01,00,21,12,12,323,00,01,0.0,73.6,343,343,517,483,-23.358388,-23.369582,-50.062446,-50.064797,0724,0004,8630,04387d0f,0.0,365.6,364.3,0:00:00,10:30:44,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:48,2025-10-13 15:00:45,2025-10-13 15:00:24,2025-10-13 15:00:24,867488067677285,5293,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,12821,0000,0000,01,00,21,12,12,-,00,00,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,0.0,365.6,365.6,0:00:00,10:30:44,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:52,2025-10-13 15:00:51,2025-10-13 15:00:24,2025-10-13 15:00:24,867488067677285,5294,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,12647,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,343,343,517,517,-23.358388,-23.358388,-50.062446,-50.062446,0724,0004,8630,04387d0f,0.0,365.6,365.6,0:00:03,10:30:47,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:00:58,2025-10-13 15:00:57,2025-10-13 15:00:58,2025-10-13 15:00:58,867488067677285,5295,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13979,0000,-,01,00,22,12,12,-,01,01,4.8,4.8,351,351,526,526,-23.358318,-23.358318,-50.062613,-50.062613,0724,0004,8630,04387d0f,0.0,365.6,365.6,0:00:09,10:30:53,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:01:00,2025-10-13 15:00:57,2025-10-13 15:00:58,2025-10-13 15:00:58,867488067677285,5296,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,13979,0000,0000,01,00,22,12,12,-,01,01,4.8,4.8,351,351,526,526,-23.358318,-23.358318,-50.062613,-50.062613,0724,0004,8630,04387d0f,0.0,365.6,365.6,0:00:09,10:30:53,-,-,0,-,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:02:32,,,,867488067677285,5297,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:03:55,2025-10-13 15:03:54,2025-10-13 15:03:54,2025-10-13 15:03:19,867488067677285,5299,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14046,0000,-,01,00,22,12,12,-,01,01,71.7,72.2,6,334,490,508,-23.339571,-23.345562,-50.06743,-50.066825,0724,0004,8630,0f6a7003,2.3,367.9,367.2,0:03:06,10:33:50,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:04:33,,,,867488067677285,5300,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:04:49,,,,867488067677285,5302,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:04:49,,,,867488067677285,5303,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:04:49,,,,867488067677285,5304,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:06:34,,,,867488067677285,5305,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:06:55,2025-10-13 15:06:54,2025-10-13 15:06:54,2025-10-13 15:06:11,867488067677285,5307,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13989,0000,-,01,00,22,12,12,-,01,01,54.1,81.2,352,349,478,462,-23.310946,-23.317948,-50.070145,-50.068646,0724,0004,8630,0f6a6f02,5.5,371.1,370.3,0:06:06,10:36:50,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:08:34,,,,867488067677285,5308,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:09:55,2025-10-13 15:09:54,2025-10-13 15:09:54,2025-10-13 15:07:23,867488067677285,5310,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13994,0000,-,01,00,22,12,12,-,01,01,52.0,98.0,50,0,505,493,-23.294021,-23.306566,-50.064108,-50.070109,0724,0004,8630,0f6a6f0e,7.7,373.3,371.6,0:09:06,10:39:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:10:34,,,,867488067677285,5311,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:11:12,2025-10-13 15:11:11,2025-10-13 15:11:12,2025-10-13 15:10:10,867488067677285,5313,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,13996,0000,0000,01,00,21,12,12,-,01,01,0.0,54.4,50,38,507,508,-23.291911,-23.292496,-50.061989,-50.062492,0724,0004,8630,0f6a6f0e,8.0,373.6,373.5,0:10:24,10:41:08,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:12:34,,,,867488067677285,5314,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:12:55,2025-10-13 15:12:54,2025-10-13 15:12:54,2025-10-13 15:12:55,867488067677285,5316,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14019,0000,-,01,00,21,12,12,-,01,01,0.0,0.0,50,50,507,507,-23.291911,-23.291911,-50.061989,-50.061989,0724,0004,8630,0f6a6f0e,8.0,373.6,373.6,0:12:06,10:42:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:14:35,,,,867488067677285,5317,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:14:35,2025-10-13 15:14:34,2025-10-13 15:14:35,2025-10-13 15:14:35,867488067677285,5318,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,13933,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,50,50,507,507,-23.291911,-23.291911,-50.061989,-50.061989,0724,0004,8630,0f6a6f0e,8.0,373.6,373.6,0:13:48,10:44:32,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:15:53,2025-10-13 15:15:52,2025-10-13 15:15:52,2025-10-13 15:15:52,867488067677285,5320,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,14042,0000,0000,01,00,21,12,12,-,01,01,0.0,0.0,50,50,507,507,-23.291911,-23.291911,-50.061989,-50.061989,0724,0004,8630,0f6a6f0e,8.0,373.6,373.6,0:15:06,10:45:50,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:15:55,2025-10-13 15:15:54,2025-10-13 15:15:54,2025-10-13 15:15:55,867488067677285,5321,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14042,0000,-,01,00,21,12,12,-,01,01,0.0,0.0,50,50,507,507,-23.291911,-23.291911,-50.061989,-50.061989,0724,0004,8630,0f6a6f0e,8.0,373.6,373.6,0:15:06,10:45:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:16:36,,,,867488067677285,5322,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:18:20,,,,867488067677285,5324,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:18:20,2025-10-13 15:18:19,2025-10-13 15:18:19,2025-10-13 15:18:19,867488067677285,5325,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,14054,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,50,50,507,507,-23.291911,-23.291911,-50.061989,-50.061989,0724,0004,8630,0f6a6f0e,8.0,373.6,373.6,0:17:33,10:48:17,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:18:59,2025-10-13 15:18:54,2025-10-13 15:18:53,2025-10-13 15:18:39,867488067677285,5327,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13997,0000,-,01,00,22,12,12,-,01,01,54.0,56.9,34,34,492,499,-23.288487,-23.29012,-50.059524,-50.060736,0724,0004,8630,0f6a7001,8.4,374.0,373.8,0:18:06,10:48:50,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:20:40,,,,867488067677285,5328,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:21:55,2025-10-13 15:21:54,2025-10-13 15:21:54,2025-10-13 15:21:07,867488067677285,5330,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14006,0000,-,01,00,22,12,12,-,01,01,67.1,84.5,274,308,551,531,-23.27604,-23.277936,-50.07128,-50.062594,0724,0004,8630,0f6a6f01,11.2,376.8,375.9,0:21:06,10:51:50,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:22:37,,,,867488067677285,5331,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:24:37,,,,867488067677285,5333,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:24:55,2025-10-13 15:24:54,2025-10-13 15:24:53,2025-10-13 15:24:37,867488067677285,5335,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13997,0000,-,01,00,22,12,12,-,01,01,93.9,100.4,321,291,651,655,-23.258803,-23.260741,-50.098509,-50.095033,0724,0004,8630,0f6a6f0d,15.1,380.7,380.2,0:24:06,10:54:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:26:38,,,,867488067677285,5336,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:28:09,2025-10-13 15:27:54,2025-10-13 15:27:54,2025-10-13 15:27:36,867488067677285,5338,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14033,0000,-,01,00,22,12,12,-,01,01,97.3,98.7,326,357,594,612,-23.232684,-23.236925,-50.121212,-50.120523,0724,0004,8630,0438740f,19.2,384.8,384.3,0:27:06,10:57:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:28:09,,,,867488067677285,5339,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:29:27,2025-10-13 15:29:20,2025-10-13 15:29:20,2025-10-13 15:28:53,867488067677285,5341,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,14031,0000,0000,01,00,22,12,12,-,01,01,75.7,122.7,340,290,583,593,-23.218957,-23.22163,-50.134761,-50.129535,0000,0000,0000,00000000,21.5,387.1,386.4,0:28:33,10:59:17,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:29:27,,,,867488067677285,5343,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:30:55,2025-10-13 15:30:54,2025-10-13 15:30:54,2025-10-13 15:29:53,867488067677285,5344,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14035,0000,-,01,00,22,12,12,-,01,01,71.5,88.0,231,302,577,574,-23.213906,-23.217592,-50.148509,-50.140296,0724,0004,8630,0438740f,23.4,389.0,387.8,0:30:06,11:00:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:31:39,,,,867488067677285,5346,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:33:40,,,,867488067677285,5348,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:33:55,2025-10-13 15:33:54,2025-10-13 15:33:54,2025-10-13 15:33:01,867488067677285,5349,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14012,0000,-,01,00,22,12,12,-,01,01,96.4,109.8,343,13,496,538,-23.185685,-23.19778,-50.158556,-50.158858,0724,0004,8655,0f6ae281,27.3,392.9,391.5,0:33:06,11:03:50,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:36:31,,,,867488067677285,5351,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:36:32,2025-10-13 15:35:52,2025-10-13 15:35:52,2025-10-13 15:33:58,867488067677285,5352,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,13989,0000,0000,01,00,22,12,12,-,01,01,75.5,101.8,17,343,443,485,-23.164992,-23.184726,-50.170078,-50.15886,0000,0000,0000,00000000,30.1,395.7,393.0,0:35:06,11:05:50,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:36:32,,,,867488067677285,5354,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:36:56,2025-10-13 15:36:54,2025-10-13 15:36:54,2025-10-13 15:36:40,867488067677285,5355,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14045,0000,-,01,00,22,12,12,-,01,01,82.4,95.5,1,336,409,412,-23.152256,-23.1553,-50.171952,-50.171419,0724,0004,8655,0f795b0d,31.6,397.2,396.8,0:36:06,11:06:50,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 15:38:42,,,,867488067677285,5357,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
