Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Motivo Power On, Motivo Power Off
2025-10-10 15:36:04,2025-10-10 15:35:39,2025-10-10 15:35:38,385349,862689070136657,1963,GTERI,4.09,00008200,698407,13927,81,00,22,,,7,1,0724,0005,0607,9CA4,2.0,161,450.3,-23.042020,-50.226660,150.3,,14,0,1,1800,,,,,,,,,,,,,,,,1,2.0,161,450.3,-50.226660,-23.042020,2025-10-10 15:35:38,7,150.3,,
2025-10-10 15:38:37,2025-10-10 15:38:37,2025-10-10 15:38:32,385349,862689070136657,1965,GTERI,4.17,00008200,698407,13903,81,00,22,,,8,1,0724,0005,0607,9CA4,0.0,319,450.1,-23.037872,-50.223168,151.0,,15,0,1,1800,,,,,,,,,,,,,,,,1,36.7,46,464.4,-50.224250,-23.040513,2025-10-10 15:36:58,8,150.6,,
2025-10-10 15:41:37,2025-10-10 15:41:37,2025-10-10 15:41:32,385349,862689070136657,1967,GTERI,4.18,00008200,698407,13911,81,00,21,,,10,1,0724,0005,0607,9CA4,0.0,54,449.4,-23.037768,-50.223132,151.0,,12,0,1,1800,,,,,,,,,,,,,,,,1,0.0,54,449.4,-50.223132,-23.037768,2025-10-10 15:41:36,10,151.1,,
2025-10-10 15:44:37,2025-10-10 15:44:37,2025-10-10 15:44:32,385349,862689070136657,1970,GTERI,4.18,00008200,698407,13976,81,00,22,,,11,1,0724,0005,0607,9CA4,8.7,222,467.2,-23.039912,-50.223615,151.4,,18,0,1,1800,,,,,,,,,,,,,,,,1,26.7,142,454.5,-50.222415,-23.038150,2025-10-10 15:43:10,10,151.1,,
2025-10-10 15:46:41,2025-10-10 15:46:41,2025-10-10 15:46:40,385349,862689070136657,1972,GTIGF,4.18,,698407,13927,80,00,12,678,,10,0,0724,0005,0607,9CA4,0.0,133,485.6,-23.042115,-50.226428,151.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 15:46:42,2025-10-10 15:46:42,2025-10-10 15:46:41,385349,862689070136657,1973,GTERI,4.18,00008200,698407,13871,80,00,12,,,10,1,0724,0005,0607,9CA4,0.0,133,485.6,-23.042115,-50.226428,151.8,,17,0,1,1800,,,,,,,,,,,,,,,,1,0.0,133,485.6,-50.226428,-23.042115,2025-10-10 15:46:41,10,151.8,,
2025-10-10 16:47:59,2025-10-10 16:46:37,2025-10-10 16:44:15,385349,862689070136657,1974,GTERI,4.08,00008200,698407,13123,80,00,11,,,8,1,0724,0005,0607,9CA4,0.0,133,485.6,-23.042115,-50.226428,151.8,,17,0,1,1800,,,,,,,,,,,,,,,,1,0.0,133,485.6,-50.226428,-23.042115,2025-10-10 16:44:15,8,151.8,,
2025-10-10 17:10:41,2025-10-10 17:10:41,2025-10-10 16:44:15,385349,862689070136657,1975,GTIGN,4.07,,698407,12873,81,00,21,,5040,8,1,0724,0005,0607,9CA4,0.0,133,485.6,-23.042115,-50.226428,151.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 17:10:53,2025-10-10 17:10:53,2025-10-10 17:10:52,385349,862689070136657,1977,GTERI,4.07,00008200,698407,13919,81,00,22,,,7,1,0724,0005,0607,9CA4,1.9,118,483.7,-23.042152,-50.226245,151.8,,19,0,1,1800,,,,,,,,,,,,,,,,1,1.9,118,483.7,-50.226245,-23.042152,2025-10-10 17:10:52,7,151.8,,
2025-10-10 17:13:52,2025-10-10 17:13:52,2025-10-10 17:13:47,385349,862689070136657,1979,GTERI,4.16,00008200,698407,13895,81,00,22,,,10,1,0724,0005,0607,9CA4,0.0,313,486.7,-23.044835,-50.227512,152.3,,24,0,1,1800,,,,,,,,,,,,,,,,1,36.4,229,481.3,-50.227158,-23.043075,2025-10-10 17:11:14,11,152.0,,
2025-10-10 17:16:52,2025-10-10 17:16:52,2025-10-10 17:16:47,385349,862689070136657,1982,GTERI,4.18,00008200,698407,13951,81,00,21,,,13,1,0724,0005,0607,9CA4,0.0,313,486.7,-23.044837,-50.227515,152.3,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,313,486.7,-50.227515,-23.044837,2025-10-10 17:16:51,13,152.3,,
2025-10-10 17:19:07,2025-10-10 17:19:07,2025-10-10 17:19:06,385349,862689070136657,1984,GTIGF,4.18,,698407,13927,80,00,11,506,,13,0,0724,0005,0607,9CA4,0.0,313,486.7,-23.044837,-50.227515,152.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 17:19:08,2025-10-10 17:19:08,2025-10-10 17:19:07,385349,862689070136657,1985,GTERI,4.18,00008200,698407,13927,80,00,11,,,13,1,0724,0005,0607,9CA4,0.0,313,486.7,-23.044837,-50.227515,152.3,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,313,486.7,-50.227515,-23.044837,2025-10-10 17:19:07,13,152.3,,
2025-10-10 17:21:01,2025-10-10 17:21:01,2025-10-10 17:19:07,385349,862689070136657,1986,GTIGN,4.13,,698407,13179,81,00,22,,114,13,1,0724,0005,0607,9CA4,0.0,313,486.7,-23.044837,-50.227515,152.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 17:21:14,2025-10-10 17:21:14,2025-10-10 17:21:13,385349,862689070136657,1988,GTERI,4.13,00008200,698407,13943,81,00,22,,,6,1,0724,0005,0607,9CA4,1.3,271,483.1,-23.044593,-50.227718,152.3,,21,0,1,1800,,,,,,,,,,,,,,,,1,1.3,271,483.1,-50.227718,-23.044593,2025-10-10 17:21:13,6,152.3,,
2025-10-10 17:24:12,2025-10-10 17:24:12,2025-10-10 17:24:07,385349,862689070136657,1990,GTERI,4.18,00008200,698407,13943,81,00,22,,,9,1,0724,0005,0607,9CA4,0.0,231,488.7,-23.044880,-50.227250,152.6,,24,0,1,1800,,,,,,,,,,,,,,,,1,31.0,45,483.6,-50.227292,-23.043887,2025-10-10 17:21:30,11,152.4,,
2025-10-10 17:24:37,2025-10-10 17:24:37,2025-10-10 17:24:36,385349,862689070136657,1991,GTIGF,4.18,,698407,12905,80,00,12,216,,10,0,0724,0005,0607,9CA4,0.0,288,489.6,-23.044788,-50.227298,152.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 17:24:38,2025-10-10 17:24:38,2025-10-10 17:24:37,385349,862689070136657,1992,GTERI,4.18,00008200,698407,12921,80,00,12,,,10,1,0724,0005,0607,9CA4,0.0,288,489.6,-23.044788,-50.227298,152.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,288,489.6,-50.227298,-23.044788,2025-10-10 17:24:37,10,152.6,,
2025-10-10 18:24:38,2025-10-10 18:24:37,2025-10-10 18:22:20,385349,862689070136657,1993,GTERI,4.10,00008200,698407,13115,80,00,11,,,6,1,0724,0005,0607,9CA4,0.0,288,489.6,-23.044788,-50.227298,152.6,,20,0,1,1800,,,,,,,,,,,,,,,,1,0.0,288,489.6,-50.227298,-23.044788,2025-10-10 18:22:20,6,152.6,,
2025-10-10 19:24:37,2025-10-10 19:24:37,2025-10-10 19:22:15,385349,862689070136657,1994,GTERI,4.07,00008200,698407,12954,80,00,11,,,9,1,0724,0005,0607,9CA4,0.0,288,489.6,-23.044788,-50.227298,152.6,,19,0,1,1800,,,,,,,,,,,,,,,,1,0.0,288,489.6,-50.227298,-23.044788,2025-10-10 19:22:15,9,152.6,,
2025-10-10 19:29:01,2025-10-10 19:28:21,2025-10-10 19:22:15,385349,862689070136657,1995,GTIGN,4.07,,698407,12938,81,00,22,,7424,9,1,0724,0005,0607,9CA4,0.0,288,489.6,-23.044788,-50.227298,152.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:29:03,2025-10-10 19:28:35,2025-10-10 19:28:34,385349,862689070136657,1997,GTERI,4.07,00008200,698407,13895,81,00,22,,,5,1,0724,0005,0607,9CA4,3.6,263,499.0,-23.044937,-50.227062,152.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,3.6,263,499.0,-50.227062,-23.044937,2025-10-10 19:28:34,5,152.6,,
2025-10-10 19:31:32,2025-10-10 19:31:32,2025-10-10 19:31:27,385349,862689070136657,1999,GTERI,4.18,00008200,698407,13984,81,00,22,,,11,1,0724,0005,0607,9CA4,53.0,237,504.9,-23.045583,-50.232670,153.4,,23,0,1,1800,,,,,,,,,,,,,,,,1,62.1,223,501.1,-50.230223,-23.043832,2025-10-10 19:31:01,10,153.0,,
2025-10-10 19:34:32,2025-10-10 19:34:32,2025-10-10 19:34:27,385349,862689070136657,2001,GTERI,4.18,00008200,698407,13992,81,00,22,,,10,1,0724,0005,0607,EAC4,53.6,234,485.2,-23.059802,-50.250322,155.8,,21,0,1,1800,,,,,,,,,,,,,,,,1,72.4,217,484.7,-50.238470,-23.050687,2025-10-10 19:32:24,12,154.2,,
2025-10-10 19:36:00,2025-10-10 19:36:00,2025-10-10 19:35:59,385349,862689070136657,2003,GTSPD,4.18,,698407,14000,81,00,22,,,13,1,0724,0005,610B,4E64,116.2,219,487.6,-23.068900,-50.262752,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:36:11,2025-10-10 19:36:11,2025-10-10 19:36:10,385349,862689070136657,2004,GTSPD,4.18,,698407,14000,81,00,22,,,11,1,0724,0005,610B,4E64,108.4,216,475.4,-23.071473,-50.264818,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:37:23,2025-10-10 19:37:23,2025-10-10 19:37:22,385349,862689070136657,2006,GTSPD,4.19,,698407,13992,81,00,22,,,14,1,0724,0005,610B,4E64,115.6,242,425.9,-23.085360,-50.277873,159.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:37:34,2025-10-10 19:37:32,2025-10-10 19:37:27,385349,862689070136657,2007,GTERI,4.19,00008200,698407,14008,81,00,22,,,13,1,0724,0005,610B,4E64,115.9,241,416.2,-23.086042,-50.279277,160.1,,13,0,1,1800,,,,,,,,,,,,,,,,1,116.6,241,419.8,-50.278998,-23.085913,2025-10-10 19:37:26,14,160.0,,
2025-10-10 19:37:47,2025-10-10 19:37:47,2025-10-10 19:37:46,385349,862689070136657,2008,GTSPD,4.19,,698407,13992,81,00,22,,,12,1,0724,0005,610B,4E65,109.6,241,379.0,-23.088582,-50.284350,160.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:38:08,2025-10-10 19:38:08,2025-10-10 19:38:07,385349,862689070136657,2009,GTSPD,4.18,,698407,13992,81,00,22,,,9,1,0724,0005,610B,4E66,112.1,286,381.3,-23.089098,-50.289762,161.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:38:11,2025-10-10 19:38:11,2025-10-10 19:38:10,385349,862689070136657,2010,GTSPD,4.18,,698407,13992,81,00,22,,,11,1,0724,0005,610B,4E66,107.0,285,383.2,-23.088877,-50.290613,161.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:39:43,2025-10-10 19:39:42,2025-10-10 19:39:41,385349,862689070136657,2012,GTSPD,4.19,,698407,13992,81,00,22,,,11,1,0724,0005,610B,4E66,116.1,227,405.5,-23.101765,-50.308863,163.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:39:45,2025-10-10 19:39:45,2025-10-10 19:39:44,385349,862689070136657,2013,GTSPD,4.19,,698407,13992,81,00,22,,,12,1,0724,0005,610B,4E66,108.7,225,409.2,-23.102287,-50.309560,163.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:40:32,2025-10-10 19:40:32,2025-10-10 19:40:27,385349,862689070136657,2014,GTERI,4.19,00008200,698407,14000,81,00,22,,,10,1,0724,0005,610B,4E66,89.0,226,412.3,-23.109478,-50.317395,165.1,,9,0,1,1800,,,,,,,,,,,,,,,,1,104.3,227,413.1,-50.309967,-23.102652,2025-10-10 19:39:46,10,163.9,,
2025-10-10 19:43:32,2025-10-10 19:43:32,2025-10-10 19:43:27,385349,862689070136657,2017,GTERI,4.19,00008200,698407,14008,81,00,22,,,13,1,0724,0005,0607,0067,88.7,297,402.6,-23.108878,-50.338443,168.8,,12,0,1,900,,,,,,,,,,,,,,,,1,94.4,197,409.9,-50.320725,-23.115178,2025-10-10 19:40:56,12,165.7,,
2025-10-10 19:46:29,2025-10-10 19:46:29,2025-10-10 19:46:28,385349,862689070136657,2019,GTIGF,4.19,,698407,13992,80,00,12,1088,,11,0,0724,0005,0607,0067,0.0,252,463.9,-23.108448,-50.366220,171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:30,2025-10-10 19:46:29,2025-10-10 19:46:29,385349,862689070136657,2020,GTERI,4.19,00008200,698407,13139,80,00,12,,,10,1,0724,0005,0607,0067,0.0,252,463.9,-23.108448,-50.366220,171.8,,31,0,1,900,,,,,,,,,,,,,,,,1,0.0,252,463.9,-50.366220,-23.108448,2025-10-10 19:46:29,10,171.8,,
2025-10-10 19:46:32,2025-10-10 19:46:32,,385349,862689070136657,2021,GTCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:35,2025-10-10 19:46:32,,385349,862689070136657,2023,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:35,2025-10-10 19:46:32,,385349,862689070136657,2022,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:36,2025-10-10 19:46:32,,385349,862689070136657,2024,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:38,2025-10-10 19:46:32,,385349,862689070136657,2025,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:39,2025-10-10 19:46:32,,385349,862689070136657,2026,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:40,2025-10-10 19:46:32,,385349,862689070136657,2028,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:40,2025-10-10 19:46:32,,385349,862689070136657,2027,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:41,2025-10-10 19:46:32,,385349,862689070136657,2030,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:41,2025-10-10 19:46:32,,385349,862689070136657,2029,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:42,2025-10-10 19:46:32,,385349,862689070136657,2032,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:42,2025-10-10 19:46:32,,385349,862689070136657,2031,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:43,2025-10-10 19:46:32,,385349,862689070136657,2034,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:43,2025-10-10 19:46:32,,385349,862689070136657,2033,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:44,2025-10-10 19:46:32,,385349,862689070136657,2036,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:44,2025-10-10 19:46:32,,385349,862689070136657,2035,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:45,2025-10-10 19:46:36,,385349,862689070136657,2038,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:45,2025-10-10 19:46:36,,385349,862689070136657,2037,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:46,2025-10-10 19:46:36,,385349,862689070136657,2040,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:46,2025-10-10 19:46:36,,385349,862689070136657,2039,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:47,2025-10-10 19:46:36,,385349,862689070136657,2042,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:47,2025-10-10 19:46:36,,385349,862689070136657,2041,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:48,2025-10-10 19:46:36,,385349,862689070136657,2043,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:49,2025-10-10 19:46:36,,385349,862689070136657,2045,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:49,2025-10-10 19:46:36,,385349,862689070136657,2044,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:50,2025-10-10 19:46:36,,385349,862689070136657,2047,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:50,2025-10-10 19:46:36,,385349,862689070136657,2046,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:51,2025-10-10 19:46:36,,385349,862689070136657,2049,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:51,2025-10-10 19:46:36,,385349,862689070136657,2048,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:52,2025-10-10 19:46:36,,385349,862689070136657,2051,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:46:52,2025-10-10 19:46:36,,385349,862689070136657,2050,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:48:37,2025-10-10 19:48:37,2025-10-10 19:46:36,385349,862689070136657,2052,GTINF,4.13,,698407,13187,80,00,11,,,,,,,,,,,,,,,,31,0,,,89551808170105429139,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:50:11,2025-10-10 19:50:11,2025-10-10 19:46:36,385349,862689070136657,2053,GTIGN,4.13,,698407,13050,81,00,22,,222,10,1,0724,0005,0607,0067,0.0,252,463.9,-23.108448,-50.366220,169.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:50:32,2025-10-10 19:50:32,2025-10-10 19:50:31,385349,862689070136657,2055,GTERI,4.14,00008200,698407,13959,81,00,22,,,8,1,0724,0005,0607,0067,15.2,249,463.4,-23.108543,-50.366570,171.8,,31,0,1,900,,,,,,,,,,,,,,,,1,15.2,249,463.4,-50.366570,-23.108543,2025-10-10 19:50:31,8,171.8,,
2025-10-10 19:53:27,2025-10-10 19:53:27,2025-10-10 19:53:22,385349,862689070136657,2057,GTERI,4.19,00008200,698407,14008,81,00,22,,,14,1,0724,0005,0607,2777,24.2,261,412.5,-23.108380,-50.373755,172.7,,21,0,1,900,,,,,,,,,,,,,,,,1,41.3,252,441.5,-50.370580,-23.109718,2025-10-10 19:52:02,13,172.2,,
2025-10-10 19:54:03,2025-10-10 19:54:03,2025-10-10 19:54:02,385349,862689070136657,2058,GTIGF,4.19,,698407,13058,80,00,12,232,,8,0,0724,0005,0607,2777,0.0,193,408.2,-23.108808,-50.374840,172.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 19:54:04,2025-10-10 19:54:04,2025-10-10 19:54:03,385349,862689070136657,2059,GTERI,4.19,00008200,698407,12946,80,00,12,,,9,1,0724,0005,0607,2777,0.0,193,408.2,-23.108808,-50.374840,172.8,,14,0,1,900,,,,,,,,,,,,,,,,1,0.0,193,408.2,-50.374840,-23.108808,2025-10-10 19:54:03,9,172.8,,
2025-10-10 20:46:29,2025-10-10 20:46:29,2025-10-10 19:54:03,385349,862689070136657,2060,GTIGN,4.11,,698407,12930,81,00,22,,3146,9,1,0724,0005,0607,2777,0.0,193,408.2,-23.108808,-50.374840,172.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:46:46,2025-10-10 20:46:46,2025-10-10 20:46:45,385349,862689070136657,2062,GTERI,4.12,00008200,698407,13951,81,00,22,,,5,1,0724,0005,0607,2777,5.9,251,437.6,-23.108722,-50.375080,172.8,,17,0,1,900,,,,,,,,,,,,,,,,1,5.9,251,437.6,-50.375080,-23.108722,2025-10-10 20:46:45,5,172.8,,
2025-10-10 20:49:42,2025-10-10 20:49:42,2025-10-10 20:49:37,385349,862689070136657,2064,GTERI,4.18,00008200,698407,13992,81,00,22,,,10,1,0724,0005,0607,2777,25.6,71,417.8,-23.108293,-50.369910,173.7,,27,0,1,900,,,,,,,,,,,,,,,,1,25.7,70,417.5,-50.369975,-23.108312,2025-10-10 20:49:36,7,173.7,,
2025-10-10 20:52:42,2025-10-10 20:52:42,2025-10-10 20:52:37,385349,862689070136657,2067,GTERI,4.19,00008200,698407,14000,81,00,22,,,9,1,0724,0005,0607,0067,81.9,74,439.0,-23.103767,-50.357317,175.2,,14,0,1,900,,,,,,,,,,,,,,,,1,82.5,67,440.2,-50.357747,-23.103848,2025-10-10 20:52:35,9,175.1,,
2025-10-10 20:55:42,2025-10-10 20:55:42,2025-10-10 20:55:37,385349,862689070136657,2069,GTERI,4.19,00008200,698407,14008,81,00,22,,,11,1,0724,0005,0607,0067,78.4,156,437.1,-23.118723,-50.327610,179.0,,9,0,1,900,,,,,,,,,,,,,,,,1,84.7,93,433.0,-50.354680,-23.103867,2025-10-10 20:52:49,9,175.5,,
2025-10-10 20:58:42,2025-10-10 20:58:42,2025-10-10 20:58:37,385349,862689070136657,2072,GTERI,4.19,00008200,698407,14016,81,00,22,,,8,1,0724,0005,610B,4E66,84.2,46,367.4,-23.096963,-50.303660,183.0,,11,0,1,1800,,,,,,,,,,,,,,,,1,88.7,24,437.1,-50.321905,-23.119148,2025-10-10 20:56:16,12,179.8,,
2025-10-10 21:01:42,2025-10-10 21:01:42,2025-10-10 21:01:37,385349,862689070136657,2074,GTERI,4.19,00008200,698407,14024,81,00,22,,,13,1,0724,0005,610B,4E64,77.5,37,440.4,-23.080850,-50.272333,187.0,,27,0,1,1800,,,,,,,,,,,,,,,,1,87.9,66,390.4,-50.293423,-23.088120,2025-10-10 20:59:42,11,184.4,,
2025-10-10 21:01:59,2025-10-10 21:01:59,2025-10-10 21:01:58,385349,862689070136657,2075,GTSPD,4.19,,698407,14008,81,00,22,,,13,1,0724,0005,610B,4E64,111.3,36,461.9,-23.076860,-50.269127,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:02:16,2025-10-10 21:02:16,2025-10-10 21:02:15,385349,862689070136657,2076,GTSPD,4.19,,698407,14024,81,00,22,,,14,1,0724,0005,610B,4E64,106.9,36,462.8,-23.072927,-50.265957,187.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:02:19,2025-10-10 21:02:19,2025-10-10 21:02:18,385349,862689070136657,2077,GTSPD,4.19,,698407,14024,81,00,22,,,13,1,0724,0005,610B,4E64,111.2,37,464.3,-23.072272,-50.265418,188.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:02:38,2025-10-10 21:02:38,2025-10-10 21:02:37,385349,862689070136657,2079,GTSPD,4.19,,698407,14024,81,00,22,,,13,1,0724,0005,610B,4E64,109.0,40,462.3,-23.068052,-50.261950,188.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:04:42,2025-10-10 21:04:42,2025-10-10 21:04:37,385349,862689070136657,2081,GTERI,4.19,00008200,698407,14016,81,00,22,,,12,1,0724,0005,0607,EAC4,46.2,52,477.6,-23.054400,-50.242453,191.2,,24,0,1,1800,,,,,,,,,,,,,,,,1,107.8,48,464.4,-50.260895,-23.067245,2025-10-10 21:02:42,13,188.9,,
2025-10-10 21:07:42,2025-10-10 21:07:42,2025-10-10 21:07:37,385349,862689070136657,2083,GTERI,4.19,00008200,698407,13935,81,00,22,,,11,1,0724,0005,0607,9CA4,14.9,116,503.1,-23.049207,-50.230408,192.8,,19,0,1,1800,,,,,,,,,,,,,,,,1,73.9,37,463.2,-50.238977,-23.051440,2025-10-10 21:05:03,12,191.7,,
2025-10-10 21:10:42,2025-10-10 21:10:42,2025-10-10 21:10:37,385349,862689070136657,2086,GTERI,4.18,00008200,698407,14064,81,00,22,,,12,1,0724,0005,0607,9CA4,8.2,34,497.2,-23.048900,-50.231135,193.5,,23,0,1,1800,,,,,,,,,,,,,,,,1,22.6,294,512.2,-50.230328,-23.049663,2025-10-10 21:09:40,11,193.3,,
2025-10-10 21:13:42,2025-10-10 21:13:42,2025-10-10 21:13:37,385349,862689070136657,2088,GTERI,4.17,00008200,698407,14064,81,00,22,,,9,1,0724,0005,0607,9CA4,14.5,132,509.9,-23.044327,-50.228090,194.2,,18,0,1,1800,,,,,,,,,,,,,,,,1,27.0,318,478.4,-50.230683,-23.047460,2025-10-10 21:11:27,11,193.7,,
2025-10-10 21:16:39,2025-10-10 21:16:39,,385349,862689070136657,2091,GTCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:16:41,2025-10-10 21:16:39,,385349,862689070136657,2092,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:16:42,2025-10-10 21:16:39,,385349,862689070136657,2093,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 21:16:43,2025-10-10 21:16:39,,385349,862689070136657,2094,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
