Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-10-03 15:51:53,2025-10-03 11:15:48,2025-10-03 11:15:48,2025-10-03 11:15:48,867488068351542,4576,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30442,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:51:53,2025-10-03 11:15:48,2025-10-03 11:15:49,2025-10-03 11:15:49,867488068351542,4577,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30442,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,01,,X,NA,0,,,-1.0,NA_0
2025-10-03 15:51:55,2025-10-03 11:16:31,2025-10-03 11:16:31,2025-10-03 11:16:31,867488068351542,4580,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27355,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:51:55,2025-10-03 11:16:52,2025-10-03 11:16:51,2025-10-03 11:16:51,867488068351542,4581,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27302,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:51:57,2025-10-03 11:19:52,2025-10-03 11:19:51,2025-10-03 11:19:51,867488068351542,4586,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27034,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:51:57,2025-10-03 11:20:49,2025-10-03 11:20:49,2025-10-03 11:20:49,867488068351542,4587,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26981,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,T1,28,,0.0,0.0,T1_28
2025-10-03 15:52:11,2025-10-03 12:12:13,2025-10-03 12:12:14,2025-10-03 12:12:14,867488068351542,4614,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,26039,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,07,,X,NA,0,,,-1.0,NA_0
2025-10-03 15:52:13,2025-10-03 12:20:43,2025-10-03 12:18:19,2025-10-03 12:18:19,867488068351542,4619,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26021,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,144.0,NA_0
2025-10-03 15:52:27,2025-10-03 13:12:16,2025-10-03 13:12:17,2025-10-03 13:12:17,867488068351542,4646,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,25944,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,07,,X,NA,0,,,-1.0,NA_0
2025-10-03 15:52:29,2025-10-03 13:20:43,2025-10-03 13:18:19,2025-10-03 13:18:19,867488068351542,4651,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25958,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,144.0,NA_0
2025-10-03 15:52:43,2025-10-03 14:12:28,2025-10-03 14:12:28,2025-10-03 14:12:28,867488068351542,4678,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,25853,0000,0000,00,00,11,4,4,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,07,,X,NA,0,,,0.0,NA_0
2025-10-03 15:52:45,2025-10-03 14:20:43,2025-10-03 14:18:24,2025-10-03 14:18:24,867488068351542,4683,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25945,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,139.0,NA_0
2025-10-03 15:52:59,2025-10-03 15:12:35,2025-10-03 15:12:36,2025-10-03 15:12:36,867488068351542,4710,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,25825,0000,0000,00,00,11,4,4,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,,,,,07,,X,NA,0,,,-1.0,NA_0
2025-10-03 15:53:01,2025-10-03 15:20:43,2025-10-03 15:18:50,2025-10-03 15:18:50,867488068351542,4715,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25906,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,8.2,175.4,175.4,3:14:03,32:33:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,113.0,NA_0
2025-10-03 15:53:03,2025-10-03 15:23:18,2025-10-03 15:18:50,2025-10-03 11:13:59,867488068351542,4719,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,25855,0000,0000,01,00,22,12,12,14850,00,01,0.0,39.1,94,317,991,992,-24.987095,-24.989568,-51.591787,-51.588812,0000,0000,0000,00000000,0.0,175.4,175.0,0:00:00,32:33:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,268.0,NA_0
2025-10-03 15:53:03,2025-10-03 15:23:18,2025-10-03 15:18:50,2025-10-03 15:18:50,867488068351542,4720,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,25855,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,0.0,175.4,175.4,0:00:00,32:33:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,268.0,NA_0
2025-10-03 15:53:04,2025-10-03 15:23:23,2025-10-03 15:18:50,2025-10-03 15:18:50,867488068351542,4721,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,25197,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,94,94,991,991,-24.987095,-24.987095,-51.591787,-51.591787,0000,0000,0000,00000000,0.0,175.4,175.4,0:00:03,32:33:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,273.0,NA_0
2025-10-03 15:53:04,2025-10-03 15:23:27,2025-10-03 15:23:27,2025-10-03 15:23:27,867488068351542,4722,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30417,0000,-,01,00,22,11,11,-,01,01,0.0,0.0,94,94,989,989,-24.987107,-24.987107,-51.591724,-51.591724,0000,0000,0000,00000000,0.0,175.4,175.4,0:00:06,32:33:40,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 15:53:05,2025-10-03 15:23:27,2025-10-03 15:23:27,2025-10-03 15:23:27,867488068351542,4723,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30417,0000,0000,01,00,22,11,11,-,01,01,0.0,0.0,94,94,989,989,-24.987107,-24.987107,-51.591724,-51.591724,0000,0000,0000,00000000,0.0,175.4,175.4,0:00:06,32:33:40,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-10-03 15:53:06,2025-10-03 15:26:23,2025-10-03 15:26:23,2025-10-03 15:26:16,867488068351542,4726,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30511,0000,0000,01,00,22,12,12,-,00,01,27.8,35.1,145,135,993,991,-24.990827,-24.990364,-51.587688,-51.587954,0000,0000,0000,00000000,0.6,176.0,175.9,0:03:03,32:36:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:53:06,2025-10-03 15:26:24,2025-10-03 15:26:23,2025-10-03 15:26:24,867488068351542,4727,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30511,0000,-,01,00,22,12,12,-,01,01,27.8,27.7,145,139,993,994,-24.990827,-24.990881,-51.587688,-51.587641,0000,0000,0000,00000000,0.6,176.0,176.0,0:03:06,32:36:40,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:10,2025-10-03 15:29:24,2025-10-03 15:29:24,2025-10-03 15:28:34,867488068351542,4737,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30559,0000,-,01,00,22,12,12,-,01,01,27.1,35.4,140,83,1065,1050,-24.99455,-24.993036,-51.575507,-51.578576,0724,0004,85de,0f6ad312,2.0,177.4,177.0,0:06:06,32:39:40,-,-,0,-,,,,,04,5,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 15:53:11,2025-10-03 15:32:24,2025-10-03 15:32:24,2025-10-03 15:31:44,867488068351542,4740,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30570,0000,-,01,00,22,12,12,-,01,01,20.9,31.9,103,50,1048,1050,-24.992261,-24.992113,-51.566376,-51.568971,0724,0004,85de,0f6ad312,3.0,178.4,178.2,0:09:06,32:42:40,-,-,0,-,,,,,04,5,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 15:53:11,2025-10-03 15:32:32,2025-10-03 15:32:32,2025-10-03 15:32:29,867488068351542,4741,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30572,0000,0000,01,00,22,12,12,-,01,01,18.3,20.7,79,77,1053,1054,-24.992225,-24.992248,-51.565964,-51.566117,0000,0000,0000,00000000,3.1,178.5,178.4,0:09:12,32:42:46,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:53:13,2025-10-03 15:35:25,2025-10-03 15:35:24,2025-10-03 15:32:52,867488068351542,4746,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30486,0000,-,01,00,22,12,12,-,01,01,23.2,34.3,91,81,970,1048,-24.992778,-24.99206,-51.555687,-51.564568,0000,0000,0000,00000000,4.2,179.5,178.6,0:12:06,32:45:40,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:14,2025-10-03 15:38:25,2025-10-03 15:38:24,2025-10-03 15:37:19,867488068351542,4749,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30552,0000,-,01,00,22,12,12,-,01,01,14.5,25.1,17,89,1000,980,-24.992738,-24.995552,-51.549769,-51.5512,0000,0000,0000,00000000,5.2,180.5,180.2,0:15:06,32:48:40,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:16,2025-10-03 15:41:25,2025-10-03 15:41:24,2025-10-03 15:39:15,867488068351542,4754,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30600,0000,-,01,00,22,12,12,-,01,01,0.0,16.7,17,148,1018,1021,-24.991921,-24.991565,-51.548541,-51.548849,0000,0000,0000,00000000,5.4,180.8,180.8,0:18:06,32:51:40,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:17,2025-10-03 15:44:25,2025-10-03 15:44:24,2025-10-03 15:43:31,867488068351542,4757,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30556,0000,-,01,00,22,12,12,-,01,01,56.7,72.9,190,178,1068,1034,-25.008693,-25.000121,-51.545101,-51.544081,0724,0004,85da,0f79f10f,7.4,182.8,181.9,0:21:06,32:54:40,-,-,0,-,,,,,04,28,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:18,2025-10-03 15:47:25,2025-10-03 15:47:24,2025-10-03 15:45:44,867488068351542,4762,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30504,0000,-,01,00,22,12,12,-,01,01,49.1,77.5,169,191,1036,1060,-25.037639,-25.022397,-51.54626,-51.545958,0724,0004,85da,0f79f10f,10.7,186.1,184.4,0:24:06,32:57:40,-,-,0,-,,,,,04,28,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:19,2025-10-03 15:50:25,2025-10-03 15:50:24,2025-10-03 15:48:46,867488068351542,4765,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30561,0000,-,01,00,22,12,12,-,01,01,21.9,50.3,83,154,1048,1024,-25.049227,-25.044927,-51.541704,-51.543073,0724,0004,85da,0f6ad10a,12.2,187.5,186.9,0:27:06,33:00:40,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 15:53:26,2025-10-03 15:53:25,2025-10-03 15:53:25,2025-10-03 15:52:41,867488068351542,4770,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30528,0000,-,01,00,22,12,12,-,01,01,10.2,40.8,89,83,1088,1072,-25.049292,-25.04836,-51.531407,-51.533252,0724,0004,85da,0f6ad10a,13.3,188.7,188.4,0:30:06,33:03:40,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 15:55:26,2025-10-03 15:55:25,2025-10-03 15:55:25,2025-10-03 15:55:25,867488068351542,4773,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30559,0000,0000,00,00,12,12,12,1927,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:55:26,2025-10-03 15:55:25,2025-10-03 15:55:25,2025-10-03 15:55:25,867488068351542,4774,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30559,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:55:26,2025-10-03 15:55:26,2025-10-03 15:55:26,2025-10-03 15:55:26,867488068351542,4775,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30559,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-10-03 15:55:55,2025-10-03 15:55:55,2025-10-03 15:55:55,2025-10-03 15:55:55,867488068351542,4778,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27297,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 15:56:26,2025-10-03 15:56:25,2025-10-03 15:56:25,2025-10-03 15:56:25,867488068351542,4779,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27188,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 15:59:26,2025-10-03 15:59:25,2025-10-03 15:59:24,2025-10-03 15:59:24,867488068351542,4784,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26715,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 16:00:26,2025-10-03 16:00:26,2025-10-03 16:00:26,2025-10-03 16:00:26,867488068351542,4785,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26637,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad109,13.4,188.8,188.8,0:32:06,33:05:40,-,-,0,-,,,,,04,3,00000000,00,10,,T,T1,29,,1.0,0.0,T1_29
2025-10-03 16:30:45,2025-10-03 16:30:43,2025-10-03 16:00:26,2025-10-03 16:00:26,867488068351542,4804,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,25768,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,89,89,1085,1085,-25.049437,-25.049437,-51.530657,-51.530657,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:00:00,33:05:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,1817.0,NA_0
2025-10-03 16:30:44,2025-10-03 16:30:43,2025-10-03 16:00:26,2025-10-03 15:53:29,867488068351542,4803,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,25768,0000,0000,01,00,22,12,12,2118,00,01,0.0,11.0,89,56,1085,1088,-25.049437,-25.049259,-51.530657,-51.531304,0724,0004,85da,0f6ad10a,0.0,188.8,188.7,0:00:00,33:05:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,1817.0,NA_0
2025-10-03 16:30:57,2025-10-03 16:30:56,2025-10-03 16:30:57,2025-10-03 16:30:57,867488068351542,4805,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25177,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,89,89,1080,1080,-25.049286,-25.049286,-51.530511,-51.530511,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:00:12,33:05:52,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,-1.0,NA_0
2025-10-03 16:30:57,2025-10-03 16:30:56,2025-10-03 16:30:57,2025-10-03 16:30:57,867488068351542,4806,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,25177,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,89,89,1080,1080,-25.049286,-25.049286,-51.530511,-51.530511,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:00:12,33:05:52,-,-,0,-,,,,,,,,,00,,X,NA,0,,,-1.0,NA_0
2025-10-03 16:33:52,2025-10-03 16:33:51,2025-10-03 16:33:50,2025-10-03 16:33:24,867488068351542,4809,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30481,0000,-,01,00,22,12,12,-,01,01,0.0,2.7,89,132,1082,1081,-25.04928,-25.04928,-51.530503,-51.530503,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:03:06,33:08:46,-,-,0,-,,,,,04,3,00000000,00,10,,T,T10,50,,6.0,1.0,T10_50
2025-10-03 16:36:06,2025-10-03 16:36:05,2025-10-03 16:36:05,2025-10-03 16:36:05,867488068351542,4815,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30617,0000,0000,00,00,12,12,12,322,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 16:36:06,2025-10-03 16:36:05,2025-10-03 16:36:05,2025-10-03 16:36:05,867488068351542,4816,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30617,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 16:36:06,2025-10-03 16:36:06,2025-10-03 16:36:06,2025-10-03 16:36:06,867488068351542,4817,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30617,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-10-03 16:36:26,2025-10-03 16:36:25,2025-10-03 16:36:25,2025-10-03 16:36:25,867488068351542,4820,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27651,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-03 16:36:52,2025-10-03 16:36:51,2025-10-03 16:36:51,2025-10-03 16:36:51,867488068351542,4823,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27524,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-10-03 16:39:52,2025-10-03 16:39:51,2025-10-03 16:39:50,2025-10-03 16:39:50,867488068351542,4826,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26971,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-03 16:41:06,2025-10-03 16:41:06,2025-10-03 16:41:06,2025-10-03 16:41:06,867488068351542,4829,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26851,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,T1,30,,0.0,0.0,T1_30
2025-10-03 17:41:01,2025-10-03 17:41:00,2025-10-03 17:38:37,2025-10-03 17:38:37,867488068351542,4860,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25871,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,143.0,NA_0
2025-10-03 18:41:01,2025-10-03 18:41:00,2025-10-03 18:38:38,2025-10-03 18:38:38,867488068351542,4891,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25804,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,142.0,NA_0
2025-10-03 19:41:01,2025-10-03 19:41:00,2025-10-03 19:39:06,2025-10-03 19:39:06,867488068351542,4922,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25791,0000,-,00,00,11,10,10,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,114.0,NA_0
2025-10-03 20:41:01,2025-10-03 20:41:00,2025-10-03 20:38:39,2025-10-03 20:38:39,867488068351542,4953,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25695,0000,-,00,00,11,10,10,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,141.0,NA_0
2025-10-03 21:41:01,2025-10-03 21:41:00,2025-10-03 21:38:42,2025-10-03 21:38:42,867488068351542,4984,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25750,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad10a,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,138.0,NA_0
2025-10-03 22:41:01,2025-10-03 22:41:00,2025-10-03 22:39:06,2025-10-03 22:39:06,867488068351542,5015,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25645,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,89,89,1083,1083,-25.049285,-25.049285,-51.530517,-51.530517,0724,0004,85da,0f6ad116,0.0,188.8,188.8,0:05:21,33:11:01,-,-,0,-,,,,,04,1,00000000,00,10,,T,NA,0,,,114.0,NA_0
