Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Data/Hora Inclusão
2025-10-13 10:08:14,2025-10-13 10:08:14,2025-10-13 10:08:09,385349,862689070136657,2532,GTERI,4.19,00008200,698407,13984,81,00,22,,,14,1,0724,0005,BFF7,06913A08,0.0,345,479.5,-23.156457,-49.970778,255.0,,23,0,2,28,,,,,,,,,,,,,,,,1,44.2,68,486.0,-49.971752,-23.158292,2025-10-13 10:07:17,13,254.7,10,2025-10-13 10:08:14
2025-10-13 10:11:14,2025-10-13 10:11:14,2025-10-13 10:11:09,385349,862689070136657,2534,GTERI,4.19,00008200,698407,14024,81,00,22,,,14,1,0724,0005,BFF7,06913A08,26.7,64,453.3,-23.150335,-49.964977,256.1,,20,0,2,28,,,,,,,,,,,,,,,,1,48.2,20,448.3,-49.965457,-23.151095,2025-10-13 10:10:57,13,256.0,10,2025-10-13 10:11:14
2025-10-13 10:14:14,2025-10-13 10:14:14,2025-10-13 10:14:09,385349,862689070136657,2537,GTERI,4.18,00008200,698407,14024,81,00,22,,,13,1,0724,0005,BFF7,06913A08,78.2,121,476.1,-23.151880,-49.947718,258.2,,20,0,2,28,,,,,,,,,,,,,,,,1,86.9,114,473.4,-49.946880,-23.152223,2025-10-13 10:14:13,13,258.2,10,2025-10-13 10:14:14
2025-10-13 11:22:01,2025-10-13 10:20:14,2025-10-13 10:20:09,385349,862689070136657,2541,GTERI,4.19,00008200,698407,13984,81,00,22,,,15,1,0724,0005,BFF7,06905004,78.7,127,473.7,-23.177640,-49.875400,267.5,,7,0,2,3,,,,,,,,,,,,,,,,1,101.5,85,450.6,-49.888592,-23.169317,2025-10-13 10:18:57,11,265.6,10,2025-10-13 11:22:01
2025-10-13 11:22:01,2025-10-13 10:17:14,2025-10-13 10:17:09,385349,862689070136657,2539,GTERI,4.19,00008200,698407,14008,81,00,22,,,14,1,0724,0005,BFF7,06905004,97.7,161,446.9,-23.159602,-49.910613,262.9,,7,0,2,3,,,,,,,,,,,,,,,,1,103.3,81,478.3,-49.928685,-23.148045,2025-10-13 10:15:32,13,260.3,10,2025-10-13 11:22:01
2025-10-13 11:22:02,2025-10-13 10:24:14,2025-10-13 10:24:13,385349,862689070136657,2545,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:02
2025-10-13 11:22:02,2025-10-13 10:23:14,2025-10-13 10:23:09,385349,862689070136657,2543,GTERI,4.19,00008200,698407,14008,81,00,22,,,15,1,0724,0005,BFF7,0690920A,72.2,135,591.8,-23.183955,-49.843493,271.2,,9,0,2,28,,,,,,,,,,,,,,,,1,96.5,115,520.5,-49.869168,-23.179852,2025-10-13 10:20:43,15,268.1,10,2025-10-13 11:22:02
2025-10-13 11:22:03,2025-10-13 10:25:09,2025-10-13 10:25:09,385349,862689070136657,2547,GTERI,4.19,00008200,698407,13984,81,00,22,,,11,1,,,,,52.4,87,517.6,-23.176130,-49.829130,273.1,,0,0,0,0,,,,,,,,,,,,,,,,1,52.4,87,517.6,-49.829130,-23.176130,2025-10-13 10:25:09,11,273.1,10,2025-10-13 11:22:03
2025-10-13 11:22:03,2025-10-13 10:25:09,2025-10-13 10:25:09,385349,862689070136657,2546,GTRTL,4.19,,698407,13984,81,00,22,,,11,1,,,,,52.4,87,517.6,-23.176130,-49.829130,273.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:03
2025-10-13 11:22:04,2025-10-13 10:31:07,2025-10-13 10:31:03,385349,862689070136657,2551,GTERI,4.17,00008200,698407,14024,81,00,22,,,13,1,0724,0005,BFF7,0690920A,49.8,87,580.0,-23.199387,-49.783130,279.6,,31,0,0,0,,,,,,,,,,,,,,,,1,76.3,121,533.6,-49.790593,-23.198150,2025-10-13 10:30:04,14,278.7,10,2025-10-13 11:22:04
2025-10-13 11:22:04,2025-10-13 10:28:07,2025-10-13 10:28:03,385349,862689070136657,2548,GTERI,4.17,00008200,698407,14048,81,00,22,,,13,1,0724,0005,BFF7,0690920A,65.1,137,572.9,-23.194283,-49.804937,276.5,,6,0,2,28,,,,,,,,,,,,,,,,1,107.1,148,529.8,-49.818027,-23.180990,2025-10-13 10:26:28,13,274.5,10,2025-10-13 11:22:04
2025-10-13 11:22:05,2025-10-13 10:36:27,2025-10-13 10:36:26,385349,862689070136657,2555,GTIGF,4.17,,698407,12833,80,00,11,2053,,15,0,0724,0005,BFF7,06909209,0.0,169,628.1,-23.194065,-49.757012,283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:05
2025-10-13 11:22:05,2025-10-13 10:34:07,2025-10-13 10:34:03,385349,862689070136657,2552,GTERI,4.17,00008200,698407,14024,81,00,22,,,15,1,0724,0005,BFF7,06909209,18.3,170,629.4,-23.189780,-49.757773,283.0,,31,0,2,28,,,,,,,,,,,,,,,,1,105.0,28,620.1,-49.778178,-23.193368,2025-10-13 10:31:51,15,280.5,10,2025-10-13 11:22:05
2025-10-13 11:22:06,2025-10-13 10:37:09,2025-10-13 10:37:09,385349,862689070136657,2557,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:06
2025-10-13 11:22:06,2025-10-13 10:36:27,2025-10-13 10:36:27,385349,862689070136657,2556,GTERI,4.17,00008200,698407,12833,80,00,11,,,15,1,0724,0005,BFF7,06909209,0.0,169,628.1,-23.194065,-49.757012,283.5,,31,0,2,28,,,,,,,,,,,,,,,,1,0.0,169,628.1,-49.757012,-23.194065,2025-10-13 10:36:27,15,283.5,10,2025-10-13 11:22:06
2025-10-13 11:22:07,2025-10-13 10:38:25,2025-10-13 10:38:24,385349,862689070136657,2559,GTERI,4.10,00008200,698407,13155,80,00,11,,,15,1,0724,0005,BFF7,06909208,0.5,284,629.0,-23.194030,-49.757032,283.5,,28,0,2,28,,,,,,,,,,,,,,,,1,0.5,284,629.0,-49.757032,-23.194030,2025-10-13 10:38:24,15,283.5,10,2025-10-13 11:22:07
2025-10-13 11:22:07,2025-10-13 10:38:24,2025-10-13 10:38:24,385349,862689070136657,2558,GTRTL,4.10,,698407,13155,80,00,11,,,15,1,0724,0005,BFF7,06909208,0.5,284,629.0,-23.194030,-49.757032,283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:07
2025-10-13 11:22:08,2025-10-13 10:42:16,2025-10-13 10:42:15,385349,862689070136657,2562,GTERI,4.10,00008200,698407,13943,81,00,22,,,13,1,0724,0005,BFF7,06909208,1.7,234,628.3,-23.194087,-49.757088,283.5,,30,0,2,28,,,,,,,,,,,,,,,,1,1.7,234,628.3,-49.757088,-23.194087,2025-10-13 10:42:15,13,283.5,10,2025-10-13 11:22:08
2025-10-13 11:22:08,2025-10-13 10:42:07,2025-10-13 10:38:24,385349,862689070136657,2560,GTIGN,4.10,,698407,12930,81,00,22,,329,15,1,0724,0005,BFF7,06909208,0.5,284,629.0,-23.194030,-49.757032,283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:08
2025-10-13 11:22:09,2025-10-13 10:44:22,2025-10-13 10:44:21,385349,862689070136657,2564,GTERI,4.18,00008200,698407,13597,80,00,12,,,14,1,0724,0005,BFF7,06909208,0.0,262,638.0,-23.198405,-49.757672,284.0,,30,0,2,28,,,,,,,,,,,,,,,,1,0.0,262,638.0,-49.757672,-23.198405,2025-10-13 10:44:21,14,284.0,10,2025-10-13 11:22:09
2025-10-13 11:22:09,2025-10-13 10:44:21,2025-10-13 10:44:20,385349,862689070136657,2563,GTIGF,4.18,,698407,13959,80,00,12,134,,14,0,0724,0005,BFF7,06909208,0.0,262,638.0,-23.198405,-49.757672,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:09
2025-10-13 11:22:10,2025-10-13 10:47:39,2025-10-13 10:47:38,385349,862689070136657,2567,GTERI,4.09,00008200,698407,13951,81,00,22,,,12,1,0724,0005,BFF7,06909208,1.5,273,639.4,-23.198383,-49.757717,284.0,,30,0,2,28,,,,,,,,,,,,,,,,1,1.5,273,639.4,-49.757717,-23.198383,2025-10-13 10:47:38,12,284.0,10,2025-10-13 11:22:10
2025-10-13 11:22:10,2025-10-13 10:47:25,2025-10-13 10:44:21,385349,862689070136657,2565,GTIGN,4.09,,698407,12930,81,00,22,,184,14,1,0724,0005,BFF7,06909208,0.0,262,638.0,-23.198405,-49.757672,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:10
2025-10-13 11:22:11,2025-10-13 10:49:13,2025-10-13 10:49:12,385349,862689070136657,2569,GTRTL,4.18,,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,06909209,59.5,173,645.3,-23.204353,-49.758405,284.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:11
2025-10-13 11:22:11,2025-10-13 10:47:58,2025-10-13 10:47:57,385349,862689070136657,2568,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:11
2025-10-13 11:22:12,2025-10-13 10:52:11,2025-10-13 10:52:06,385349,862689070136657,2572,GTERI,4.18,00008200,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,06909209,101.0,171,686.3,-23.234600,-49.758777,288.2,,31,0,2,28,,,,,,,,,,,,,,,,1,108.3,161,676.6,-49.759222,-23.232823,2025-10-13 10:51:59,15,287.9,10,2025-10-13 11:22:12
2025-10-13 11:22:12,2025-10-13 10:49:13,2025-10-13 10:49:12,385349,862689070136657,2570,GTERI,4.18,00008200,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,06909209,59.5,173,645.3,-23.204353,-49.758405,284.4,,16,0,2,28,,,,,,,,,,,,,,,,1,59.5,173,645.3,-49.758405,-23.204353,2025-10-13 10:49:12,14,284.4,10,2025-10-13 11:22:12
2025-10-13 11:22:13,2025-10-13 10:57:17,2025-10-13 10:57:16,385349,862689070136657,2575,GTSPD,4.19,,698407,14008,81,00,22,,,15,1,0724,0005,BFF7,06909209,112.8,226,512.9,-23.283602,-49.752580,294.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:13
2025-10-13 11:22:13,2025-10-13 10:55:11,2025-10-13 10:55:06,385349,862689070136657,2574,GTERI,4.18,00008200,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,06909209,61.2,162,667.2,-23.268058,-49.760310,292.3,,31,0,2,28,,,,,,,,,,,,,,,,1,106.1,218,690.5,-49.763608,-23.244358,2025-10-13 10:52:53,15,289.3,10,2025-10-13 11:22:13
2025-10-13 11:22:14,2025-10-13 10:57:30,2025-10-13 10:57:29,385349,862689070136657,2577,GTSPD,4.19,,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,06909209,118.7,233,507.9,-23.285967,-49.755557,295.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:14
2025-10-13 11:22:14,2025-10-13 10:57:21,2025-10-13 10:57:20,385349,862689070136657,2576,GTSPD,4.19,,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,06909209,108.7,227,520.0,-23.284357,-49.753482,294.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:14
2025-10-13 11:22:15,2025-10-13 10:57:46,2025-10-13 10:57:45,385349,862689070136657,2580,GTSPD,4.19,,698407,14008,81,00,22,,,14,1,0724,0005,BFF7,06909209,110.3,232,504.8,-23.288705,-49.759585,295.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:15
2025-10-13 11:22:15,2025-10-13 10:57:44,2025-10-13 10:57:43,385349,862689070136657,2579,GTSPD,4.19,,698407,14008,81,00,22,,,13,1,0724,0005,BFF7,06909209,110.0,235,505.2,-23.288383,-49.759105,295.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:15
2025-10-13 11:22:16,2025-10-13 10:58:11,2025-10-13 10:58:06,385349,862689070136657,2582,GTERI,4.19,00008200,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,06909209,108.4,234,518.7,-23.292162,-49.764528,296.3,,31,0,2,28,,,,,,,,,,,,,,,,1,110.1,232,513.3,-49.763577,-23.291480,2025-10-13 10:58:02,15,296.1,10,2025-10-13 11:22:16
2025-10-13 11:22:16,2025-10-13 10:57:48,2025-10-13 10:57:47,385349,862689070136657,2581,GTSPD,4.19,,698407,14008,81,00,22,,,14,1,0724,0005,BFF7,06909209,108.5,233,505.3,-23.289038,-49.760050,295.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:16
2025-10-13 11:22:17,2025-10-13 10:58:31,2025-10-13 10:58:30,385349,862689070136657,2584,GTSPD,4.19,,698407,14008,81,00,22,,,14,1,0724,0005,BFF7,06909209,101.7,214,506.8,-23.297033,-49.768887,296.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:17
2025-10-13 11:22:17,2025-10-13 10:58:26,2025-10-13 10:58:25,385349,862689070136657,2583,GTSPD,4.19,,698407,14008,81,00,22,,,15,1,0724,0005,BFF7,06909209,113.7,213,513.6,-23.295898,-49.768047,296.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:17
2025-10-13 11:22:18,2025-10-13 10:59:44,2025-10-13 10:59:43,385349,862689070136657,2586,GTRTL,4.19,,698407,13992,81,00,22,,,14,1,,,,,109.2,201,504.0,-23.307390,-49.782053,298.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:18
2025-10-13 11:22:18,2025-10-13 10:58:46,2025-10-13 10:58:45,385349,862689070136657,2585,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:18
2025-10-13 11:22:19,2025-10-13 10:59:46,2025-10-13 10:59:45,385349,862689070136657,2588,GTSPD,4.19,,698407,13992,81,00,22,,,15,1,,,,,111.0,201,503.2,-23.307962,-49.782298,298.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:19
2025-10-13 11:22:19,2025-10-13 10:59:44,2025-10-13 10:59:43,385349,862689070136657,2587,GTERI,4.19,00008200,698407,13992,81,00,22,,,14,1,,,,,109.2,201,504.0,-23.307390,-49.782053,298.4,,0,0,0,0,,,,,,,,,,,,,,,,1,109.2,201,504.0,-49.782053,-23.307390,2025-10-13 10:59:43,14,298.4,10,2025-10-13 11:22:19
2025-10-13 11:22:20,2025-10-13 10:59:57,2025-10-13 10:59:56,385349,862689070136657,2590,GTSPD,4.19,,698407,13984,81,00,22,,,14,1,,,,,112.0,181,506.1,-23.310887,-49.782850,298.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:20
2025-10-13 11:22:20,2025-10-13 10:59:48,2025-10-13 10:59:47,385349,862689070136657,2589,GTSPD,4.19,,698407,13992,81,00,22,,,15,1,,,,,107.7,200,503.2,-23.308480,-49.782515,298.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:20
2025-10-13 11:22:21,2025-10-13 11:00:12,2025-10-13 11:00:11,385349,862689070136657,2592,GTSPD,4.19,,698407,14008,81,00,22,,,15,1,,,,,112.9,172,511.8,-23.314972,-49.782327,299.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:21
2025-10-13 11:22:21,2025-10-13 11:00:03,2025-10-13 11:00:02,385349,862689070136657,2591,GTSPD,4.19,,698407,13992,81,00,22,,,14,1,,,,,109.2,175,507.4,-23.312545,-49.782825,298.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:21
2025-10-13 11:22:22,2025-10-13 11:00:53,2025-10-13 11:00:52,385349,862689070136657,2595,GTSPD,4.19,,698407,13984,81,00,22,,,15,1,0724,0005,BFF7,0693A706,112.3,156,493.3,-23.326288,-49.780702,300.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:22
2025-10-13 11:22:22,2025-10-13 11:00:37,2025-10-13 11:00:36,385349,862689070136657,2594,GTSPD,4.19,,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,0693A706,109.9,178,471.0,-23.322155,-49.782050,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:22
2025-10-13 11:22:23,2025-10-13 11:01:25,2025-10-13 11:01:25,385349,862689070136657,2597,GTSPD,4.19,,698407,13976,81,00,22,,,15,1,0724,0005,BFF7,0693A706,112.7,203,508.8,-23.334775,-49.783442,301.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:23
2025-10-13 11:22:23,2025-10-13 11:01:09,2025-10-13 11:01:09,385349,862689070136657,2596,GTSPD,4.19,,698407,13984,81,00,22,,,15,1,0724,0005,BFF7,0693A706,108.7,203,485.9,-23.330782,-49.781530,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:23
2025-10-13 11:22:24,2025-10-13 11:02:39,2025-10-13 11:02:34,385349,862689070136657,2599,GTERI,4.19,00008200,698407,14008,81,00,22,,,14,1,0724,0005,BFF7,068FD706,79.5,173,498.3,-23.347615,-49.787862,303.2,,7,0,0,0,,,,,,,,,,,,,,,,1,106.8,202,514.5,-49.785505,-23.339122,2025-10-13 11:01:42,15,302.0,10,2025-10-13 11:22:24
2025-10-13 11:22:24,2025-10-13 11:01:40,2025-10-13 11:01:40,385349,862689070136657,2598,GTSPD,4.19,,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,0693A706,107.7,203,511.9,-23.338635,-49.785273,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:24
2025-10-13 11:22:25,2025-10-13 11:03:07,2025-10-13 11:03:06,385349,862689070136657,2601,GTSPD,4.18,,698407,14016,81,00,22,,,15,1,0724,0005,0607,4EEF,109.1,192,495.9,-23.355223,-49.787613,303.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:25
2025-10-13 11:22:25,2025-10-13 11:02:58,2025-10-13 11:02:57,385349,862689070136657,2600,GTSPD,4.18,,698407,14040,81,00,22,,,14,1,0724,0005,BFF7,068FD706,112.6,178,489.1,-23.352627,-49.787560,303.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:25
2025-10-13 11:22:26,2025-10-13 11:03:28,2025-10-13 11:03:28,385349,862689070136657,2603,GTSPD,4.18,,698407,13992,81,00,22,,,15,1,0724,0005,0607,4EEF,107.2,178,488.5,-23.361277,-49.790017,304.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:26
2025-10-13 11:22:26,2025-10-13 11:03:10,2025-10-13 11:03:09,385349,862689070136657,2602,GTSPD,4.18,,698407,13984,81,00,22,,,15,1,0724,0005,0607,4EEF,112.6,201,498.0,-23.356032,-49.787920,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:26
2025-10-13 11:22:27,2025-10-13 11:04:36,2025-10-13 11:04:35,385349,862689070136657,2606,GTSPD,4.18,,698407,14016,81,00,22,,,14,1,0724,0005,0607,4EEF,106.0,181,507.9,-23.383622,-49.792332,307.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:27
2025-10-13 11:22:27,2025-10-13 11:03:35,2025-10-13 11:03:35,385349,862689070136657,2604,GTSPD,4.18,,698407,14000,81,00,22,,,15,1,0724,0005,0607,4EEF,114.2,182,503.5,-23.363240,-49.789952,304.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:27
2025-10-13 11:22:28,2025-10-13 11:05:31,2025-10-13 11:05:31,385349,862689070136657,2608,GTSPD,4.17,,698407,14016,81,00,22,,,15,1,0724,0005,0607,4EEF,106.8,159,498.6,-23.400213,-49.788083,309.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:28
2025-10-13 11:22:28,2025-10-13 11:04:39,2025-10-13 11:04:38,385349,862689070136657,2607,GTSPD,4.18,,698407,14008,81,00,22,,,15,1,0724,0005,0607,4EEF,113.5,171,505.9,-23.384458,-49.792235,307.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:28
2025-10-13 11:22:29,2025-10-13 11:05:41,2025-10-13 11:05:41,385349,862689070136657,2610,GTSPD,4.17,,698407,14016,81,00,22,,,15,1,0724,0005,0607,4EEF,115.2,175,489.9,-23.402678,-49.787502,309.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:29
2025-10-13 11:22:29,2025-10-13 11:05:39,2025-10-13 11:05:34,385349,862689070136657,2609,GTERI,4.17,00008200,698407,14016,81,00,22,,,15,1,0724,0005,0607,4EEF,100.4,161,503.2,-23.400915,-49.787792,309.3,,17,0,1,900,,,,,,,,,,,,,,,,1,103.5,172,495.8,-49.787605,-23.401863,2025-10-13 11:05:38,15,309.3,10,2025-10-13 11:22:29
2025-10-13 11:22:30,2025-10-13 11:05:53,2025-10-13 11:05:53,385349,862689070136657,2611,GTSPD,4.17,,698407,14024,81,00,22,,,15,1,0724,0005,0607,4EEF,104.5,168,480.0,-23.406205,-49.787203,309.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:30
2025-10-13 11:22:31,2025-10-13 11:06:20,2025-10-13 11:06:19,385349,862689070136657,2613,GTSPD,4.17,,698407,14016,81,00,22,,,14,1,0724,0005,0607,4EEF,108.8,99,502.4,-23.408298,-49.780093,310.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:31
2025-10-13 11:22:31,2025-10-13 11:06:05,2025-10-13 11:06:05,385349,862689070136657,2612,GTSPD,4.17,,698407,14016,81,00,22,,,14,1,0724,0005,0607,4EEF,114.8,99,479.8,-23.407643,-49.784472,310.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:31
2025-10-13 11:22:32,2025-10-13 11:06:37,2025-10-13 11:06:36,385349,862689070136657,2615,GTSPD,4.17,,698407,14016,81,00,22,,,15,1,0724,0005,0607,4EEF,109.8,90,496.5,-23.408055,-49.775073,311.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:32
2025-10-13 11:22:32,2025-10-13 11:06:31,2025-10-13 11:06:30,385349,862689070136657,2614,GTSPD,4.17,,698407,14016,81,00,22,,,14,1,0724,0005,0607,4EEF,112.7,78,502.3,-23.408288,-49.776865,310.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:32
2025-10-13 11:22:33,2025-10-13 11:09:34,2025-10-13 11:09:33,385349,862689070136657,2619,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:33
2025-10-13 11:22:33,2025-10-13 11:08:39,2025-10-13 11:08:34,385349,862689070136657,2617,GTERI,4.17,00008200,698407,14056,81,00,22,,,13,1,0724,0005,BFF7,0693A706,83.7,130,520.7,-23.421857,-49.750833,314.2,,9,0,2,3,,,,,,,,,,,,,,,,1,110.0,100,493.7,-49.774208,-23.408155,2025-10-13 11:06:39,15,311.2,10,2025-10-13 11:22:33
2025-10-13 11:22:34,2025-10-13 11:10:53,2025-10-13 11:10:53,385349,862689070136657,2621,GTERI,4.17,00008200,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,068FD705,42.7,89,492.8,-23.425578,-49.731645,315.9,,12,0,2,3,,,,,,,,,,,,,,,,1,42.7,89,492.8,-49.731645,-23.425578,2025-10-13 11:10:53,14,315.9,10,2025-10-13 11:22:34
2025-10-13 11:22:34,2025-10-13 11:10:53,2025-10-13 11:10:53,385349,862689070136657,2620,GTRTL,4.17,,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,068FD705,42.7,89,492.8,-23.425578,-49.731645,315.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:34
2025-10-13 11:22:35,2025-10-13 11:15:20,2025-10-13 11:15:19,385349,862689070136657,2624,GTIGF,4.17,,698407,12849,80,00,11,931,,13,0,0724,0005,BFF7,068FD706,0.0,141,505.2,-23.426318,-49.722180,317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:35
2025-10-13 11:22:35,2025-10-13 11:13:52,2025-10-13 11:13:47,385349,862689070136657,2623,GTERI,4.17,00008200,698407,14024,81,00,22,,,15,1,0724,0005,BFF7,068FD706,15.0,222,497.6,-23.425778,-49.722367,317.2,,31,0,2,3,,,,,,,,,,,,,,,,1,58.9,87,493.4,-49.728552,-23.425433,2025-10-13 11:11:16,14,316.2,10,2025-10-13 11:22:35
2025-10-13 11:22:36,2025-10-13 11:20:34,2025-10-13 11:20:33,385349,862689070136657,2626,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:36
2025-10-13 11:22:36,2025-10-13 11:15:21,2025-10-13 11:15:20,385349,862689070136657,2625,GTERI,4.17,00008200,698407,12849,80,00,11,,,13,1,0724,0005,BFF7,068FD706,0.0,141,505.2,-23.426318,-49.722180,317.2,,31,0,2,3,,,,,,,,,,,,,,,,1,0.0,141,505.2,-49.722180,-23.426318,2025-10-13 11:15:20,13,317.2,10,2025-10-13 11:22:36
2025-10-13 11:22:37,2025-10-13 11:21:48,2025-10-13 11:21:48,385349,862689070136657,2628,GTERI,4.11,00008200,698407,13018,80,00,11,,,13,1,0724,0005,BFF7,068FD706,0.5,0,491.6,-23.426330,-49.722157,317.2,,21,0,2,3,,,,,,,,,,,,,,,,1,0.5,0,491.6,-49.722157,-23.426330,2025-10-13 11:21:48,13,317.2,10,2025-10-13 11:22:37
2025-10-13 11:22:37,2025-10-13 11:21:48,2025-10-13 11:21:48,385349,862689070136657,2627,GTRTL,4.11,,698407,13018,80,00,11,,,13,1,0724,0005,BFF7,068FD706,0.5,0,491.6,-23.426330,-49.722157,317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:22:37
2025-10-13 11:38:59,2025-10-13 11:38:58,2025-10-13 11:21:48,385349,862689070136657,2629,GTIGN,4.13,,698407,13099,81,00,21,,1408,13,1,0724,0005,BFF7,068FD706,0.5,0,491.6,-23.426330,-49.722157,317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-13 11:38:59
