Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-10-09 16:15:53,,,,867488068351542,10676,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:54,2025-10-09 15:56:29,2025-10-09 15:56:28,2025-10-09 15:56:29,867488068351542,10677,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30551,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,323,323,1053,1053,-24.992948,-24.992948,-51.578047,-51.578047,0000,0000,0000,00000000,32.3,372.5,372.5,2:57:07,51:26:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:15:54,,,,867488068351542,10679,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:55,2025-10-09 15:59:29,2025-10-09 15:59:28,2025-10-09 15:59:29,867488068351542,10680,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30575,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,225,225,1053,1053,-24.992948,-24.992948,-51.578047,-51.578047,0000,0000,0000,00000000,32.3,372.5,372.5,3:00:07,51:29:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:15:55,,,,867488068351542,10682,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:56,,,,867488068351542,10684,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:56,2025-10-09 16:02:29,2025-10-09 16:02:28,2025-10-09 15:59:51,867488068351542,10685,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30551,0000,-,01,00,22,12,12,-,01,01,0.0,13.3,225,83,1059,1054,-24.992877,-24.992887,-51.577124,-51.577511,0000,0000,0000,00000000,32.4,372.6,372.6,3:03:07,51:32:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:15:57,,,,867488068351542,10687,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:57,2025-10-09 16:05:29,2025-10-09 16:05:28,2025-10-09 16:05:29,867488068351542,10688,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30508,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,225,225,1059,1059,-24.992877,-24.992877,-51.577124,-51.577124,0000,0000,0000,00000000,32.4,372.6,372.6,3:06:07,51:35:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:15:58,,,,867488068351542,10690,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:59,,,,867488068351542,10692,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:15:59,2025-10-09 16:08:29,2025-10-09 16:08:28,2025-10-09 16:08:29,867488068351542,10693,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30520,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,225,225,1059,1059,-24.992877,-24.992877,-51.577124,-51.577124,0000,0000,0000,00000000,32.4,372.6,372.6,3:09:07,51:38:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:15:59,,,,867488068351542,10695,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:16:00,2025-10-09 16:11:29,2025-10-09 16:11:28,2025-10-09 16:11:29,867488068351542,10696,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30503,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,225,225,1059,1059,-24.992877,-24.992877,-51.577124,-51.577124,0000,0000,0000,00000000,32.4,372.6,372.6,3:12:07,51:41:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:16:00,,,,867488068351542,10698,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:16:01,,,,867488068351542,10700,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:16:02,2025-10-09 16:14:29,2025-10-09 16:14:28,2025-10-09 16:14:29,867488068351542,10701,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30454,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,225,225,1059,1059,-24.992877,-24.992877,-51.577124,-51.577124,0000,0000,0000,00000000,32.4,372.6,372.6,3:15:07,51:44:24,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:16:02,,,,867488068351542,10703,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:17:30,2025-10-09 16:17:29,2025-10-09 16:17:28,2025-10-09 16:17:00,867488068351542,10704,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30566,0000,-,01,00,22,12,12,-,01,01,0.0,29.6,225,54,1055,1053,-24.99337,-24.993741,-51.571187,-51.571782,0724,0004,85de,0f795e0f,33.2,373.4,373.3,3:18:07,51:47:24,-,-,0,-,,,,,04,28,00000000,00,10,
2025-10-09 16:18:12,,,,867488068351542,10706,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:10,,,,867488068351542,10708,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:11,2025-10-09 16:20:09,2025-10-09 16:20:09,2025-10-09 16:20:03,867488068351542,10709,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30578,0000,0000,01,00,22,12,12,-,01,01,18.7,19.0,64,58,1050,1052,-24.992529,-24.992666,-51.56962,-51.569892,0000,0000,0000,00000000,33.3,373.6,373.5,3:20:50,51:50:07,-,-,0,-,,,,,,,,,,
2025-10-09 16:41:11,2025-10-09 16:20:29,2025-10-09 16:20:28,2025-10-09 16:20:23,867488068351542,10710,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30578,0000,-,01,00,22,12,12,-,01,01,19.8,24.0,64,46,1042,1044,-24.991977,-24.992121,-51.568685,-51.568925,0000,0000,0000,00000000,33.4,373.7,373.6,3:21:08,51:50:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:12,2025-10-09 16:20:38,2025-10-09 16:20:38,2025-10-09 16:20:38,867488068351542,10711,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30634,0000,0000,01,00,22,12,12,-,01,01,26.3,26.3,91,91,1040,1040,-24.991876,-24.991876,-51.568114,-51.568114,0000,0000,0000,00000000,33.5,373.7,373.7,3:21:17,51:50:34,-,-,0,-,,,,,,,,,,
2025-10-09 16:41:12,,,,867488068351542,10713,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:13,2025-10-09 16:23:29,2025-10-09 16:23:28,2025-10-09 16:21:38,867488068351542,10714,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30618,0000,-,01,00,22,12,12,-,01,01,13.8,30.8,92,87,1009,1036,-24.992518,-24.992079,-51.558929,-51.564643,0000,0000,0000,00000000,34.5,374.7,374.1,3:24:08,51:53:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:13,2025-10-09 16:23:38,2025-10-09 16:23:38,2025-10-09 16:23:33,867488068351542,10715,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30590,0000,0000,01,00,22,12,12,-,01,01,13.5,14.0,74,80,1001,1005,-24.992463,-24.992493,-51.558572,-51.558749,0000,0000,0000,00000000,34.5,374.7,374.7,3:24:17,51:53:34,-,-,0,-,,,,,,,,,,
2025-10-09 16:41:14,,,,867488068351542,10717,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:14,,,,867488068351542,10719,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:15,2025-10-09 16:26:29,2025-10-09 16:26:28,2025-10-09 16:24:30,867488068351542,10720,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30559,0000,-,01,00,22,12,12,-,01,01,0.0,24.1,268,98,979,973,-24.993179,-24.99259,-51.553676,-51.556453,0000,0000,0000,00000000,35.0,375.3,375.0,3:27:08,51:56:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:15,,,,867488068351542,10722,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:16,2025-10-09 16:29:29,2025-10-09 16:29:28,2025-10-09 16:28:58,867488068351542,10723,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30621,0000,-,01,00,22,12,12,-,01,01,1.0,9.8,33,314,980,980,-24.992946,-24.993113,-51.553954,-51.553642,0000,0000,0000,00000000,35.1,375.3,375.3,3:30:08,51:59:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:16,,,,867488068351542,10725,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:17,,,,867488068351542,10727,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:17,2025-10-09 16:32:29,2025-10-09 16:32:28,2025-10-09 16:31:35,867488068351542,10728,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30609,0000,-,01,00,22,12,12,-,01,01,12.7,19.1,101,145,989,1010,-24.995525,-24.994918,-51.551519,-51.553306,0000,0000,0000,00000000,35.5,375.7,375.5,3:33:08,52:02:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:18,,,,867488068351542,10730,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:18,2025-10-09 16:35:29,2025-10-09 16:35:28,2025-10-09 16:32:44,867488068351542,10731,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30625,0000,-,01,00,22,12,12,-,01,01,0.0,14.7,101,51,988,987,-24.99409,-24.995477,-51.550322,-51.550964,0000,0000,0000,00000000,35.7,375.9,375.8,3:36:08,52:05:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:19,,,,867488068351542,10733,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:19,,,,867488068351542,10735,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:20,2025-10-09 16:38:29,2025-10-09 16:38:28,2025-10-09 16:37:04,867488068351542,10736,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30634,0000,-,01,00,22,12,12,-,01,01,10.5,18.3,112,20,1018,993,-24.991989,-24.993289,-51.548412,-51.549998,0000,0000,0000,00000000,36.1,376.4,376.0,3:39:08,52:08:25,-,-,0,-,,,,,00,0,00000000,00,10,
2025-10-09 16:41:20,,,,867488068351542,10738,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:21,,,,867488068351542,10740,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:30,2025-10-09 16:41:29,2025-10-09 16:41:29,2025-10-09 16:39:40,867488068351542,10741,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30606,0000,-,01,00,22,12,12,-,01,01,70.9,73.6,182,175,1061,1028,-25.017297,-24.999802,-51.544988,-51.544102,0724,0004,85da,0f79f10f,39.1,379.3,377.4,3:42:08,52:11:25,-,-,0,-,,,,,04,28,00000000,00,10,
2025-10-09 16:43:28,,,,867488068351542,10743,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:44:30,2025-10-09 16:44:29,2025-10-09 16:44:28,2025-10-09 16:41:31,867488068351542,10744,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30596,0000,-,01,00,22,12,12,-,01,01,46.2,71.1,152,185,1020,1060,-25.042154,-25.017651,-51.544684,-51.545018,0724,0004,85da,0f6ad10b,41.9,382.2,379.4,3:45:08,52:14:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:45:29,,,,867488068351542,10746,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:47:30,,,,867488068351542,10748,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:47:30,2025-10-09 16:47:29,2025-10-09 16:47:28,2025-10-09 16:44:49,867488068351542,10749,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30635,0000,-,01,00,22,12,12,-,01,01,26.9,56.0,84,153,1058,1021,-25.048625,-25.04459,-51.536203,-51.543275,0724,0004,85da,0f6ad10a,43.4,383.7,382.5,3:48:08,52:17:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:49:31,,,,867488068351542,10751,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:50:30,2025-10-09 16:50:29,2025-10-09 16:50:28,2025-10-09 16:48:20,867488068351542,10752,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30531,0000,-,01,00,22,12,12,-,01,01,0.0,49.7,84,84,1081,1069,-25.049296,-25.048319,-51.530603,-51.533028,0724,0004,85da,0f6ad10a,44.1,384.3,384.0,3:51:08,52:20:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:51:31,,,,867488068351542,10754,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:52:28,2025-10-09 16:52:28,2025-10-09 16:52:27,2025-10-09 16:52:27,867488068351542,10755,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30647,0000,0000,00,00,12,12,12,13988,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad116,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,,,,,,
2025-10-09 16:52:29,2025-10-09 16:52:28,2025-10-09 16:52:27,2025-10-09 16:52:27,867488068351542,10756,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30647,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad116,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,,,,,,
2025-10-09 16:52:29,,,,867488068351542,10757,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:52:30,,,,867488068351542,10758,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:52:30,2025-10-09 16:52:28,2025-10-09 16:52:29,2025-10-09 16:52:29,867488068351542,10759,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30647,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad116,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,,,,,01,
2025-10-09 16:52:49,2025-10-09 16:52:48,2025-10-09 16:52:48,2025-10-09 16:52:48,867488068351542,10760,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27513,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad10a,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,,,,,,
2025-10-09 16:53:30,,,,867488068351542,10762,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:53:30,2025-10-09 16:53:29,2025-10-09 16:53:28,2025-10-09 16:53:28,867488068351542,10763,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27393,0000,-,00,00,1a,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad10a,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:55:32,,,,867488068351542,10765,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:56:30,2025-10-09 16:56:29,2025-10-09 16:56:28,2025-10-09 16:56:28,867488068351542,10766,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27119,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad10a,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:57:28,,,,867488068351542,10768,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:57:28,2025-10-09 16:57:27,2025-10-09 16:57:28,2025-10-09 16:57:28,867488068351542,10769,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27068,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad10a,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 16:59:33,,,,867488068351542,10770,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:01:34,,,,867488068351542,10771,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:03:35,,,,867488068351542,10772,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:05:35,,,,867488068351542,10773,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:07:36,,,,867488068351542,10774,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:09:36,,,,867488068351542,10775,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:11:37,,,,867488068351542,10776,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:13:37,,,,867488068351542,10777,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:15:38,,,,867488068351542,10778,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:17:38,,,,867488068351542,10779,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:19:39,,,,867488068351542,10780,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:21:40,,,,867488068351542,10781,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:23:40,,,,867488068351542,10782,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:25:41,,,,867488068351542,10783,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:27:41,,,,867488068351542,10784,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:29:42,,,,867488068351542,10785,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:31:43,,,,867488068351542,10786,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:33:43,,,,867488068351542,10787,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:35:44,,,,867488068351542,10788,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:37:44,,,,867488068351542,10789,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:40:05,,,,867488068351542,10790,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:41:45,,,,867488068351542,10791,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:43:46,,,,867488068351542,10792,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:45:47,,,,867488068351542,10793,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:47:47,,,,867488068351542,10794,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:49:48,,,,867488068351542,10795,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:51:48,,,,867488068351542,10796,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:53:49,,,,867488068351542,10797,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:55:50,,,,867488068351542,10798,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:57:24,,,,867488068351542,10799,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 17:57:24,2025-10-09 17:57:23,2025-10-09 17:54:59,2025-10-09 17:54:59,867488068351542,10800,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26159,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,84,84,1081,1081,-25.049296,-25.049296,-51.530603,-51.530603,0724,0004,85da,0f6ad10a,44.1,384.3,384.3,3:53:08,52:22:25,-,-,0,-,,,,,04,3,00000000,00,10,
2025-10-09 17:59:51,,,,867488068351542,10801,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:01:51,,,,867488068351542,10802,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:03:52,,,,867488068351542,10803,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:05:52,,,,867488068351542,10804,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:07:53,,,,867488068351542,10805,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:09:53,,,,867488068351542,10806,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:11:54,,,,867488068351542,10807,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:13:55,,,,867488068351542,10808,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:15:55,,,,867488068351542,10809,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:17:56,,,,867488068351542,10810,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:19:56,,,,867488068351542,10811,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:21:57,,,,867488068351542,10812,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:23:57,,,,867488068351542,10813,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:25:58,,,,867488068351542,10814,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:27:59,,,,867488068351542,10815,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:29:59,,,,867488068351542,10816,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:32:00,,,,867488068351542,10817,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:34:00,,,,867488068351542,10818,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:36:01,,,,867488068351542,10819,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:38:02,,,,867488068351542,10820,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:40:03,,,,867488068351542,10821,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 18:42:03,,,,867488068351542,10822,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
