Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type
2025-05-04 12:23:00,2025-05-04 12:23:01,2025-05-04 12:22:59,86748861317839,21774,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14195,0,-,1,1,22,12,-,1,60.4,101,729,-23.301.927,-5.134.106,724,6,c4a7,07a5c901,3.3,799.7,,00:08:15,50:46:27,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:23:10,2025-05-04 12:23:11,2025-05-04 12:23:09,86748861317839,21775,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14195,0,-,1,1,22,12,-,1,59.1,100,731,-23.302.204,-51.339.493,724,6,c4a7,07a5c901,3.5,799.9,,00:08:24,50:46:36,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:23:20,2025-05-04 12:23:21,2025-05-04 12:23:19,86748861317839,21776,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14195,0,-,1,1,22,12,-,1,60.1,96,734,-23.302.469,-51.337.886,724,6,c4a7,07a5c901,3.6,800.0,,00:08:36,50:46:48,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:23:30,2025-05-04 12:23:31,2025-05-04 12:23:29,86748861317839,21777,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14143,0,-,1,1,22,12,-,1,52.3,94,736,-23.302.607,-51.336.338,724,6,c4a7,07a5c901,3.8,800.2,,00:08:45,50:46:57,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:23:40,2025-05-04 12:23:41,2025-05-04 12:23:39,86748861317839,21778,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14143,0,-,1,1,22,12,-,1,53.9,87,736,-23.302.666,-51.334.917,724,6,c4a7,07a5c901,3.9,800.3,,00:08:54,50:47:06,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:23:50,2025-05-04 12:23:51,2025-05-04 12:23:49,86748861317839,21779,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14143,0,-,1,1,22,12,-,1,56.5,70,736,-23.302.406,-5.133.346,724,6,c4a7,07a5c901,4.1,800.5,,00:09:06,50:47:18,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:00,2025-05-04 12:24:01,2025-05-04 12:23:59,86748861317839,21780,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14143,0,-,1,1,22,12,-,1,64.1,75,736,-23.301.893,-51.331.908,724,6,c4a7,07a5c901,4.3,800.7,,00:09:15,50:47:27,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:10,2025-05-04 12:24:11,2025-05-04 12:24:09,86748861317839,21781,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14071,0,-,1,1,22,12,-,1,67.5,75,734,-23.301.506,-51.330.166,724,6,c4a7,07a5c901,4.4,800.8,,00:09:24,50:47:36,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:16,,,,21782,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:24:20,2025-05-04 12:24:21,2025-05-04 12:24:19,86748861317839,21784,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14082,0,-,1,1,22,12,-,1,70.8,68,733,-23.300.967,-51.328.375,724,6,c4a7,07a5c901,4.6,801.0,,00:09:36,50:47:48,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:30,2025-05-04 12:24:31,2025-05-04 12:24:29,86748861317839,21785,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14146,0,-,1,1,22,12,-,1,69.0,66,731,-23.300.275,-51.326.624,724,6,c4a7,07a5c901,4.8,801.2,,00:09:45,50:47:57,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:40,2025-05-04 12:24:41,2025-05-04 12:24:39,86748861317839,21786,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14158,0,-,1,1,22,12,-,1,63.1,65,732,-23.299.567,-51.324.995,724,6,c4a7,07a5c901,5.0,801.4,,00:09:54,50:48:06,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:24:50,2025-05-04 12:24:51,2025-05-04 12:24:49,86748861317839,21787,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,1,22,12,-,1,55.8,89,731,-23.299.142,-51.323.494,724,6,c4a7,07a5c901,5.2,801.6,,00:10:06,50:48:18,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:01,2025-05-04 12:25:01,2025-05-04 12:24:59,86748861317839,21788,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14114,0,-,1,1,22,12,-,1,51.5,69,729,-23.299.069,-51.322.094,724,6,c4a7,07a5c901,5.3,801.7,,00:10:15,50:48:27,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:10,2025-05-04 12:25:11,2025-05-04 12:25:09,86748861317839,21789,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14181,0,-,1,1,22,12,-,1,67.1,60,730,-23.298.342,-51.320.652,724,6,c4a7,07a5c901,5.5,801.9,,00:10:24,50:48:36,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:20,2025-05-04 12:25:21,2025-05-04 12:25:19,86748861317839,21790,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14120,0,-,1,1,22,12,-,1,69.4,63,729,-23.297.463,-51.319.079,724,6,c4a7,07a59b03,5.7,802.1,,00:10:36,50:48:48,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:30,2025-05-04 12:25:31,2025-05-04 12:25:29,86748861317839,21791,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14120,0,-,1,1,22,12,-,1,69.4,72,722,-2.329.689,-51.317.313,724,6,c4a7,07a59b03,5.9,802.3,,00:10:45,50:48:57,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:40,2025-05-04 12:25:41,2025-05-04 12:25:39,86748861317839,21792,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14106,0,-,1,1,22,12,-,1,78.2,73,714,-23.296.345,-51.315.305,724,6,c4a7,07a6dc03,6.1,802.5,,00:10:54,50:49:06,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:25:51,2025-05-04 12:25:51,2025-05-04 12:25:49,86748861317839,21793,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14109,0,-,1,1,22,12,-,1,69.1,73,711,-23.295.845,-51.313.396,724,6,c4a7,07a6dc03,6.3,802.7,,00:11:06,50:49:18,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:26:00,2025-05-04 12:26:01,2025-05-04 12:25:59,86748861317839,21794,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14110,0,-,1,1,22,12,-,1,67.8,82,709,-23.295.458,-51.311.558,724,6,c4a7,07a6dc03,6.5,802.9,,00:11:15,50:49:27,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:26:10,2025-05-04 12:26:11,2025-05-04 12:26:09,86748861317839,21795,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14093,0,-,1,1,22,12,-,1,52.9,89,705,-23.295.379,-51.309.919,724,6,c4a7,07a59b35,6.6,803.0,,00:11:24,50:49:36,-,-,0,-,,,,,4,28,0,0,10
2025-05-04 12:26:16,,,,21796,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:26:20,2025-05-04 12:26:21,2025-05-04 12:26:19,86748861317839,21798,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14093,0,-,1,1,22,12,-,1,58.5,90,699,-23.295.373,-51.308.465,724,6,c4a7,07a59b0d,6.8,803.2,,00:11:36,50:49:48,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:26:30,2025-05-04 12:26:31,2025-05-04 12:26:29,86748861317839,21799,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,65.7,89,690,-23.295.374,-51.306.721,724,6,c4a7,07a59b0d,7.0,803.4,,00:11:45,50:49:57,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:26:40,2025-05-04 12:26:41,2025-05-04 12:26:39,86748861317839,21800,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,66.3,90,683,-2.329.537,-51.304.929,724,6,c4a7,07a59b0d,7.1,803.5,,00:11:54,50:50:06,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:26:50,2025-05-04 12:26:51,2025-05-04 12:26:49,86748861317839,21801,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,69.5,90,676,-23.295.367,-51.303.031,724,6,c4a7,07a59b0d,7.3,803.7,,00:12:06,50:50:18,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:00,2025-05-04 12:27:01,2025-05-04 12:26:59,86748861317839,21802,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,71.4,90,670,-23.295.362,-51.301.127,724,6,c4a7,07a59b0d,7.5,803.9,,00:12:15,50:50:27,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:10,2025-05-04 12:27:11,2025-05-04 12:27:09,86748861317839,21803,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14090,0,-,1,1,22,12,-,1,72.3,90,663,-2.329.536,-51.299.176,724,6,c4a7,07a59b0d,7.8,804.1,,00:12:24,50:50:36,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:20,2025-05-04 12:27:21,2025-05-04 12:27:19,86748861317839,21804,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14153,0,-,1,1,22,12,-,1,73.1,89,655,-23.295.353,-51.297.187,724,6,c4a7,07a59b0d,8.0,804.3,,00:12:36,50:50:48,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:30,2025-05-04 12:27:31,2025-05-04 12:27:29,86748861317839,21805,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14102,0,-,1,1,22,12,-,1,70.3,89,645,-2.329.535,-51.295.208,724,6,c4a7,07a59b0d,8.1,804.5,,00:12:45,50:50:57,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:40,2025-05-04 12:27:41,2025-05-04 12:27:39,86748861317839,21806,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14102,0,-,1,1,22,12,-,1,69.1,89,636,-23.295.347,-51.293.317,724,6,c4a7,07a59b0d,8.3,804.7,,00:12:54,50:51:06,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:27:50,2025-05-04 12:27:51,2025-05-04 12:27:49,86748861317839,21807,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14160,0,-,1,1,22,12,-,1,71.3,89,626,-23.295.344,-5.129.141,724,6,c4a7,07a59b0d,8.5,804.9,,00:13:06,50:51:18,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:00,2025-05-04 12:28:01,2025-05-04 12:27:59,86748861317839,21808,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14160,0,-,1,1,22,12,-,1,74.5,90,618,-23.295.348,-51.289.446,724,6,c4a7,07a59b0d,8.7,805.1,,00:13:15,50:51:27,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:10,2025-05-04 12:28:11,2025-05-04 12:28:09,86748861317839,21809,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14153,0,-,1,1,22,12,-,1,68.6,93,614,-2.329.543,-51.287.513,724,6,c4a7,07a59b0d,8.9,805.3,,00:13:24,50:51:36,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:16,,,,21810,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:28:20,2025-05-04 12:28:21,2025-05-04 12:28:19,86748861317839,21812,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14160,0,-,1,1,22,12,-,1,70.7,98,612,-23.295.574,-51.285.672,724,6,c4a7,07a59b0d,9.1,805.5,,00:13:36,50:51:48,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:30,2025-05-04 12:28:31,2025-05-04 12:28:29,86748861317839,21813,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14156,0,-,1,1,22,12,-,1,73.7,105,607,-23296,-51.283.742,724,6,c4a7,07a59b0d,9.3,805.7,,00:13:45,50:51:57,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:40,2025-05-04 12:28:41,2025-05-04 12:28:39,86748861317839,21814,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14062,0,-,1,1,22,12,-,1,73.1,105,600,-2.329.649,-51.281.807,724,6,c4a7,07a59b0d,9.5,805.9,,00:13:54,50:52:06,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:28:50,2025-05-04 12:28:51,2025-05-04 12:28:49,86748861317839,21815,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14192,0,-,1,1,22,12,-,1,72.6,103,598,-23.296.976,-51.279.861,724,6,c4a7,07a59b0d,9.7,806.1,,00:14:06,50:52:18,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:29:01,2025-05-04 12:29:01,2025-05-04 12:28:59,86748861317839,21816,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14153,0,-,1,1,22,12,-,1,71.0,88,596,-23.297.126,-51.277.959,724,6,c3df,07a70616,9.9,806.3,,00:14:15,50:52:27,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:29:10,2025-05-04 12:29:11,2025-05-04 12:29:09,86748861317839,21817,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14161,0,-,1,1,22,12,-,1,73.7,81,596,-23.296.903,-51.275.994,724,6,c3df,07a70616,10.1,806.5,,00:14:24,50:52:36,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:29:20,2025-05-04 12:29:21,2025-05-04 12:29:19,86748861317839,21818,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14161,0,-,1,1,22,12,-,1,70.7,80,597,-23.296.599,-51.274.046,724,6,c3df,07a70616,10.3,806.7,,00:14:36,50:52:48,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:29:30,2025-05-04 12:29:31,2025-05-04 12:29:29,86748861317839,21819,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14149,0,-,1,1,22,12,-,1,64.4,69,591,-23.296.215,-51.272.271,724,6,c3df,07a70616,10.5,806.9,,00:14:45,50:52:57,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:29:40,2025-05-04 12:29:41,2025-05-04 12:29:39,86748861317839,21820,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,70.2,52,590,-23.295.368,-51.270.643,724,6,c3df,07a70616,10.7,807.1,,00:14:54,50:53:06,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:29:50,2025-05-04 12:29:51,2025-05-04 12:29:49,86748861317839,21821,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,67.1,50,596,-23.294.298,-51.269.201,724,6,c3df,07a70616,10.9,807.3,,00:15:06,50:53:18,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:00,2025-05-04 12:30:01,2025-05-04 12:29:59,86748861317839,21822,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14126,0,-,1,1,22,12,-,1,63.5,51,605,-23.293.273,-51.267.822,724,6,c3df,07a70616,11.1,807.5,,00:15:15,50:53:27,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:10,2025-05-04 12:30:11,2025-05-04 12:30:09,86748861317839,21823,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14096,0,-,1,1,22,12,-,1,49.0,50,613,-23.292.352,-51.266.588,724,6,c3df,07a70616,11.2,807.6,,00:15:24,50:53:36,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:16,,,,21824,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:30:20,2025-05-04 12:30:21,2025-05-04 12:30:19,86748861317839,21826,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14097,0,-,1,1,22,12,-,1,35.9,51,620,-23.291.708,-51.265.727,724,6,c3df,07a70616,11.4,807.7,,00:15:36,50:53:48,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:21,2025-05-04 12:30:21,2025-05-04 12:30:21,86748861317839,21827,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14097,0,0,1,1,22,12,-,1,34.6,50,621,-23.291.598,-51.265.579,724,6,c3df,07a70616,11.4,807.7,,00:15:36,50:53:48,-,-,0,-,,,,,,,,,
2025-05-04 12:30:30,2025-05-04 12:30:31,2025-05-04 12:30:29,86748861317839,21828,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14036,0,-,1,1,22,12,-,1,34.4,51,625,-23.291.162,-51.265.003,724,6,c3df,07a70616,11.4,807.8,,00:15:45,50:53:57,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:40,2025-05-04 12:30:41,2025-05-04 12:30:39,86748861317839,21829,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13979,0,-,1,1,22,12,-,1,39.1,46,630,-23.290.597,-51.264.292,724,6,c3df,07a70616,11.5,807.9,,00:15:54,50:54:06,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:30:50,2025-05-04 12:30:51,2025-05-04 12:30:49,86748861317839,21830,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14006,0,-,1,1,22,12,-,1,19.2,50,636,-23.290.025,-51.263.548,724,6,c3df,07a70616,11.6,808.0,,00:16:06,50:54:18,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:31:00,2025-05-04 12:31:01,2025-05-04 12:30:59,86748861317839,21831,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13975,0,-,1,1,22,12,-,1,17.5,50,640,-2.328.984,-51.263.305,724,6,c3df,07a70617,11.7,808.1,,00:16:15,50:54:27,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:31:10,2025-05-04 12:31:11,2025-05-04 12:31:09,86748861317839,21832,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13969,0,-,1,1,22,12,-,1,35.4,51,643,-23.289.416,-51.262.736,724,6,c3df,07a70617,11.8,808.2,,00:16:24,50:54:36,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:31:19,2025-05-04 12:31:19,2025-05-04 12:31:19,86748861317839,21833,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13993,0,0,1,1,22,12,-,1,47.8,50,647,-23.288.772,-51.261.876,724,6,c3df,07a70617,11.9,808.2,,00:16:33,50:54:45,-,-,0,-,,,,,,,,,
2025-05-04 12:31:20,2025-05-04 12:31:21,2025-05-04 12:31:19,86748861317839,21834,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,47.8,50,647,-23.288.772,-51.261.876,724,6,c3df,07a70617,11.9,808.3,,00:16:36,50:54:48,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:31:30,2025-05-04 12:31:31,2025-05-04 12:31:29,86748861317839,21835,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,61.7,42,647,-23.287.845,-51.260.776,724,6,c3df,07a70617,12.0,808.4,,00:16:45,50:54:57,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:31:41,2025-05-04 12:31:41,2025-05-04 12:31:39,86748861317839,21836,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,80.8,29,643,-23.286.349,-51.259.664,724,6,c3df,07a59c0c,12.2,808.6,,00:16:54,50:55:06,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:31:50,2025-05-04 12:31:51,2025-05-04 12:31:49,86748861317839,21837,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,78.5,29,635,-23.284.618,-51.258.587,724,6,c3df,07a59c0c,12.5,808.9,,00:17:06,50:55:18,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:00,2025-05-04 12:32:01,2025-05-04 12:31:59,86748861317839,21838,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,79.2,38,626,-23.282.953,-51.257.463,724,6,c3df,07a59c0c,12.7,809.1,,00:17:15,50:55:27,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:10,2025-05-04 12:32:11,2025-05-04 12:32:09,86748861317839,21839,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13993,0,-,1,1,22,12,-,1,77.1,74,629,-23.281.879,-5.125.568,724,6,c3df,07a59c0c,12.9,809.3,,00:17:24,50:55:36,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:16,,,,21840,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:32:20,2025-05-04 12:32:21,2025-05-04 12:32:19,86748861317839,21842,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,1,22,12,-,1,74.4,103,636,-23.281.922,-51.253.678,724,6,c3df,07a59c0c,13.1,809.5,,00:17:36,50:55:48,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:30,2025-05-04 12:32:31,2025-05-04 12:32:29,86748861317839,21843,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,1,22,12,-,1,61.4,104,638,-23.282.347,-51.251.888,724,6,c3df,07a59c0c,13.3,809.7,,00:17:45,50:55:57,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:40,2025-05-04 12:32:41,2025-05-04 12:32:39,86748861317839,21844,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,1,22,12,-,1,61.6,104,635,-23.282.706,-51.250.334,724,6,c3df,07a59c0c,13.4,809.8,,00:17:54,50:56:06,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:32:50,2025-05-04 12:32:51,2025-05-04 12:32:49,86748861317839,21845,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,1,22,12,-,1,67.7,104,632,-23.283.107,-5.124.864,724,6,c3df,07a59c0c,13.6,810.0,,00:18:06,50:56:18,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:33:00,2025-05-04 12:33:01,2025-05-04 12:32:59,86748861317839,21846,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,1,22,12,-,1,66.2,104,640,-23.283.517,-51.246.869,724,6,c3df,07a59c0b,13.8,810.2,,00:18:15,50:56:27,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:33:10,2025-05-04 12:33:11,2025-05-04 12:33:09,86748861317839,21847,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13975,0,-,1,1,22,12,-,1,64.1,103,648,-23.283.915,-51.245.167,724,6,c3df,07a59c0c,14.0,810.4,,00:18:24,50:56:36,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:33:22,2025-05-04 12:33:21,2025-05-04 12:33:19,86748861317839,21848,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13991,0,-,1,1,22,12,-,1,66.7,104,649,-23.284.324,-51.243.442,724,6,c3df,07a59c0c,14.2,810.6,,00:18:36,50:56:48,-,-,0,-,,,,,4,1,0,0,10
2025-05-04 12:33:31,2025-05-04 12:33:31,2025-05-04 12:33:28,86748861317839,21849,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13936,0,-,1,1,22,12,-,1,65.9,104,645,-23.284.695,-51.241.859,724,6,c4a7,07a5f117,14.4,810.7,,00:18:45,50:56:57,-,-,0,-,,,,,4,3,0,0,10
2025-05-04 12:33:40,2025-05-04 12:33:41,2025-05-04 12:33:39,86748861317839,21850,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13990,0,-,1,1,22,12,-,1,62.1,104,637,-23.285.129,-51.240.036,724,6,c4a7,07a6dc01,14.5,810.9,,00:18:54,50:57:06,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:33:51,2025-05-04 12:33:51,2025-05-04 12:33:49,86748861317839,21851,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13955,0,-,1,1,22,12,-,1,63.0,98,630,-23.285.462,-51.238.378,724,6,c4a7,07a6dc01,14.7,811.1,,00:19:06,50:57:18,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:34:00,2025-05-04 12:34:01,2025-05-04 12:33:59,86748861317839,21852,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13943,0,-,1,1,22,12,-,1,53.2,91,623,-23.285.574,-51.236.755,724,6,c4a7,07a6dc01,14.9,811.3,,00:19:15,50:57:27,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:34:10,2025-05-04 12:34:11,2025-05-04 12:34:09,86748861317839,21853,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13941,0,-,1,1,22,12,-,1,52.0,155,621,-23.286.341,-51.235.932,724,6,c4a7,07a6dc01,15.0,811.4,,00:19:24,50:57:36,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:34:16,,,,21854,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:34:20,2025-05-04 12:34:21,2025-05-04 12:34:19,86748861317839,21856,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13994,0,-,1,1,22,12,-,1,47.6,169,623,-23.287.518,-51.235.317,724,6,c4a7,07a6dc01,15.1,811.5,,00:19:36,50:57:48,-,-,0,-,,,,,4,7,0,0,10
2025-05-04 12:34:30,2025-05-04 12:34:30,2025-05-04 12:34:30,86748861317839,21857,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13972,0,0,1,1,22,12,-,1,32.1,181,623,-23.288.593,-51.235.299,724,6,c4a7,07a6dc01,15.3,811.6,,00:19:45,50:57:57,-,-,0,-,,,,,,,,,
