Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type
2025-04-26 09:52:36,2025-04-26 09:52:36,2025-04-26 09:52:36,86748861317839,10630,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13775,0,-,1,1,22,12,-,1,31.8,00d5,575,-23.267.192,-51.167.208,724,6,c4a7,07a5bc0d,1.2,483.7,00:02:27,38:47:09,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:42,2025-04-26 09:52:42,2025-04-26 09:52:42,86748861317839,10631,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13826,0,-,1,1,22,12,-,1,29.5,00a4,577,-23.267.566,-51.167.429,724,6,c4a7,07a5bc0d,1.2,483.8,00:02:33,38:47:15,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:44,2025-04-26 09:52:44,2025-04-26 09:52:44,86748861317839,10632,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13826,0,-,1,1,22,12,-,1,28.9,86,577,-23.267.682,-51.167.336,724,6,c4a7,07a5bc0d,1.3,483.8,00:02:36,38:47:18,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:47,2025-04-26 09:52:47,2025-04-26 09:52:47,86748861317839,10633,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13826,0,-,1,1,22,12,-,1,28.9,00ad,577,-23.267.871,-51.167.242,724,6,c4a7,07a5bc0d,1.3,483.8,00:02:39,38:47:21,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:50,2025-04-26 09:52:50,2025-04-26 09:52:50,86748861317839,10634,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13826,0,-,1,1,22,12,-,1,24.7,"0,00E+00",577,-23.268.043,-51.167.312,724,6,c4a7,07a5bc0d,1.3,483.8,00:02:42,38:47:24,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:52,2025-04-26 09:52:52,2025-04-26 09:52:52,86748861317839,10635,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13826,0,-,1,1,22,12,-,1,28.3,010b,577,-23.268.065,-51.167.448,724,6,c4a7,07a5bc0d,1.3,483.8,00:02:42,38:47:24,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:57,2025-04-26 09:52:57,2025-04-26 09:52:57,86748861317839,10636,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13719,0,-,1,1,22,12,-,1,22.8,"0,00E+00",576,-23.268.113,-51.167.818,724,6,c4a7,07a5bc0d,1.4,483.9,00:02:48,38:47:30,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:52:59,2025-04-26 09:52:59,2025-04-26 09:52:59,86748861317839,10637,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13828,0,-,1,1,22,12,-,1,25.7,00ba,575,-23.268.226,-51.167.863,724,6,c4a7,07a5bc0d,1.4,483.9,00:02:51,38:47:33,-,-,0,-,,,,,4,1,0,0
2025-04-26 09:53:18,2025-04-26 09:53:18,2025-04-26 09:53:17,86748861317839,10638,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13770,0,-,1,1,22,12,-,1,35.7,00b4,557,-23.269.725,-51.167.868,724,6,c4a7,07a72717,1.5,484.1,00:03:09,38:47:51,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:53:30,2025-04-26 09:53:30,2025-04-26 09:53:30,86748861317839,10639,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13622,0,-,1,1,22,12,-,1,6.2,00de,554,-23.270.362,-51.167.869,724,6,c4a7,07a5cc17,1.6,484.1,00:03:21,38:48:03,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:53:34,2025-04-26 09:53:34,2025-04-26 09:53:34,86748861317839,10640,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13622,0,-,1,1,22,12,-,1,4.7,5,554,-23.270.358,-51.167.869,724,6,c4a7,07a5cc17,1.6,484.1,00:03:24,38:48:06,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:53:36,2025-04-26 09:53:36,2025-04-26 09:53:36,86748861317839,10641,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13622,0,-,1,1,22,12,-,1,3.2,24,554,-23.270.342,-51.167.855,724,6,c4a7,07a5cc17,1.6,484.1,00:03:27,38:48:09,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:53:56,2025-04-26 09:53:56,2025-04-26 09:53:56,86748861317839,10642,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13772,0,-,1,1,22,12,-,1,3.3,45,554,-2.327.034,-51.167.851,724,6,c4a7,07a5cc17,1.6,484.1,00:03:48,38:48:30,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:54:09,2025-04-26 09:54:09,2025-04-26 09:54:08,86748861317839,10643,GTDAT,0x09fe7fbf,,802003,0x0902,0x0915,100,13789,0,0,0,1,22,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,Timeout ID,,,,,,,
2025-04-26 09:54:10,2025-04-26 09:54:09,2025-04-26 09:54:09,86748861317839,10644,GTIGF,0x09fe7fbf,,802003,0x0902,0x0915,100,13789,0,0,0,1,12,12,241,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,01a2cb5224000088,-,,,,,,,,
2025-04-26 09:54:10,2025-04-26 09:54:09,2025-04-26 09:54:09,86748861317839,10645,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13789,0,0,0,1,12,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 09:54:11,2025-04-26 09:54:10,2025-04-26 09:54:10,86748861317839,10646,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,13789,0,0,0,1,12,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 09:54:11,2025-04-26 09:54:10,2025-04-26 09:54:10,86748861317839,10647,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13789,0,0,0,0,12,12,-,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 09:54:14,2025-04-26 09:54:14,2025-04-26 09:54:13,86748861317839,10648,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13279,0,0,0,1,12,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 09:54:14,2025-04-26 09:54:14,2025-04-26 09:54:14,86748861317839,10649,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13279,0,-,0,1,12,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,3,0,0
2025-04-26 09:54:14,2025-04-26 09:54:14,2025-04-26 09:54:14,86748861317839,10650,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13279,0,0,0,0,12,12,-,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc17,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 09:55:57,2025-04-26 09:55:57,2025-04-26 09:55:56,86748861317839,10651,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13029,0,0,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 10:21:18,,,,10652,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 10:54:09,2025-04-26 10:54:09,2025-04-26 09:54:14,86748861317839,10653,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13062,0,-,0,0,11,12,-,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 11:21:18,,,,10654,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 11:54:09,2025-04-26 11:54:09,2025-04-26 11:51:55,86748861317839,10655,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13056,0,-,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 12:21:18,,,,10656,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 12:54:09,2025-04-26 12:54:09,2025-04-26 12:51:56,86748861317839,10657,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13039,0,-,0,0,11,11,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 13:21:18,,,,10658,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 13:54:09,2025-04-26 13:54:09,2025-04-26 13:51:53,86748861317839,10659,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13024,0,-,0,0,11,11,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 14:21:19,,,,10660,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 14:54:09,2025-04-26 14:54:09,2025-04-26 14:52:23,86748861317839,10661,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12998,0,-,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 15:21:19,,,,10662,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 15:54:09,2025-04-26 15:54:09,2025-04-26 15:51:54,86748861317839,10663,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12994,0,-,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 16:21:19,,,,10664,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 16:54:09,2025-04-26 16:54:09,2025-04-26 16:51:51,86748861317839,10665,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12984,0,-,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 17:21:19,,,,10666,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 17:54:09,2025-04-26 17:54:09,2025-04-26 17:51:51,86748861317839,10667,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12974,0,-,0,0,11,12,-,1,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0
2025-04-26 18:21:19,,,,10668,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 18:38:48,2025-04-26 18:38:48,2025-04-26 17:51:51,86748861317839,10669,GTIGN,0x09fe7fbf,,802003,0x0902,0x0915,100,12689,0,0,1,0,21,12,31479,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:00,38:48:42,-,-,01a2cb5224000088,-,,,,,,,,
2025-04-26 18:38:48,2025-04-26 18:38:48,2025-04-26 17:51:51,86748861317839,10670,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12689,0,0,1,0,21,12,-,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:00,38:48:42,-,-,0,-,,,,,,,,
2025-04-26 18:38:59,2025-04-26 18:38:59,2025-04-26 17:51:51,86748861317839,10671,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12471,0,0,1,0,22,12,-,0,0.0,45,554,-23.270.338,-51.167.811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:09,38:48:51,-,-,0,-,,,,,,,,
2025-04-26 18:39:25,2025-04-26 18:39:25,2025-04-26 18:39:25,86748861317839,10672,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14149,0,-,1,0,22,12,-,1,0.0,45,738,-23.271.243,-51.168.649,724,6,c4a7,07a5cc35,0.0,484.1,00:00:36,38:49:18,-,-,0,-,,,,,4,001c,0,0
2025-04-26 18:39:25,2025-04-26 18:39:25,2025-04-26 18:39:25,86748861317839,10673,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,14149,0,0,1,0,22,12,-,1,0.0,45,738,-23.271.243,-51.168.649,724,6,c4a7,07a5cc35,0.0,484.1,00:00:36,38:49:18,-,-,0,-,,,,,,,,
2025-04-26 18:39:58,2025-04-26 18:39:58,2025-04-26 18:39:58,86748861317839,10674,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14182,0,-,1,0,22,12,-,1,9.6,00b9,491,-23.271.403,-5.116.888,724,6,c4a7,07a5cc17,0.0,484.2,00:01:09,38:49:51,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:40:02,2025-04-26 18:40:02,2025-04-26 18:40:02,86748861317839,10675,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14057,0,-,1,0,22,12,-,1,8.3,91,485,-23.271.065,-51.168.381,724,6,c4a7,07a72917,0.1,484.3,00:01:12,38:49:54,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:40:06,2025-04-26 18:40:06,2025-04-26 18:40:06,86748861317839,10676,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14040,0,-,1,0,22,12,-,1,7.1,00ba,495,-23.270.917,-51.168.198,724,6,c4a7,07a72917,0.2,484.3,00:01:15,38:49:57,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:40:31,2025-04-26 18:40:31,2025-04-26 18:40:31,86748861317839,10677,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,20.3,00df,507,-23.272.118,-51.168.053,724,6,c4a7,07a72717,0.3,484.4,00:01:42,38:50:24,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:40:51,2025-04-26 18:40:31,2025-04-26 18:40:31,86748861317839,10677,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,20.3,00df,507,-23.272.118,-51.168.053,724,6,c4a7,07a72717,0.3,484.4,00:01:42,38:50:24,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:40:51,2025-04-26 18:40:36,2025-04-26 18:40:36,86748861317839,10678,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,28.8,00fd,508,-23.272.224,-5.116.835,724,6,c4a7,07a72717,0.3,484.4,00:01:48,38:50:30,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:41:55,2025-04-26 18:41:55,2025-04-26 18:41:54,86748861317839,10679,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14123,0,-,1,0,22,12,-,1,26.2,00ec,512,-23.273.053,-51.173.945,724,6,c4a7,07a5be15,0.9,485.0,00:03:06,38:51:48,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:41:57,2025-04-26 18:41:57,2025-04-26 18:41:57,86748861317839,10680,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14123,0,-,1,0,22,12,-,1,31.6,00c1,510,-23.273.238,-51.174.068,724,6,c4a7,07a5be15,0.9,485.0,00:03:09,38:51:51,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:41:59,2025-04-26 18:41:59,2025-04-26 18:41:59,86748861317839,10681,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14032,0,-,1,0,22,12,-,1,34.5,00a1,509,-23.273.403,-51.174.047,724,6,c4a7,07a5be15,0.9,485.1,00:03:09,38:51:51,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:42:01,2025-04-26 18:42:01,2025-04-26 18:42:01,86748861317839,10682,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14032,0,-,1,0,22,12,-,1,34.4,80,509,-23.273.534,-51.173.931,724,6,c4a7,07a5be15,0.9,485.1,00:03:12,38:51:54,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:42:20,2025-04-26 18:42:20,2025-04-26 18:42:20,86748861317839,10683,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14054,0,-,1,0,22,12,-,1,46.3,00a0,499,-23.275.131,-51.172.702,724,6,c4a7,07a5be15,1.2,485.3,00:03:30,38:52:12,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:42:58,2025-04-26 18:42:54,2025-04-26 18:42:54,86748861317839,10684,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,42.3,00b3,518,-23.278.109,-51.172.723,724,6,c4a7,07a72716,1.5,485.6,00:04:06,38:52:48,-,-,0,-,,,,,,,,
2025-04-26 18:42:58,2025-04-26 18:42:57,2025-04-26 18:42:57,86748861317839,10686,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,50.4,00b4,521,-23.278.465,-51.172.718,724,6,c4a7,07a72716,1.6,485.7,00:04:06,38:52:48,-,-,0,-,,,,,,,,
2025-04-26 18:42:58,2025-04-26 18:42:55,2025-04-26 18:42:54,86748861317839,10685,GTDAT,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,42.3,00b3,518,-23.278.109,-51.172.723,724,6,c4a7,07a72716,1.5,485.6,00:04:06,38:52:48,-,-,0,-,Timeout ID,,,,,,,
2025-04-26 18:43:18,2025-04-26 18:43:18,2025-04-26 18:43:18,86748861317839,10687,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14065,0,0,1,1,22,12,-,1,49.6,00b5,544,-23.281.276,-51.172.805,724,6,c4a7,07a5bc17,1.9,486.0,00:04:30,38:53:12,-,-,0,-,,,,,,,,
2025-04-26 18:43:27,2025-04-26 18:43:27,2025-04-26 18:43:27,86748861317839,10688,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14038,0,-,1,1,22,12,-,1,38.3,00be,550,-23.282.223,-51.172.789,724,6,c4a7,07a5be15,2.0,486.1,00:04:39,38:53:21,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:44:38,2025-04-26 18:44:38,2025-04-26 18:44:38,86748861317839,10689,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14024,0,0,1,1,22,12,-,1,50.2,00b5,529,-23.288.746,-51.173.157,724,6,c4a7,07a54216,2.7,486.8,00:05:48,38:54:30,-,-,0,-,,,,,,,,
2025-04-26 18:44:41,2025-04-26 18:44:41,2025-04-26 18:44:41,86748861317839,10690,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14078,0,0,1,1,22,12,-,1,49.8,00b6,527,-23.289.124,-51.173.171,724,6,c4a7,07a54216,2.7,486.9,00:05:51,38:54:33,-,-,0,-,,,,,,,,
2025-04-26 18:44:55,2025-04-26 18:44:55,2025-04-26 18:44:53,86748861317839,10691,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13961,0,-,1,1,22,12,-,1,48.1,00b6,525,-23.290.562,-51.173.231,724,6,c4a7,07a5be16,2.9,487.0,00:06:06,38:54:48,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:46:35,2025-04-26 18:46:35,2025-04-26 18:46:35,86748861317839,10692,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13998,0,-,1,1,22,12,-,1,25.8,00d5,580,-23.299.032,-51.173.608,724,6,c4a7,07a54215,3.8,488.0,00:07:45,38:56:27,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:46:40,2025-04-26 18:46:40,2025-04-26 18:46:40,86748861317839,10693,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13905,0,-,1,1,22,12,-,1,27.1,00ae,582,-23.299.346,-51.173.734,724,6,c4a7,07a54215,3.9,488.0,00:07:51,38:56:33,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:46:42,2025-04-26 18:46:42,2025-04-26 18:46:42,86748861317839,10694,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13905,0,-,1,1,22,12,-,1,28.9,90,583,-23.299.474,-51.173.669,724,6,c4a7,07a54215,3.9,488.0,00:07:54,38:56:36,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:46:47,2025-04-26 18:46:47,2025-04-26 18:46:47,86748861317839,10695,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13957,0,-,1,1,22,12,-,1,36.2,00b1,586,-23.299.868,-51.173.524,724,6,c4a7,07a54215,3.9,488.1,00:07:57,38:56:39,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:47:31,2025-04-26 18:47:31,2025-04-26 18:47:31,86748861317839,10696,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,24.6,008b,597,-23.302.144,-51.173.444,724,6,c4a7,07a54215,4.2,488.3,00:08:42,38:57:24,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:47:43,2025-04-26 18:47:43,2025-04-26 18:47:43,86748861317839,10697,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,42.9,00ad,599,-23.302.986,-51.172.757,724,6,c4a7,07a54215,4.3,488.4,00:08:54,38:57:36,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:47:55,2025-04-26 18:47:55,2025-04-26 18:47:54,86748861317839,10698,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,46.4,00a9,599,-233.042,-51.172.924,724,6,c4a7,07a54215,4.5,488.6,00:09:06,38:57:48,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:47:59,2025-04-26 18:47:59,2025-04-26 18:47:59,86748861317839,10699,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,46.0,84,599,-23.304.697,-51.172.615,724,6,c4a7,07a54217,4.5,488.6,00:09:09,38:57:51,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:48:05,2025-04-26 18:48:05,2025-04-26 18:48:05,86748861317839,10700,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13866,0,0,1,1,22,12,-,1,50.1,007d,600,-23.305.131,-51.171.983,724,6,c4a7,07a54217,4.6,488.7,00:09:15,38:57:57,-,-,0,-,,,,,,,,
2025-04-26 18:48:09,2025-04-26 18:48:09,2025-04-26 18:48:09,86748861317839,10701,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13866,0,0,1,1,22,12,-,1,47.7,007d,600,-23.305.423,-51.171.545,724,6,c4a7,07a54217,4.6,488.8,00:09:21,38:58:03,-,-,0,-,,,,,,,,
2025-04-26 18:48:20,2025-04-26 18:48:20,2025-04-26 18:48:20,86748861317839,10702,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13801,0,-,1,1,22,12,-,1,40.1,00a3,598,-23.306.212,-51.170.606,724,6,c4a7,07a54217,4.8,488.9,00:09:30,38:58:12,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:50:55,2025-04-26 18:50:55,2025-04-26 18:50:54,86748861317839,10703,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13632,0,-,1,1,22,12,-,1,0.3,00a3,574,-23.317.179,-51.170.583,724,6,c4a7,07a55015,6.0,490.1,00:12:06,39:00:48,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:51:30,2025-04-26 18:51:30,2025-04-26 18:51:30,86748861317839,10704,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13743,0,-,1,1,22,12,-,1,41.2,82,572,-23.319.674,-51.170.001,724,6,c4a7,07a55302,6.3,490.4,00:12:39,39:01:21,-,-,0,-,,,,,4,7,0,0
2025-04-26 18:51:41,2025-04-26 18:51:41,2025-04-26 18:51:41,86748861317839,10705,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13672,0,-,1,1,22,12,-,1,27.5,00ac,573,-23.320.143,-51.169.232,724,6,c4a7,07a55001,6.4,490.5,00:12:51,39:01:33,-,-,0,-,,,,,4,7,0,0
2025-04-26 18:53:09,2025-04-26 18:53:09,2025-04-26 18:53:09,86748861317839,10706,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13533,0,-,1,1,22,12,-,1,10.6,008b,552,-23.327.037,-51.169.182,724,6,c4a7,07a73415,7.1,491.3,00:14:21,39:03:03,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:53:11,2025-04-26 18:53:11,2025-04-26 18:53:11,86748861317839,10707,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13608,0,-,1,1,22,12,-,1,15.8,006c,552,-23.327.075,-5.116.911,724,6,c4a7,07a73415,7.1,491.3,00:14:21,39:03:03,-,-,0,-,,,,,4,3,0,0
2025-04-26 18:53:29,2025-04-26 18:53:29,2025-04-26 18:53:29,86748861317839,10708,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13486,0,-,1,1,22,12,-,1,20.9,008e,548,-23.327.208,-51.167.722,724,6,c4a7,07a7340b,7.3,491.4,00:14:39,39:03:21,-,-,0,-,,,,,4,1,0,0
2025-04-26 18:53:31,2025-04-26 18:53:31,2025-04-26 18:53:31,86748861317839,10709,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13581,0,-,1,1,22,12,-,1,26.3,00b0,547,-23.327.326,-51.167.696,724,6,c4a7,07a7340b,7.3,491.4,00:14:42,39:03:24,-,-,0,-,,,,,4,1,0,0
