Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-06-09 03:21:28,2025-06-09 03:21:28,2025-06-09 03:19:01,867488061407846,30295,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12572,0,-,0,0,11,12,-,1,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,0002ed16,1.6,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,36,,4.0,147.0,T5_36
2025-06-09 04:21:28,2025-06-09 04:21:28,2025-06-09 04:19:22,867488061407846,30356,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12563,0,-,0,0,11,12,-,1,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,0002ed16,1.6,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,NA,0,,,126.0,NA_0
2025-06-09 05:21:28,2025-06-09 05:21:28,2025-06-09 05:19:23,867488061407846,30417,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12489,0,-,0,0,11,12,-,1,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,0002ed16,1.6,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,NA,0,,,125.0,NA_0
2025-06-09 06:21:28,2025-06-09 06:21:28,2025-06-09 06:19:05,867488061407846,30478,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12526,0,-,0,0,11,12,-,1,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,0002ed16,1.6,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T1,9,,0.0,143.0,T1_9
2025-06-09 07:21:28,2025-06-09 07:21:28,2025-06-09 07:19:23,867488061407846,30539,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12556,0,-,0,0,11,12,-,1,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,00031f0b,1.6,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,125.0,NA_0
2025-06-09 07:50:04,2025-06-09 07:50:04,2025-06-09 07:19:23,867488061407846,30568,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12185,0,0,1,0,22,12,242911,0,0.0,19,762,-12.097437,-45.771865,724,11,c4c9,00031f0b,0.0,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,1841.0,NA_0
2025-06-09 07:50:17,2025-06-09 07:50:17,2025-06-09 07:50:17,867488061407846,30570,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13818,0,-,1,0,22,12,-,1,7.5,315,727,-12.097327,-45.771982,724,11,c4c9,00031f0b,0.0,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,0.0,NA_0
2025-06-09 07:50:20,2025-06-09 07:50:20,2025-06-09 07:50:20,867488061407846,30572,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13818,0,-,1,0,22,12,-,1,13.6,346,739,-12.097286,-45.772004,724,11,c4c9,00031f0b,0.0,1322.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:50:43,2025-06-09 07:50:43,2025-06-09 07:50:43,867488061407846,30573,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13057,0,-,1,0,22,12,-,1,19.9,310,737,-12.095508,-45.772286,724,11,c4c9,00031f0b,0.2,1322.5,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:50:45,2025-06-09 07:50:45,2025-06-09 07:50:45,867488061407846,30574,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13144,0,-,1,0,22,12,-,1,23.3,260,737,-12.095499,-45.772388,724,11,c4c9,00031f0b,0.2,1322.5,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:04,2025-06-09 07:51:04,2025-06-09 07:51:04,867488061407846,30576,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13969,0,-,1,0,22,12,-,1,15.7,294,741,-12.09571,-45.774052,724,11,c4c9,00031f0b,0.4,1322.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:06,2025-06-09 07:51:06,2025-06-09 07:51:06,867488061407846,30577,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13969,0,-,1,0,22,12,-,1,16.5,340,741,-12.095645,-45.774095,724,11,c4c9,00031f0b,0.4,1322.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:22,2025-06-09 07:51:22,2025-06-09 07:51:22,867488061407846,30579,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13896,0,-,1,0,22,12,-,1,10.9,11,742,-12.094733,-45.774197,724,11,c4c9,00031f0b,0.5,1322.8,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:24,2025-06-09 07:51:24,2025-06-09 07:51:24,867488061407846,30580,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13896,0,-,1,0,22,12,-,1,16.2,45,742,-12.094677,-45.774158,724,11,c4c9,00031f0b,0.5,1322.8,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:26,2025-06-09 07:51:26,2025-06-09 07:51:26,867488061407846,30581,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13059,0,-,1,0,22,12,-,1,25.9,76,742,-12.094639,-45.774052,724,11,c4c9,00031f0b,0.5,1322.8,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:35,2025-06-09 07:51:35,2025-06-09 07:51:35,867488061407846,30582,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13917,0,-,1,0,22,12,-,1,24.4,38,743,-12.094456,-45.773381,724,11,c4c9,00031f0b,0.6,1322.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:37,2025-06-09 07:51:37,2025-06-09 07:51:37,867488061407846,30583,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14018,0,-,1,0,22,12,-,1,21.8,352,744,-12.094348,-45.773363,724,11,c4c9,00031f0b,0.6,1322.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:39,2025-06-09 07:51:39,2025-06-09 07:51:39,867488061407846,30584,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14018,0,-,1,0,22,12,-,1,23.7,302,744,-12.094267,-45.773439,724,11,c4c9,00031f0b,0.6,1322.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:42,2025-06-09 07:51:42,2025-06-09 07:51:42,867488061407846,30585,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13659,0,-,1,0,22,12,-,1,30.7,267,745,-12.094242,-45.773647,724,11,c4c9,00031f0b,0.7,1322.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:50,2025-06-09 07:51:50,2025-06-09 07:51:50,867488061407846,30586,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14659,0,-,1,0,22,12,-,1,20.3,297,745,-12.094277,-45.774223,724,11,c4c9,00031f0b,0.7,1323.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:51:52,2025-06-09 07:51:52,2025-06-09 07:51:52,867488061407846,30587,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14659,0,-,1,0,22,12,-,1,23.5,345,746,-12.094186,-45.774278,724,11,c4c9,00031f0b,0.7,1323.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:52:58,2025-06-09 07:52:58,2025-06-09 07:52:58,867488061407846,30589,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14027,0,-,1,0,22,12,-,1,6.2,18,753,-12.088954,-45.77496,724,11,c4c9,0001010c,1.3,1323.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,T10,48,,7.0,0.0,T10_48
2025-06-09 07:53:00,2025-06-09 07:53:00,2025-06-09 07:53:00,867488061407846,30590,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13967,0,-,1,0,22,12,-,1,5.7,49,754,-12.088934,-45.774942,724,11,c4c9,0001010c,1.3,1323.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:53:03,2025-06-09 07:53:03,2025-06-09 07:53:03,867488061407846,30591,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13967,0,-,1,0,22,12,-,1,16.4,79,754,-12.088914,-45.774852,724,11,c4c9,0001010c,1.3,1323.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:53:09,2025-06-09 07:53:09,2025-06-09 07:53:08,867488061407846,30592,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13031,0,-,1,0,22,12,-,1,36.2,78,756,-12.088845,-45.774485,724,11,c4c9,0001010c,1.4,1323.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,NA,0,,,1.0,NA_0
2025-06-09 07:54:16,2025-06-09 07:54:16,2025-06-09 07:54:16,867488061407846,30594,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13165,0,-,1,0,22,12,-,1,14.4,29,766,-12.087802,-45.769105,724,11,c4c9,0002ed16,2.0,1324.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:54:18,2025-06-09 07:54:18,2025-06-09 07:54:18,867488061407846,30595,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13165,0,-,1,0,22,12,-,1,15.3,340,767,-12.087729,-45.769106,724,11,c4c9,0002ed16,2.0,1324.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:54:20,2025-06-09 07:54:20,2025-06-09 07:54:20,867488061407846,30596,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13231,0,-,1,0,22,12,-,1,20.8,297,767,-12.087671,-45.769178,724,11,c4c9,0002ed16,2.0,1324.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:54:24,2025-06-09 07:54:24,2025-06-09 07:54:24,867488061407846,30597,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13010,0,-,1,0,22,12,-,1,31.8,264,768,-12.087661,-45.769445,724,11,c4c9,0002ed16,2.0,1324.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:55:42,2025-06-09 07:55:42,2025-06-09 07:55:42,867488061407846,30600,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13985,0,-,1,0,22,12,-,1,17.7,304,772,-12.088358,-45.776038,724,11,c4c9,10134,2.7,1325.0,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:55:44,2025-06-09 07:55:44,2025-06-09 07:55:44,867488061407846,30601,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13985,0,-,1,0,22,12,-,1,20.4,343,772,-12.088275,-45.776088,724,11,c4c9,0001010c,2.8,1325.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:55:46,2025-06-09 07:55:46,2025-06-09 07:55:46,867488061407846,30602,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13985,0,-,1,0,22,12,-,1,19.9,16,771,-12.088174,-45.776084,724,11,c4c9,0001010c,2.8,1325.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:55:48,2025-06-09 07:55:48,2025-06-09 07:55:48,867488061407846,30603,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13985,0,-,1,0,22,12,-,1,20.4,57,771,-12.088097,-45.776017,724,11,c4c9,0001010c,2.8,1325.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:56:09,2025-06-09 07:56:09,2025-06-09 07:56:08,867488061407846,30604,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14015,0,-,1,0,22,12,-,1,44.3,82,770,-12.087853,-45.774496,724,11,c4c9,0002ed16,2.9,1325.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,37,,4.0,1.0,T5_37
2025-06-09 07:56:57,2025-06-09 07:56:57,2025-06-09 07:56:57,867488061407846,30606,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14236,0,-,1,0,22,12,-,1,14.9,48,771,-12.087316,-45.770588,724,11,c4c9,0002ed16,3.4,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,T10,49,,9.0,0.0,T10_49
2025-06-09 07:56:59,2025-06-09 07:56:59,2025-06-09 07:56:59,867488061407846,30607,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13982,0,-,1,0,22,12,-,1,10.4,6,771,-12.08726,-45.770567,724,11,c4c9,0002ed16,3.4,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 07:57:04,2025-06-09 07:57:03,2025-06-09 07:57:03,867488061407846,30608,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13982,0,0,0,0,12,12,419,1,0.0,6,771,-12.087228,-45.770576,724,11,c4c9,0002ed16,3.4,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-09 07:57:04,2025-06-09 07:57:04,2025-06-09 07:57:04,867488061407846,30610,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13982,0,-,0,0,12,12,-,1,0.0,6,771,-12.087228,-45.770577,724,11,c4c9,0002ed16,3.4,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,NA,0,,,0.0,NA_0
2025-06-09 08:02:33,2025-06-09 08:02:32,2025-06-09 08:02:03,867488061407846,30618,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12515,0,0,1,0,22,12,329,0,0.0,6,771,-12.087228,-45.770577,724,11,c4c9,0002ed16,0.0,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,29.0,NA_0
2025-06-09 08:02:40,2025-06-09 08:02:40,2025-06-09 08:02:40,867488061407846,30620,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13808,0,-,1,0,22,12,-,1,0.0,6,795,-12.087251,-45.770689,724,11,c4c9,0002ed16,0.0,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T1,10,,1.0,0.0,T1_10
2025-06-09 08:03:12,2025-06-09 08:03:12,2025-06-09 08:03:12,867488061407846,30623,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13983,0,-,1,0,22,12,-,1,4.0,66,790,-12.087259,-45.77067,724,11,c4c9,0002ed16,0.0,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:03:22,2025-06-09 08:03:22,2025-06-09 08:03:22,867488061407846,30625,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14054,0,-,1,0,22,12,-,1,9.1,98,783,-12.087275,-45.770451,724,11,c4c9,0002ed16,0.0,1325.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:05:40,2025-06-09 08:05:40,2025-06-09 08:05:39,867488061407846,30628,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14002,0,-,1,0,22,12,-,1,44.1,82,771,-12.085615,-45.757336,724,11,c4c9,0002ed15,1.5,1327.1,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,38,,5.0,1.0,T5_38
2025-06-09 08:07:29,2025-06-09 08:07:29,2025-06-09 08:07:29,867488061407846,30631,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14013,0,-,1,0,22,12,-,1,11.0,133,771,-12.084687,-45.750072,724,11,c4c9,000a190c,2.3,1327.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:07:34,2025-06-09 08:07:34,2025-06-09 08:07:34,867488061407846,30632,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13461,0,-,1,0,22,12,-,1,16.3,164,772,-12.084863,-45.749962,724,11,c4c9,000a190c,2.3,1327.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:08:40,2025-06-09 08:08:40,2025-06-09 08:08:39,867488061407846,30635,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13973,0,-,1,0,22,12,-,1,0.0,164,772,-12.084971,-45.749933,724,11,c4c9,000a190c,2.3,1327.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,T5,39,,5.0,1.0,T5_39
2025-06-09 08:09:50,2025-06-09 08:09:50,2025-06-09 08:09:50,867488061407846,30640,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13439,0,-,1,0,22,12,-,1,24.5,130,774,-12.085531,-45.749719,724,11,c4c9,0002ed15,2.4,1328.0,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:09:52,2025-06-09 08:09:52,2025-06-09 08:09:52,867488061407846,30641,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13096,0,-,1,0,22,12,-,1,27.2,91,774,-12.085566,-45.749597,724,11,c4c9,000a190c,2.4,1328.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:10:47,2025-06-09 08:10:47,2025-06-09 08:10:47,867488061407846,30642,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14083,0,-,1,0,22,12,-,1,19.2,136,773,-12.084674,-45.74213,724,11,c4c9,000a1934,3.2,1328.8,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:11:07,2025-06-09 08:10:47,2025-06-09 08:10:47,867488061407846,30642,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14083,0,-,1,0,22,12,-,1,19.2,136,773,-12.084674,-45.74213,724,11,c4c9,000a1934,3.2,1328.8,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:11:07,2025-06-09 08:10:49,2025-06-09 08:10:49,867488061407846,30643,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14083,0,-,1,0,22,12,-,1,23.9,171,773,-12.084778,-45.742094,724,11,c4c9,000a190c,3.2,1328.8,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:11:40,2025-06-09 08:11:40,2025-06-09 08:11:39,867488061407846,30646,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14505,0,-,1,0,22,12,-,1,25.9,181,772,-12.089959,-45.741439,724,11,c4c9,0002ed15,3.8,1329.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,40,,4.0,1.0,T5_40
2025-06-09 08:11:44,2025-06-09 08:11:44,2025-06-09 08:11:44,867488061407846,30647,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14040,0,-,1,0,22,12,-,1,24.6,134,771,-12.090263,-45.741361,724,11,c4c9,0002ed15,3.8,1329.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:11:46,2025-06-09 08:11:46,2025-06-09 08:11:46,867488061407846,30648,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14040,0,-,1,0,22,12,-,1,27.9,94,771,-12.090304,-45.741238,724,11,c4c9,0002ed15,3.8,1329.5,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:14:40,2025-06-09 08:14:40,2025-06-09 08:14:39,867488061407846,30651,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13756,0,-,1,0,22,12,-,1,53.5,82,758,-12.087173,-45.71693,724,11,c4c9,0007ee34,6.5,1332.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,T,T5,41,,5.0,1.0,T5_41
2025-06-09 08:16:04,2025-06-09 08:16:03,2025-06-09 08:16:03,867488061407846,30654,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14225,0,-,1,0,22,12,-,1,26.1,114,767,-12.086289,-45.709605,724,11,c4c9,8302,7.3,1332.9,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:10,2025-06-09 08:16:10,2025-06-09 08:16:10,867488061407846,30655,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13638,0,-,1,0,22,12,-,1,31.8,79,766,-12.086414,-45.709095,724,11,c4c9,8302,7.4,1333.0,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:13,2025-06-09 08:16:13,2025-06-09 08:16:13,867488061407846,30656,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13514,0,-,1,0,22,12,-,1,31.2,49,766,-12.086304,-45.708891,724,11,c4c9,8302,7.4,1333.0,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:17,2025-06-09 08:16:17,2025-06-09 08:16:17,867488061407846,30657,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13903,0,-,1,0,22,12,-,1,33.4,11,765,-12.086021,-45.708731,724,11,c4c9,8302,7.4,1333.0,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:20,2025-06-09 08:16:20,2025-06-09 08:16:20,867488061407846,30658,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13996,0,-,1,0,22,12,-,1,34.2,339,764,-12.085774,-45.708765,724,11,c4c9,8302,7.4,1333.1,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:24,2025-06-09 08:16:24,2025-06-09 08:16:24,867488061407846,30659,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13996,0,-,1,0,22,12,-,1,33.5,299,764,-12.085532,-45.708997,724,11,c4c9,8302,7.5,1333.1,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:27,2025-06-09 08:16:27,2025-06-09 08:16:27,867488061407846,30660,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14057,0,-,1,0,22,12,-,1,32.7,267,764,-12.085489,-45.709244,724,11,c4c9,8302,7.5,1333.1,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:16:31,2025-06-09 08:16:31,2025-06-09 08:16:31,867488061407846,30661,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14001,0,-,1,0,22,12,-,1,28.5,234,764,-12.085607,-45.709534,724,11,c4c9,8302,7.6,1333.2,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:17:09,2025-06-09 08:17:09,2025-06-09 08:17:09,867488061407846,30663,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13237,0,-,1,0,22,12,-,1,16.5,264,767,-12.086091,-45.711703,724,11,c4c9,0000830c,7.8,1333.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:17:17,2025-06-09 08:17:17,2025-06-09 08:17:17,867488061407846,30665,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14007,0,-,1,0,22,12,-,1,6.7,318,767,-12.086088,-45.711794,724,11,c4c9,0000830c,7.8,1333.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:17:23,2025-06-09 08:17:23,2025-06-09 08:17:23,867488061407846,30666,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13671,0,-,1,0,22,12,-,1,12.8,348,767,-12.085968,-45.71185,724,11,c4c9,0000830c,7.8,1333.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-09 08:17:27,2025-06-09 08:17:27,2025-06-09 08:17:27,867488061407846,30667,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13952,0,-,1,0,22,12,-,1,3.0,30,767,-12.085883,-45.711844,724,11,c4c9,000a200c,7.8,1333.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,T10,50,,7.0,0.0,T10_50
